id	name	country	latitude	longitude	cs_number	RegMap	G1001
6336	UduI 2-11	Czech Republic	49.2771	16.6314		FALSE	FALSE
6337	UduI 2-12	Czech Republic	49.2771	16.6314		FALSE	FALSE
6338	UduI 2-13	Czech Republic	49.2771	16.6314		FALSE	FALSE
6339	UduI 2-14	Czech Republic	49.2771	16.6314		FALSE	FALSE
6340	UduI 2-15	Czech Republic	49.2771	16.6314		FALSE	FALSE
6341	UduI 2-16	Czech Republic	49.2771	16.6314		FALSE	FALSE
6342	UduI 2-18	Czech Republic	49.2771	16.6314		FALSE	FALSE
6343	UduI 2-19	Czech Republic	49.2771	16.6314		FALSE	FALSE
6344	UduI 2-20	Czech Republic	49.2771	16.6314		FALSE	FALSE
6345	UduI 2-21	Czech Republic	49.2771	16.6314		FALSE	FALSE
6346	UduI 2-22	Czech Republic	49.2771	16.6314		FALSE	FALSE
6347	UduI 2-23	Czech Republic	49.2771	16.6314		FALSE	FALSE
6348	UduI 2-24	Czech Republic	49.2771	16.6314		FALSE	FALSE
6349	UduI 2-25	Czech Republic	49.2771	16.6314		FALSE	FALSE
6350	UduI 2-26	Czech Republic	49.2771	16.6314		FALSE	FALSE
6351	UduI 2-27	Czech Republic	49.2771	16.6314		FALSE	FALSE
6352	UduI 2-28	Czech Republic	49.2771	16.6314		FALSE	FALSE
6353	UduI 2-29	Czech Republic	49.2771	16.6314		FALSE	FALSE
6354	UduI 2-30	Czech Republic	49.2771	16.6314		FALSE	FALSE
6355	UduI 2-31	Czech Republic	49.2771	16.6314		FALSE	FALSE
6356	UduI 3-1	Czech Republic	49.2771	16.6314		FALSE	FALSE
6357	UduI 3-2	Czech Republic	49.2771	16.6314		FALSE	FALSE
6358	UduI 3-3	Czech Republic	49.2771	16.6314		FALSE	FALSE
6359	UduI 3-4	Czech Republic	49.2771	16.6314		FALSE	FALSE
6360	UduI 3-5	Czech Republic	49.2771	16.6314		FALSE	FALSE
6361	UduI 3-6	Czech Republic	49.2771	16.6314		FALSE	FALSE
6362	UduI 3-7	Czech Republic	49.2771	16.6314		FALSE	FALSE
6363	UduI 3-8	Czech Republic	49.2771	16.6314		FALSE	FALSE
6364	UduI 3-9	Czech Republic	49.2771	16.6314		FALSE	FALSE
6365	UduI 3-10	Czech Republic	49.2771	16.6314		FALSE	FALSE
6366	UduI 3-11	Czech Republic	49.2771	16.6314		FALSE	FALSE
6367	UduI 3-12	Czech Republic	49.2771	16.6314		FALSE	FALSE
6368	UduI 3-14	Czech Republic	49.2771	16.6314		FALSE	FALSE
6369	UduI 3-15	Czech Republic	49.2771	16.6314		FALSE	FALSE
6370	UduI 3-16	Czech Republic	49.2771	16.6314		FALSE	FALSE
6371	UduI 3-17	Czech Republic	49.2771	16.6314		FALSE	FALSE
6372	UduI 3-18	Czech Republic	49.2771	16.6314		FALSE	FALSE
6373	UduI 3-19	Czech Republic	49.2771	16.6314		FALSE	FALSE
6374	UduI 3-20	Czech Republic	49.2771	16.6314		FALSE	FALSE
6375	UduI 3-21	Czech Republic	49.2771	16.6314		FALSE	FALSE
6376	UduI 3-22	Czech Republic	49.2771	16.6314		FALSE	FALSE
6377	UduI 3-23	Czech Republic	49.2771	16.6314		FALSE	FALSE
6378	UduI 3-24	Czech Republic	49.2771	16.6314		FALSE	FALSE
6379	UduI 3-25	Czech Republic	49.2771	16.6314		FALSE	FALSE
6380	UduI 3-26	Czech Republic	49.2771	16.6314		FALSE	FALSE
6381	UduI 3-27	Czech Republic	49.2771	16.6314		FALSE	FALSE
6382	UduI 3-28	Czech Republic	49.2771	16.6314		FALSE	FALSE
6383	UduI 3-29	Czech Republic	49.2771	16.6314		FALSE	FALSE
6384	UduI 3-30	Czech Republic	49.2771	16.6314		FALSE	FALSE
6385	UduI 3-31	Czech Republic	49.2771	16.6314		FALSE	FALSE
6386	UduI 3-32	Czech Republic	49.2771	16.6314		FALSE	FALSE
6387	UduI 3-33	Czech Republic	49.2771	16.6314		FALSE	FALSE
6388	UduI 3-34	Czech Republic	49.2771	16.6314		FALSE	FALSE
6389	UduI 3-35	Czech Republic	49.2771	16.6314		FALSE	FALSE
6390	UduI 3-36	Czech Republic	49.2771	16.6314	CS78775	FALSE	TRUE
6391	UduI 4-2	Czech Republic	49.2771	16.6314		FALSE	FALSE
6392	UduI 4-4	Czech Republic	49.2771	16.6314		FALSE	FALSE
6393	UduI 4-6	Czech Republic	49.2771	16.6314		FALSE	FALSE
6394	UduI 4-7	Czech Republic	49.2771	16.6314		FALSE	FALSE
6395	UduI 4-8	Czech Republic	49.2771	16.6314		FALSE	FALSE
6396	UduI 4-9	Czech Republic	49.2771	16.6314	CS78776	TRUE	TRUE
6397	UduI 4-10	Czech Republic	49.2771	16.6314		FALSE	FALSE
6398	UduI 4-12	Czech Republic	49.2771	16.6314		FALSE	FALSE
6399	UduI 4-14	Czech Republic	49.2771	16.6314		FALSE	FALSE
6400	UduI 4-15	Czech Republic	49.2771	16.6314		FALSE	FALSE
6401	UduI 4-16	Czech Republic	49.2771	16.6314		TRUE	FALSE
6402	UduI 4-17	Czech Republic	49.2771	16.6314		TRUE	FALSE
6403	UduI 4-18	Czech Republic	49.2771	16.6314		TRUE	FALSE
6404	UduI 4-19	Czech Republic	49.2771	16.6314		FALSE	FALSE
6405	UduI 4-20	Czech Republic	49.2771	16.6314		FALSE	FALSE
6406	UduI 4-22	Czech Republic	49.2771	16.6314		FALSE	FALSE
6407	UduI 4-23	Czech Republic	49.2771	16.6314		FALSE	FALSE
6408	UduI 4-25	Czech Republic	49.2771	16.6314		FALSE	FALSE
6409	UduI 4-29	Czech Republic	49.2771	16.6314		FALSE	FALSE
6410	UduI 4-31	Czech Republic	49.2771	16.6314		FALSE	FALSE
6411	Ull1-10	Sweden	56.06	13.97		TRUE	FALSE
6412	Ull2-7	Sweden	56.0648	13.9707		TRUE	FALSE
6413	Ull3-4	Sweden	56.06	13.97	CS78819	TRUE	TRUE
6414	Uod-3	Austria	48.3	14.45		FALSE	FALSE
6415	Vår1-5	Sweden	55.58	14.334		FALSE	FALSE
6416	Zdr-13	Czech Republic	49.3853	16.2544		TRUE	FALSE
6417	Zdr-16	Czech Republic	49.3853	16.2544		TRUE	FALSE
6418	Zdr-19	Czech Republic	49.3853	16.2544		TRUE	FALSE
6419	ZdrI 1-1	Czech Republic	49.3853	16.2544		FALSE	FALSE
6420	ZdrI 1-5	Czech Republic	49.3853	16.2544		FALSE	FALSE
6421	ZdrI 1-8	Czech Republic	49.3853	16.2544		TRUE	FALSE
6422	ZdrI 1-12	Czech Republic	49.3853	16.2544		FALSE	FALSE
6423	ZdrI 1-13	Czech Republic	49.3853	16.2544		FALSE	FALSE
6424	ZdrI 1-23	Czech Republic	49.3853	16.2544	CS78875	FALSE	TRUE
6425	ZdrI 1-24	Czech Republic	49.3853	16.2544		TRUE	FALSE
6426	ZdrI 1-25	Czech Republic	49.3853	16.2544		FALSE	FALSE
6427	ZdrI 2-1	Czech Republic	49.3853	16.2544		TRUE	FALSE
6428	ZdrI 2-3	Czech Republic	49.3853	16.2544		FALSE	FALSE
6429	ZdrI 2-4	Czech Republic	49.3853	16.2544		FALSE	FALSE
6430	ZdrI 2-5	Czech Republic	49.3853	16.2544		FALSE	FALSE
6431	ZdrI 2-6	Czech Republic	49.3853	16.2544		FALSE	FALSE
6432	ZdrI 2-7	Czech Republic	49.3853	16.2544		FALSE	FALSE
6433	ZdrI 2-8	Czech Republic	49.3853	16.2544		FALSE	FALSE
6434	ZdrI 2-9	Czech Republic	49.3853	16.2544	CS78877	FALSE	TRUE
6435	ZdrI 2-10	Czech Republic	49.3853	16.2544		TRUE	FALSE
6436	ZdrI 2-11	Czech Republic	49.3853	16.2544		TRUE	FALSE
6437	ZdrI 2-12	Czech Republic	49.3853	16.2544		FALSE	FALSE
6438	ZdrI 2-13	Czech Republic	49.3853	16.2544		FALSE	FALSE
6439	ZdrI 2-14	Czech Republic	49.3853	16.2544		FALSE	FALSE
6440	ZdrI 2-15	Czech Republic	49.3853	16.2544		FALSE	FALSE
6441	ZdrI 2-16	Czech Republic	49.3853	16.2544		FALSE	FALSE
6442	ZdrI 2-18	Czech Republic	49.3853	16.2544		FALSE	FALSE
6443	ZdrI 2-19	Czech Republic	49.3853	16.2544		FALSE	FALSE
6444	ZdrI 2-20	Czech Republic	49.3853	16.2544		TRUE	FALSE
6445	ZdrI 2-21	Czech Republic	49.3853	16.2544	CS78876	TRUE	TRUE
6446	ZdrI 2-22	Czech Republic	49.3853	16.2544		TRUE	FALSE
6447	ZdrI 2-23	Czech Republic	49.3853	16.2544		FALSE	FALSE
6448	ZdrI 2-24	Czech Republic	49.3853	16.2544		TRUE	FALSE
6449	ZdrI 2-25	Czech Republic	49.3853	16.2544		TRUE	FALSE
6450	ZdrI 2-26	Czech Republic	49.3853	16.2544		FALSE	FALSE
6451	ZdrI 2-28	Czech Republic	49.3853	16.2544		TRUE	FALSE
6452	ZdrI 2-29	Czech Republic	49.3853	16.2544		FALSE	FALSE
6453	ZdrI 2-30	Czech Republic	49.3853	16.2544		TRUE	FALSE
6454	ZdrI 2-31	Czech Republic	49.3853	16.2544		FALSE	FALSE
6455	ZdrI 2-32	Czech Republic	49.3853	16.2544		TRUE	FALSE
6456	ZdrI 2-34	Czech Republic	49.3853	16.2544		FALSE	FALSE
6457	ZdrI 2-35	Czech Republic	49.3853	16.2544		FALSE	FALSE
6458	ZdrI 2-36	Czech Republic	49.3853	16.2544		TRUE	FALSE
6459	ZdrI 2-37	Czech Republic	49.3853	16.2544		FALSE	FALSE
6460	ZdrI 2-39	Czech Republic	49.3853	16.2544		FALSE	FALSE
6461	ZdrI 2-3a	Czech Republic	49.3853	16.2544		FALSE	FALSE
6462	ZdrI 2-40	Czech Republic	49.3853	16.2544		FALSE	FALSE
6680	ANH-1	GER	51.85	6.4333	CS76437	FALSE	TRUE
6681	ANH-10	GER	51.85	6.4333		FALSE	FALSE
6682	ANH-11	GER	51.85	6.4333		FALSE	FALSE
6683	ANH-12	GER	51.85	6.4333		FALSE	FALSE
6684	ANH-13	GER	51.85	6.4333		FALSE	FALSE
6685	ANH-14	GER	51.85	6.4333		FALSE	FALSE
6686	ANH-15	GER	51.85	6.4333		FALSE	FALSE
6687	ANH-16	GER	51.85	6.4333		FALSE	FALSE
6688	ANH-17	GER	51.85	6.4333		FALSE	FALSE
6689	ANH-18	GER	51.85	6.4333		FALSE	FALSE
6690	ANH-19	GER	51.85	6.4333		FALSE	FALSE
6691	ANH-2	GER	51.85	6.4333		FALSE	FALSE
6692	ANH-20	GER	51.85	6.4333		FALSE	FALSE
6693	ANH-21	GER	51.85	6.4333		FALSE	FALSE
6694	ANH-22	GER	51.85	6.4333		FALSE	FALSE
6695	ANH-23	GER	51.85	6.4333		FALSE	FALSE
6696	ANH-24	GER	51.85	6.4333		FALSE	FALSE
6697	ANH-25	GER	51.85	6.4333		FALSE	FALSE
6698	ANH-26	GER	51.85	6.4333		FALSE	FALSE
6699	ANH-27	GER	51.85	6.4333		FALSE	FALSE
6700	ANH-28	GER	51.85	6.4333		FALSE	FALSE
6701	ANH-3	GER	51.85	6.4333		FALSE	FALSE
6702	ANH-4	GER	51.85	6.4333		FALSE	FALSE
6703	ANH-5	GER	51.85	6.4333		FALSE	FALSE
6704	ANH-6	GER	51.85	6.4333		FALSE	FALSE
6705	ANH-7	GER	51.85	6.4333		FALSE	FALSE
6706	ANH-8	GER	51.85	6.4333		FALSE	FALSE
6707	ANH-9	GER	51.85	6.4333		FALSE	FALSE
6708	Bg-1	US	47.6479	-122.305		FALSE	FALSE
6709	Bg-2	US	47.6479	-122.305		TRUE	FALSE
6710	Bg-3	US	47.6479	-122.305		FALSE	FALSE
6711	Bg-4	US	47.6479	-122.305		FALSE	FALSE
6713	Bg-6	US	47.6479	-122.305		FALSE	FALSE
6714	Bg-7	US	47.6479	-122.305		FALSE	FALSE
6715	Bg-9	US	47.6479	-122.305		FALSE	FALSE
6716	CIBC-1	UK	51.4083	-0.6383		FALSE	FALSE
6717	CIBC-10	UK	51.4083	-0.6383		FALSE	FALSE
6718	CIBC-11	UK	51.4083	-0.6383		FALSE	FALSE
6719	CIBC-12	UK	51.4083	-0.6383		FALSE	FALSE
6720	CIBC-13	UK	51.4083	-0.6383		FALSE	FALSE
6721	CIBC-14	UK	51.4083	-0.6383		FALSE	FALSE
6722	CIBC-15	UK	51.4083	-0.6383		FALSE	FALSE
6723	CIBC-16	UK	51.4083	-0.6383		FALSE	FALSE
6725	CIBC-18	UK	51.4083	-0.6383		FALSE	FALSE
6726	CIBC-19	UK	51.4083	-0.6383		FALSE	FALSE
6727	CIBC-2	UK	51.4083	-0.6383		TRUE	FALSE
6728	CIBC-20	UK	51.4083	-0.6383		FALSE	FALSE
6729	CIBC-4	UK	51.4083	-0.6383		TRUE	FALSE
6730	CIBC-5	UK	51.4083	-0.6383		TRUE	FALSE
6731	CIBC-6	UK	51.4083	-0.6383		FALSE	FALSE
6732	CIBC-7	UK	51.4083	-0.6383		FALSE	FALSE
6733	CSHL-1	US	40.8585	-73.4675		FALSE	FALSE
6734	CSHL-10	US	40.8585	-73.4675		FALSE	FALSE
6735	CSHL-11	US	40.8585	-73.4675		FALSE	FALSE
6736	CSHL-12	US	40.8585	-73.4675		FALSE	FALSE
6737	CSHL-13	US	40.8585	-73.4675		FALSE	FALSE
6738	CSHL-14	US	40.8585	-73.4675		FALSE	FALSE
6739	CSHL-15	US	40.8585	-73.4675	CS79011	FALSE	TRUE
6740	CSHL-17	US	40.8585	-73.4675	CS79012	FALSE	TRUE
6741	CSHL-2	US	40.8585	-73.4675		FALSE	FALSE
6742	CSHL-3	US	40.8585	-73.4675		FALSE	FALSE
6743	CSHL-4	US	40.8585	-73.4675		FALSE	FALSE
6744	CSHL-5	US	40.8585	-73.4675	CS76779	TRUE	TRUE
6745	CSHL-6	US	40.8585	-73.4675		FALSE	FALSE
6746	CSHL-7	US	40.8585	-73.4675		FALSE	FALSE
6747	CSHL-8	US	40.8585	-73.4675		FALSE	FALSE
6748	CSHL-9	US	40.8585	-73.4675		FALSE	FALSE
6749	FM-10	US	42.4489	-76.5072	CS79013	FALSE	TRUE
6750	FM-11	US	42.4489	-76.5072	CS79014	FALSE	TRUE
6751	FM-12	US	42.4489	-76.5072		FALSE	FALSE
6752	FM-13	US	42.4489	-76.5072		FALSE	FALSE
6753	FM-14	US	42.4489	-76.5072		FALSE	FALSE
6754	FM-15	US	42.4489	-76.5072		FALSE	FALSE
6755	FM-18	US	42.4489	-76.5072		FALSE	FALSE
6756	FM-19	US	42.4489	-76.5072		FALSE	FALSE
6757	FM-20	US	42.4489	-76.5072		FALSE	FALSE
6758	FM-3	US	42.4489	-76.5072		FALSE	FALSE
6759	FM-8	US	42.4489	-76.5072		FALSE	FALSE
6760	FM-9	US	42.4489	-76.5072		FALSE	FALSE
6761	Got-1	GER	51.5338	9.9355		FALSE	FALSE
6762	Got-10	GER	51.5338	9.9355		FALSE	FALSE
6763	Got-11	GER	51.5338	9.9355		FALSE	FALSE
6764	Got-12	GER	51.5338	9.9355		FALSE	FALSE
6765	Got-13	GER	51.5338	9.9355		FALSE	FALSE
6766	Got-14	GER	51.5338	9.9355		FALSE	FALSE
6767	Got-15	GER	51.5338	9.9355		FALSE	FALSE
6768	Got-16	GER	51.5338	9.9355		FALSE	FALSE
6769	Got-17	GER	51.5338	9.9355		FALSE	FALSE
6770	Got-18	GER	51.5338	9.9355		FALSE	FALSE
6771	Got-19	GER	51.5338	9.9355		FALSE	FALSE
6772	Got-2	GER	51.5338	9.9355		FALSE	FALSE
6773	Got-20	GER	51.5338	9.9355		FALSE	FALSE
6774	Got-21	GER	51.5338	9.9355		FALSE	FALSE
6776	Got-23	GER	51.5338	9.9355		FALSE	FALSE
6777	Got-24	GER	51.5338	9.9355		FALSE	FALSE
6778	Got-25	GER	51.5338	9.9355		FALSE	FALSE
6779	Got-26	GER	51.5338	9.9355		FALSE	FALSE
6780	Got-27	GER	51.5338	9.9355		FALSE	FALSE
6781	Got-28	GER	51.5338	9.9355		FALSE	FALSE
6782	Got-29	GER	51.5338	9.9355		FALSE	FALSE
6783	Got-3	GER	51.5338	9.9355		FALSE	FALSE
6784	Got-30	GER	51.5338	9.9355		FALSE	FALSE
6785	Got-31	GER	51.5338	9.9355		FALSE	FALSE
6786	Got-32	GER	51.5338	9.9355		FALSE	FALSE
6787	Got-33	GER	51.5338	9.9355		FALSE	FALSE
6788	Got-34	GER	51.5338	9.9355		FALSE	FALSE
6789	Got-35	GER	51.5338	9.9355		FALSE	FALSE
6790	Got-36	GER	51.5338	9.9355		FALSE	FALSE
6791	Got-4	GER	51.5338	9.9355		FALSE	FALSE
6792	Got-5	GER	51.5338	9.9355		FALSE	FALSE
6793	Got-6	GER	51.5338	9.9355		FALSE	FALSE
6794	Got7	GER	51.5338	9.9355		FALSE	FALSE
6795	Got-8	GER	51.5338	9.9355		FALSE	FALSE
6796	Got-9	GER	51.5338	9.9355		FALSE	FALSE
6797	HR-14	UK	51.4083	-0.6383		FALSE	FALSE
6798	HR-15	UK	51.4083	-0.6383		FALSE	FALSE
6799	HR-17	UK	51.4083	-0.6383		FALSE	FALSE
6801	HR-8	UK	51.4083	-0.6383		FALSE	FALSE
6802	HS-1	US	42.373	-71.0627		FALSE	FALSE
6803	HS-10	US	42.373	-71.0627		FALSE	FALSE
6804	HS-11	US	42.373	-71.0627		FALSE	FALSE
6805	HS-12	US	42.373	-71.0627	CS79015	FALSE	TRUE
6806	HS-17	US	42.373	-71.0627	CS79016	FALSE	TRUE
6807	HS-7	US	42.373	-71.0627		FALSE	FALSE
6808	KNO-1	US	41.2816	-86.621		FALSE	FALSE
6809	Kno-10	US	41.2816	-86.621		FALSE	FALSE
6810	KNO-11	US	41.2816	-86.621		TRUE	FALSE
6811	KNO-12	US	41.2816	-86.621		FALSE	FALSE
6812	KNO-13	US	41.2816	-86.621		FALSE	FALSE
6813	KNO-14	US	41.2816	-86.621		FALSE	FALSE
6814	KNO-15	US	41.2816	-86.621	CS79017	FALSE	TRUE
6815	KNO-16	US	41.2816	-86.621		FALSE	FALSE
6816	KNO-17	US	41.2816	-86.621		FALSE	FALSE
6817	Kno-18	US	41.2816	-86.621		FALSE	FALSE
6818	KNO-2	US	41.2816	-86.621		FALSE	FALSE
6819	KNO-3	US	41.2816	-86.621		FALSE	FALSE
6820	KNO-4	US	41.2816	-86.621		FALSE	FALSE
6821	KNO-5	US	41.2816	-86.621		FALSE	FALSE
6822	KNO-6	US	41.2816	-86.621		FALSE	FALSE
6823	KNO-7	US	41.2816	-86.621		FALSE	FALSE
6824	KNO-8	US	41.2816	-86.621		FALSE	FALSE
6825	KNO-9	US	41.2816	-86.621		FALSE	FALSE
6827	Kz-10	Kazakhstan	49.5	73.1		FALSE	FALSE
6828	Kz-11	Kazakhstan	49.5	73.1		FALSE	FALSE
6829	Kz-12	Kazakhstan	49.5	73.1		FALSE	FALSE
6830	Kz-13	Kazakhstan	49.5	73.1	CS76994	FALSE	TRUE
6831	Kz-2	Kazakhstan	49.5	73.1		FALSE	FALSE
6832	Kz-4	Kazakhstan	49.5	73.1		FALSE	FALSE
6833	Kz-6	Kazakhstan	49.5	73.1		FALSE	FALSE
6834	Kz-7	Kazakhstan	49.5	73.1		FALSE	FALSE
6835	Kz-8	Kazakhstan	49.5	73.1		FALSE	FALSE
6837	NFC-1	UK	51.4083	-0.6383		FALSE	FALSE
6838	NFC-10	UK	51.4083	-0.6383		FALSE	FALSE
6839	NFC-11	UK	51.4083	-0.6383		FALSE	FALSE
6840	NFC-13	UK	51.4083	-0.6383		FALSE	FALSE
6841	NFC-14	UK	51.4083	-0.6383		FALSE	FALSE
6842	NFC-15	UK	51.4083	-0.6383		FALSE	FALSE
6843	NFC-16	UK	51.4083	-0.6383		FALSE	FALSE
6844	NFC-17	UK	51.4083	-0.6383		FALSE	FALSE
6845	NFC-18	UK	51.4083	-0.6383		FALSE	FALSE
6846	NFC-2	UK	51.4083	-0.6383		FALSE	FALSE
6847	NFC-20	UK	51.4083	-0.6383		TRUE	FALSE
6848	NFC-3	UK	51.4083	-0.6383		FALSE	FALSE
6849	NFC-4	UK	51.4083	-0.6383		FALSE	FALSE
6850	NFC-5	UK	51.4083	-0.6383		FALSE	FALSE
6851	NFC-6	UK	51.4083	-0.6383		FALSE	FALSE
6852	NFC-8	UK	51.4083	-0.6383		FALSE	FALSE
6853	NFC-9	UK	51.4083	-0.6383		FALSE	FALSE
6854	NFE-1	UK	51.4083	-0.6383		FALSE	FALSE
6855	NFE-10	UK	51.4083	-0.6383		FALSE	FALSE
6856	NFE-15	UK	51.4083	-0.6383		FALSE	FALSE
6857	NFE-16	UK	51.4083	-0.6383		FALSE	FALSE
6858	NFE-17	UK	51.4083	-0.6383		FALSE	FALSE
6859	NFE-18	UK	51.4083	-0.6383		FALSE	FALSE
6860	NFE-19	UK	51.4083	-0.6383		FALSE	FALSE
6861	NFE-5	UK	51.4083	-0.6383		FALSE	FALSE
6862	NFE-6	UK	51.4083	-0.6383		FALSE	FALSE
6863	NFE-7	UK	51.4083	-0.6383		FALSE	FALSE
6864	NFE-8	UK	51.4083	-0.6383		FALSE	FALSE
6865	NFE-9	UK	51.4083	-0.6383		FALSE	FALSE
6866	Ren-1	France	48.5	-1.41		FALSE	FALSE
6867	Ren-11	France	48.5	-1.41		FALSE	FALSE
6868	Ren-17	France	48.5	-1.41		FALSE	FALSE
6869	Ren-19	France	48.5	-1.41		FALSE	FALSE
6870	Ren-20	France	48.5	-1.41		FALSE	FALSE
6871	Ren-21	France	48.5	-1.41		FALSE	FALSE
6872	Ren-23	France	48.5	-1.41		FALSE	FALSE
6873	Ren-24	France	48.5	-1.41		FALSE	FALSE
6874	Ren-3	France	48.5	-1.41		FALSE	FALSE
6875	Ren-5	France	48.5	-1.41		FALSE	FALSE
6876	RP-1	US	42.4406	-76.4992		FALSE	FALSE
6877	RP-10	US	42.4406	-76.4992		FALSE	FALSE
6878	RP-11	US	42.4406	-76.4992		FALSE	FALSE
6879	RP-14	US	42.4406	-76.4992		FALSE	FALSE
6880	RP-15	US	42.4406	-76.4992		FALSE	FALSE
6881	RP-16	US	42.4406	-76.4992		FALSE	FALSE
6882	RP-17	US	42.4406	-76.4992		FALSE	FALSE
6883	RP-18	US	42.4406	-76.4992		FALSE	FALSE
6884	RP-19	US	42.4406	-76.4992		FALSE	FALSE
6885	RP-2	US	42.4406	-76.4992		FALSE	FALSE
6886	RP-20	US	42.4406	-76.4992		FALSE	FALSE
6887	RP-21	US	42.4406	-76.4992		FALSE	FALSE
6888	RP-22	US	42.4406	-76.4992		FALSE	FALSE
6889	RP-3	US	42.4406	-76.4992		FALSE	FALSE
6890	RP-4	US	42.4406	-76.4992		FALSE	FALSE
6891	RP-5	US	42.4406	-76.4992		FALSE	FALSE
6892	RP-6	US	42.4406	-76.4992		FALSE	FALSE
6893	RP-7	US	42.4406	-76.4992		FALSE	FALSE
6894	RP-8	US	42.4406	-76.4992		FALSE	FALSE
6895	RP-9	US	42.4406	-76.4992		FALSE	FALSE
6896	Sq-4	UK	51.4083	-0.6383		FALSE	FALSE
6897	Ag-0	France	45	1.3	CS76430	TRUE	TRUE
6898	An-1	Belgium	51.2167	4.4	CS76435	TRUE	TRUE
