name	pve	se_pve
Lesion_Bredblu_m_theta_Supersteak	7.99197e-06	0.251152
Lesion_Bredblu_m_theta_UKRazz	7.99197e-06	0.20956
Lesion_Bredgrn_m_eccentricity_Apple517	0.257637	0.402522
Lesion_Bredgrn_m_eccentricity_B05_10	0.999987	0.00164828
Lesion_Bredgrn_m_eccentricity_Ctrl	0.590216	0.539599
Lesion_Bredgrn_m_eccentricity_Supersteak	7.99197e-06	0.179775
Lesion_Bredgrn_m_eccentricity_UKRazz	0.0456397	0.185701
Lesion_Bredgrn_m_majoraxis_B05_10	7.99197e-06	0.203657
Lesion_Bredgrn_m_majoraxis_Ctrl	0.273545	0.256632
Lesion_Bredgrn_m_majoraxis_Supersteak	7.99197e-06	0.242989
Lesion_Bredgrn_m_majoraxis_UKRazz	0.999987	0.000870455
Lesion_Bredgrn_m_theta_Apple517	0.167597	0.347316
Lesion_Bredgrn_m_theta_B05_10	7.99197e-06	0.235544
Lesion_Bredgrn_m_theta_Ctrl	7.99197e-06	0.177885
Lesion_Bredgrn_m_theta_Supersteak	0.224355	0.413121
Lesion_Bredgrn_m_theta_UKRazz	7.99197e-06	0.270406
Lesion_Grn_Apple517	0.637449	0.284225
Lesion_Grn_B05_10	7.99197e-06	0.193732
Lesion_Grn_Ctrl	0.999987	0.00400547
Lesion_Grn_Supersteak	7.99197e-06	0.249742
Lesion_Grn_UKRazz	7.99197e-06	0.581763
Lesion_grnblu_m_eccentricity_Ctrl	7.99197e-06	0.290636
Lesion_grnblu_m_majoraxis_Apple517	0.446726	0.407506
Lesion_grnblu_m_majoraxis_B05_10	7.99197e-06	0.181265
Lesion_grnblu_m_majoraxis_Ctrl	0.653411	0.221782
Lesion_grnblu_m_majoraxis_Supersteak	7.99197e-06	0.174072
Lesion_grnblu_m_majoraxis_UKRazz	7.99197e-06	0.462207
Lesion_grnblu_m_theta_Ctrl	7.99197e-06	0.269117
Lesion_Prop_Apple517	0.825032	0.190619
Lesion_Prop_UKRazz	0.999987	0.000819107
Lesion_redblu_m_eccentricity_Apple517	0.392496	0.325409
Lesion_redblu_m_eccentricity_B05_10	0.179622	0.182463
Lesion_redblu_m_eccentricity_Ctrl	7.99197e-06	0.465045
Lesion_redblu_m_eccentricity_Supersteak	0.0756829	0.200161
Lesion_redblu_m_eccentricity_UKRazz	0.811436	0.257111
Lesion_redblu_m_majoraxis_Apple517	0.257682	0.484914
Lesion_redblu_m_majoraxis_B05_10	7.99197e-06	0.265691
Lesion_redblu_m_majoraxis_Ctrl	0.897886	0.123424
Lesion_redblu_m_majoraxis_Supersteak	7.99197e-06	0.154803
Lesion_redblu_m_majoraxis_UKRazz	0.999987	0.000553798
Lesion_redblu_m_theta_Apple517	0.586501	0.39049
Lesion_redblu_m_theta_B05_10	0.0131329	0.213391
Lesion_redblu_m_theta_Ctrl	7.99197e-06	0.212805
Lesion_redblu_m_theta_Supersteak	0.143317	0.399843
Lesion_redblu_m_theta_UKRazz	0.223106	0.329158
Lesion_redgrn_m_eccentricity_B05_10	7.99197e-06	0.266605
Lesion_redgrn_m_eccentricity_Ctrl	7.99197e-06	0.168936
Lesion_redgrn_m_eccentricity_UKRazz	0.504203	0.358434
Lesion_redgrn_m_majoraxis_Ctrl	7.99197e-06	0.457937
Lesion_redgrn_m_theta_Ctrl	7.99197e-06	0.241091
Lesion_redgrn_m_theta_Supersteak	7.99197e-06	0.255668
Lesion_redgrn_m_theta_UKRazz	0.0880582	0.153869
Lesion_Size_Apple517	7.99197e-06	0.459459
Lesion_Size_B05_10	0.434832	0.574867
Lesion_Size_Ctrl	0.572512	0.338714
Lesion_Size_Supersteak	0.972978	0.167099
Lesion_Size_UKRazz	0.489432	0.267317
Lesion_Ylw_B05_10	0.254682	0.301544
Lesion_Ylw_Ctrl	0.221645	0.204292
Lesion_Ylw_Supersteak	7.99197e-06	0.393862
Remaining_Leaf_Apple517	0.662192	0.252793
Ylw_Lesion_Proportion_Apple517	0.484056	0.248659
Ylw_Lesion_Proportion_Ctrl	0.283492	0.189265
Ylw_Lesion_Proportion_Supersteak	0.26212	0.180363
Allyl_MS_and_allyl	7.85491e-06	0.266631
Allyl_MS	7.85491e-06	0.199129
I3M_MS_and_allyl	0.18149	0.272299
I3M_MS	0.938541	0.0924935
Long_chain_GLS_MS_and_allyl	0.632769	0.194311
Long_chain_GLS_MS	7.85491e-06	0.178804
NMOI3M_MS_and_allyl	0.717917	0.383326
NMOI3M_MS	0.327625	0.568207
Short_chain_GLS_MS_and_allyl	7.85491e-06	0.309963
Short_chain_GLS_MS	7.85491e-06	0.177783
total_Aliphatics_MS_and_allyl	7.85491e-06	0.253641
total_Aliphatics_MS	7.85491e-06	0.206456
total_alkyl_MS_and_allyl	7.85491e-06	0.413711
total_alkyl_MS	7.85491e-06	0.21804
total_C3_GLS_MS_and_allyl	0.999987	0.000453868
total_C3_GLS_MS	0.994796	0.0281361
total_C4_GLS_MS_and_allyl	7.85491e-06	0.222155
total_C4_GLS_MS	7.85491e-06	1.18651
total_C7_GLS_MS_and_allyl	0.943553	0.0597404
total_C7_GLS_MS	0.999987	0.000571237
Total_C8_GLS_MS_and_allyl	0.247804	0.345401
Total_C8_GLS_MS	7.85491e-06	0.182747
total_GLS_MS_and_allyl	7.85491e-06	0.171927
total_GLS_MS	7.85491e-06	0.246106
total_Indolics_MS_and_allyl	0.40506	0.335585
total_Indolics_MS	0.673593	0.456882
total_methylsulphinyl_MS_and_allyl	7.85491e-06	0.153463
total_methylsulphinyl_MS	7.85491e-06	0.255997
Weight_MS_and_allyl	0.0253452	0.140936
Weight_MS	0.0807462	0.215571
X2OH_Butenyl_MS_and_allyl	0.999987	0.000767469
X2OH_Butenyl_MS	0.999791	0.0191223
X3_butenyl_MS_and_allyl	0.988541	0.0783556
X3_butenyl_MS	0.997856	0.0237001
X3MSP_MS_and_allyl	0.23719	0.494069
X3MSP_MS	0.493734	0.436827
X3MTP_MS_and_allyl	7.85491e-06	0.194058
X3MTP_MS	7.85491e-06	0.166823
X3OHP_MS_and_allyl	0.999987	0.000454062
X3OHP_MS	0.999987	0.000440421
X4MOI3M_MS_and_allyl	0.265716	0.269018
X4MOI3M_MS	0.0819878	0.415549
X4MSB_MS_and_allyl	7.85491e-06	0.153575
X4MSB_MS	7.85491e-06	0.172586
X4MTB_MS_and_allyl	7.85491e-06	0.164771
X4MTB_MS	0.665512	0.299846
X4OHB_MS_and_allyl	7.85491e-06	0.197257
X4OHB_MS	0.999987	0.000387772
X5MSP_MS_and_allyl	7.85491e-06	0.195477
X5MSP_MS	7.85491e-06	0.182321
X7MSH_MS_and_allyl	0.86367	0.0881433
X7MSH_MS	7.85491e-06	0.201974
X7MTH_MS_and_allyl	0.935422	0.0875816
X7MTH_MS	0.625927	0.382646
X8MSO_MS_and_allyl	0.246517	0.490597
X8MSO_MS	0.00800998	0.199152
X8MTO_MS_and_allyl	0.0316415	0.143652
X8MTO_MS	7.85491e-06	0.191403
ozone_sensetivity	0.999988	0.000885801
Relative_NIP1_expression	0.376649	0.406477
Relative_root_length	8.59378e-06	0.107752
Average_leaf_surface_area_eaten_cm2	7.7562e-06	0.12225
Average_weight_gain_by_larvae_mg	7.7562e-06	0.11128
Proline_mmol_g	0.331849	0.294816
As_V_tolerance	0.99999	0.000579521
144_M216T665	0.999988	0.000694021
145_M130T666	0.999988	0.00076803
146_M172T666	0.999988	0.000705547
BC160	0.72165	0.12138
BC180	0.552855	0.178839
BC181	8.45579e-06	0.104425
BC182	0.995023	0.0107252
BC183	0.436986	0.24263
BC200	0.511016	0.196522
BC201	0.859552	0.127774
BC202	0.39199	0.197546
BC221	8.45579e-06	0.184924
BCpl	0.516305	0.214446
BCpufa	0.7129	0.118715
BCsat	0.878329	0.135027
BCvlcfa	0.999988	0.000147193
MPboxcox	0.817518	0.0872944
k_light_0_nutrient_0	9.2049e-06	0.121262
k_light_0_nutrient_1	0.0583047	0.16063
k_light_1_nutrient_0	0.131661	0.222666
k_light_1_nutrient_1	9.19362e-06	0.150002
tmax_light_0_nutrient_0	0.0045454	0.124076
tmax_light_0_nutrient_1	9.19362e-06	0.681829
tmax_light_1_nutrient_0	0.955223	0.307177
tmax_light_1_nutrient_1	0.0193811	0.132092
Fe_minus	6.69195e-06	0.442499
Fe_plus	0.00868493	0.0931087
Fe_response	6.84771e-06	0.304089
Mn_minus	6.71657e-06	0.724398
Mn_plus	0.488639	0.582907
Mn_response	6.84771e-06	0.452258
Zn_minus	6.7656e-06	0.582005
Zn_plus	0.0523931	0.170556
Zn_response	6.85839e-06	0.351209
density_deficiency	0.313563	0.273813
denstiy_control	0.252836	0.237005
length_control	0.0672104	0.104467
length_deficiency	0.0119583	0.0625168
high_RFR	0.604205	0.257065
low_RFR_response	0.418424	0.208446
low_RFR	0.368826	0.294937
resid	0.125017	0.342638
slope	0.704435	0.181608
AA_NH4_fed	0.198774	0.38216
AA_NO3_fed	1.64797e-05	0.397839
GDH_animating_NH4_fed	1.64797e-05	0.179471
GDH_animating_NO3_fed	1.64797e-05	0.587872
GDH_deaminating_NH4_fed	1.64797e-05	0.18905
GDH_deaminating_NO3_fed	1.64797e-05	0.490939
GS_activity_NH4_fed	1.64797e-05	0.336984
GS_activity_NO3_fed	0.0301742	0.219971
NH4_content_NH4_fed	0.0786716	0.324475
NH4_content_NO3_fed	1.64797e-05	0.248391
NR_activity_NH4_fed	1.64797e-05	0.315459
NR_activity_NO3_fed	0.321674	0.575916
root_hydraulic_conductivity	0.510978	0.389933
Delta_13C	0.434296	0.129429
leafsize	0.144105	0.168925
stomata_density	0.229875	0.129864
stomatasize	0.187486	0.109184
Cotyledon_area	1.56066e-05	0.23857
First_leaf_area	1.56066e-05	0.165435
LA_vs_CA	1.56066e-05	0.693894
Pavement_cell_density_in_cotyledon	0.127101	0.197511
Pavement_cell_density_in_first_leaf	1.2504e-05	0.465958
PDL_vs_PDC	1.2504e-05	0.112917
SDL_vs_SDC	1.2504e-05	0.0973392
SIL_vs_SIC	1.2504e-05	0.251733
Stomatal_density_in_cotyledon	0.108669	0.19292
Stomatal_density_in_first_leaf	0.0336435	0.210703
Stomatal_index_in_cotyledon	0.0889247	0.236808
Stomatal_index_in_first_leaf	0.243704	0.32457
avrB	0.0971826	0.249756
avrPph3	0.999987	0.000238966
avrRpm1	0.104018	0.236491
avrRpt2	0.999987	0.000235342
FT	0.998822	0.00630503
1_FT_Diameter_Field	0.592608	0.136596
10_Bs	7.69595e-06	0.142661
100_4W	0.929312	0.0542502
101_Li7	0.391579	0.253225
102_FT22	0.924329	0.045824
103_As2	0.0918354	0.331205
104_SDV	0.918739	0.0691419
105_Mg25	0.976341	0.0388647
106_Secondary_Dormancy	0.999987	0.000326924
107_As	7.69595e-06	0.11003
11_2W	0.976658	0.0295016
12_Rosette_Erect_22	0.442397	0.214263
13_Cd114	0.827138	0.152139
14_Width_16	0.834757	0.102182
15_Storage_28_days	0.987176	0.0200579
16_LY	0.999987	0.000230964
17_avrRpm1	0.101429	0.242817
18_Width_10	0.909871	0.0522244
19_Chlorosis_22	0.338038	0.25111
2_At2_CFU2	0.265924	0.235885
20_Storage_7_days	0.999987	0.000250905
21_As2_CFU2	0.0322267	0.132486
22_Co59	0.726824	0.189075
23_FW	0.744632	0.170397
24_Cu65	0.322495	0.41191
25_Bacterial_titer	0.843126	0.112675
26_Width_22	0.752971	0.116252
27_Storage_56_days	0.990924	0.0153679
28_YEL	0.999987	0.000208652
29_FLC	0.999987	0.000630905
3_Leaf_serr_16	0.393035	0.257732
30_FT16	0.90724	0.0599119
31_FT10	0.837717	0.0702163
32_FT_Duration_GH	0.195507	0.366683
33_Se82	0.530021	0.428611
34_LDV	0.79263	0.0755902
35_Noco2	0.0276752	0.138681
36_8W_GH_LN	0.180106	0.24767
37_0W	0.895124	0.0908058
38_MT_GH	0.72335	0.27921
39_After_Vern_Growth	7.68141e-06	0.0993231
4_Seed_bank_133_91	0.0920545	0.367353
40_Aphid_number	0.281122	0.194866
41_LN22	0.895323	0.0590399
42_Bs_CFU2	0.495352	0.178562
43_avrRpt2	0.999987	0.000236514
44_Hypocotyl_length	0.999987	0.00024842
45_Germ_22	0.0331809	0.0943087
46_Leaf_roll_22	7.70989e-06	0.12767
47_SD	0.999987	0.000422973
48_8W	0.41527	0.230457
49_FT_GH	0.999987	0.000322722
5_Na23	0.149441	0.421719
50_DSDS50	0.999987	0.000233629
51_Ca43	0.865583	0.128977
52_LC_Duration_GH	0.787717	0.180108
53_0W_GH_FT	0.883703	0.05918
54_B11	0.58755	0.183381
55_Chlorosis_10	7.69216e-06	0.115511
56_RP_GH	0.689912	0.128932
57_Chlorosis_16	7.72464e-06	0.0861656
58_LFS_GH	0.850877	0.175351
59_Germ_10	0.471455	0.307609
6_Leaf_serr_10	0.739228	0.129829
60_Germ_16	7.72464e-06	0.120229
61_Anthocyanin_16	7.72464e-06	0.149159
62_Anthocyanin_10	0.156552	0.172427
63_At1_CFU2	0.112074	0.196417
64_Ni60	7.49537e-06	0.182235
65_P31	0.627603	0.210103
66_Emwa1	0.315511	0.42808
67_As75	7.49537e-06	0.105778
68_Germ_in_dark	0.857148	0.357119
69_FRI	0.373378	0.214033
7_Emco5	0.999987	0.000238993
70_As_CFU2	7.69595e-06	0.127992
71_Trichome_avg_C	0.793715	0.142487
72_Vern_Growth	7.68141e-06	0.0979191
73_Mo98	0.141501	0.188475
74_Hiks1	0.999982	0.000338983
75_Anthocyanin_22	0.471112	0.26284
76_Zn66	0.999987	0.000434359
77_Trichome_avg_JA	0.881064	0.0920642
78_LES	0.999987	0.000232911
79_Silique_16	0.807827	0.120754
8_Leaf_roll_16	7.72464e-06	0.121526
80_Emoy	0.0278981	0.154086
81_K39	7.49537e-06	0.0909255
82_0W_GH_LN	8.01828e-06	0.156818
83_At2	0.0293246	0.189908
84_At1	7.69595e-06	0.114488
85_LN10	0.751004	0.0943898
86_FT_Field	0.962844	0.02627
87_LN16	0.999987	0.000263189
88_avrB	0.0818841	0.216763
89_LD	0.99951	0.00513532
9_Leaf_roll_10	0.999987	0.000188546
90_Seedling_Growth	0.228014	0.441389
91_S34	7.49537e-06	0.095854
92_Leaf_serr_22	0.828035	0.123441
93_DW	0.763086	0.173019
94_Seed_Dormancy	0.999983	0.000614737
95_Mn55	0.305217	0.313987
96_Silique_22	0.999987	0.000227615
97_avrPphB	0.999987	0.000239886
98_Fe56	0.0172874	0.243081
99_8W_GH_FT	0.541171	0.204112
freezing_survival	0.666496	0.0834399
294_Germination_rate_21C	0.941793	0.0460306
315_GR21_warm	0.999982	0.000680099
316_GR21_cold	0.99447	0.147682
320_GR63_warm	0.999982	0.000848651
325_GR105_cold	0.999982	0.000896564
326_GR63_cold	0.999982	0.000692514
DNA_content_mean	0.781547	0.115935
BiomassUV	8.43832e-06	0.191481
LeafareaUV	8.43832e-06	0.107985
LeaflengthUV	8.43832e-06	0.0652424
Fitness	0.214436	0.14052
Flowering_time	0.80371	0.0815069
Fruit_production	0.155356	0.126372
Germination_10C	0.473127	0.178674
Germination_22C	0.350512	0.174112
Germination_30C	2.01082e-05	0.0927969
Number_of_adults	0.67306	0.216808
Number_of_rosettes	0.698366	0.178699
Seed_Weight	0.91455	0.109963
Bc	0.434006	0.244605
Dr_plus_Bc_residuals	8.48799e-06	0.110285
Dr_plus_Bc	0.294946	0.291338
Pr_plus_Bc_residuals	0.211816	0.159002
Pr_plus_Bc	0.454208	0.232878
log2_PDF1_2_MeJA_and_ABA_vs_PDF1_2_MeJA	0.420975	0.398232
log2_PDF1_2_MeJA_and_SA_vs_PDF1_2_MeJA	8.41101e-06	0.0974061
log2_PDF1_2_vs_PPA2_MeJA_and_ABA	0.500289	0.229921
delta_Lateral_root_formation	0.054605	0.161204
delta_Primary_root_length	8.72284e-06	0.103642
delta_Shoot_fresh_weight	8.71272e-06	0.091276
post_S_sclerotiorum_infection	0.869362	0.564607
Telomere_Terminal_restriction_fragments	0.762489	0.169151
Xcc12824	0.672778	0.211486
Xcc6943	0.0566343	0.231613
Xanthomonas_campestris_10dpi	0.648021	0.149136
Xanthomonas_campestris_5dpi	0.659573	0.0888529
Xanthomonas_campestris_7dpi	0.744272	0.117154
grown_on_zinc_deficiency_mean_Total_length_day001	8.18581e-06	0.101453
grown_on_zinc_deficiency_mean_Total_length_day002	8.09828e-06	0.308892
grown_on_zinc_deficiency_mean_Total_length_day003	0.143901	0.262675
grown_on_zinc_deficiency_mean_Total_length_day004	8.09828e-06	0.0764561
grown_on_zinc_deficiency_mean_Total_length_day005	0.101823	0.277815
grown_on_zinc_deficiency_mean_Total_length_day006	0.00512899	0.0787872
grown_on_zinc_deficiency_mean_Total_length_day007	0.0469353	0.119961
mean_Total_length_day001	8.09828e-06	0.167037
mean_Total_length_day002	8.13298e-06	0.133647
mean_Total_length_day003	0.456365	0.280777
mean_Total_length_day004	0.482108	0.288314
mean_Total_length_day005	0.796017	0.232793
mean_Total_length_day006	0.410082	0.324282
mean_Total_length_day007	0.351749	0.306266
271_Na23	0.206697	0.356861
269_Li7	8.00568e-06	0.192731
270_B11	0.476404	0.265961
272_Mg25	0.116083	0.132233
273_P31	8.00568e-06	0.145286
274_S34	0.820313	0.228072
276_Ca43	0.0640626	0.0756712
277_Mn55	0.700506	0.148433
278_Fe57	0.0652968	0.0957827
279_Co59	0.938887	0.231335
280_Ni60	0.212663	0.189677
281_Cu65	0.565723	0.356862
284_Se82	0.238567	0.278051
285_Rb85	0.451228	0.281219
Sodium	0.565792	0.060338
283_As75	0.999988	0.000915086
275_K39	0.130276	0.324659
Weib_all_LT50control	0.176924	0.259995
Weib_all_LT50submerged	0.375525	0.328243
germination_3days	0.104378	0.306461
germination_7days	0.223435	0.457866
sex_ratio	7.65168e-06	0.509965
number_of_egg_masses	0.203701	0.159157
Cala2_cotyledons	0.999988	0.000235573
Cala2_true_leaves	0.0581218	0.159111
Emco5_cotyledons	0.999988	0.000232528
Emco5_true_leaves	0.999988	0.000220277
Emoy2_cotyledons	8.27861e-06	0.269066
Emoy2_true_leaves	8.3568e-06	0.136536
Emwa1_cotyledons	0.999988	0.000234787
Emwa1_true_leaves	0.999988	0.000235327
Maks9_cotyledons	0.0149725	0.130167
Maks9_true_leaves	0.999984	0.000309055
F3GG7R	0.999987	0.000244304
salt_survival_days	0.0200416	0.118553
ANGc_2013	0.374321	0.554625
ANGLEr_2013	9.30051e-06	0.0941028
ANGs_2013	0.0852695	0.291037
AREAc_2013	9.30051e-06	0.123118
AREAr_2013	0.0373573	0.153412
AREAs_2013	9.30051e-06	0.507684
CHLc_2013	9.4021e-06	0.197206
CHLr_2013	9.4021e-06	0.147201
CHLs_2013	9.4021e-06	0.257359
Dry0_2012	9.73151e-06	0.1787
Dry500_2012	9.73151e-06	0.135406
Dry500p0_2012	9.73151e-06	0.131404
DWc_2013	0.601513	0.51704
DWr_2013	0.0544605	0.145893
DWs_2013	0.0875984	0.281085
Elc_2013	1.0461e-05	0.224931
Elr_2013	0.167466	0.190604
Els_2013	0.157551	0.394625
Fresh_min_Dry0_2012	9.73151e-06	0.209919
Fresh_min_Dry500_2012	9.73151e-06	0.11944
Fresh_per_Dry0_2012	9.73151e-06	0.122079
Fresh_per_dry500_2012	9.76449e-06	0.0943964
Fresh0_2012	9.73151e-06	0.210243
Fresh500_2012	9.73151e-06	0.124925
Fresh500p0_2012	9.73151e-06	0.143795
FWc_2013	9.30051e-06	0.141112
FWr_2013	9.30051e-06	0.100997
FWs_2013	9.30051e-06	0.127221
Surf0_2012	9.73151e-06	0.139048
Surf500_2012	0.026327	0.12479
Surf500p0_2012	9.73151e-06	0.144488
WC500p0_2012	9.73151e-06	0.133383
WCc_2013	9.30051e-06	0.176423
WCr_2013	9.30051e-06	0.118971
WCs_2013	0.00341756	0.110742
salt_0_mM_NaCl_aLRL_vs_MRL	8.429e-06	0.0843319
salt_0_mM_NaCl_Apical	8.429e-06	0.159444
salt_0_mM_NaCl_Basal	8.429e-06	0.112983
salt_0_mM_NaCl_Branched	8.429e-06	0.102602
salt_0_mM_NaCl_Depth	8.429e-06	0.204389
salt_0_mM_NaCl_LRD_vs_BZ	8.429e-06	0.0848413
salt_0_mM_NaCl_LRD_vs_MR	8.429e-06	0.0963468
salt_0_mM_NaCl_LRL_vs_MRL	0.781454	0.153706
salt_0_mM_NaCl_LRL_vs_noLR	0.528443	0.217088
salt_0_mM_NaCl_LRL	0.548615	0.228278
salt_0_mM_NaCl_MRL_vs_TRS	0.447612	0.254943
salt_0_mM_NaCl_MRL	8.429e-06	0.170955
salt_0_mM_NaCl_MRVA	8.429e-06	0.131926
salt_0_mM_NaCl_MRVL	8.429e-06	0.184798
salt_0_mM_NaCl_noLRpMR	8.429e-06	0.093221
salt_0_mM_NaCl_PC1	0.329084	0.278713
salt_0_mM_NaCl_PC2	8.43323e-06	0.124183
salt_0_mM_NaCl_PC3	8.43323e-06	0.0932573
salt_0_mM_NaCl_Straightness	8.429e-06	0.143172
salt_0_mM_NaCl_TRS	0.405652	0.266504
salt_125_mM_NaCl_aLRL_vs_MRL	0.999988	0.000444325
salt_125_mM_NaCl_Apical	0.00447239	0.058346
salt_125_mM_NaCl_Basal	0.0786466	0.20066
salt_125_mM_NaCl_Branched	8.429e-06	0.196814
salt_125_mM_NaCl_Depth	8.429e-06	0.0983453
salt_125_mM_NaCl_LRD_vs_BZ	8.429e-06	0.0921799
salt_125_mM_NaCl_LRD_vs_MR	8.429e-06	0.0933267
salt_125_mM_NaCl_LRL_vs_MRL	0.999988	0.0047073
salt_125_mM_NaCl_LRL_vs_noLR	0.999988	0.000795646
salt_125_mM_NaCl_LRL	0.84108	0.184872
salt_125_mM_NaCl_MRL_vs_TRS	0.611116	0.248165
salt_125_mM_NaCl_MRL	8.429e-06	0.0867124
salt_125_mM_NaCl_MRVA	8.429e-06	0.190133
salt_125_mM_NaCl_MRVL	8.429e-06	0.0934094
salt_125_mM_NaCl_noLRpMR	8.429e-06	0.128045
salt_125_mM_NaCl_PC1	8.43323e-06	0.171762
salt_125_mM_NaCl_PC2	0.820604	0.218765
salt_125_mM_NaCl_PC3	0.999988	0.00149832
salt_125_mM_NaCl_Straightness	8.429e-06	0.241672
salt_125_mM_NaCl_TRS	0.282946	0.302266
salt_75_mM_NaCl_aLRL_vs_MRL	0.999988	0.000994324
salt_75_mM_NaCl_Apical	8.429e-06	0.122753
salt_75_mM_NaCl_Basal	0.0999748	0.0891879
salt_75_mM_NaCl_Branched	0.00817277	0.085761
salt_75_mM_NaCl_Depth	0.569041	0.387296
salt_75_mM_NaCl_LRD_vs_BZ	8.429e-06	0.0711399
salt_75_mM_NaCl_LRD_vs_MR	8.429e-06	0.0877788
salt_75_mM_NaCl_LRL_vs_MRL	8.429e-06	0.0959597
salt_75_mM_NaCl_LRL_vs_noLR	8.429e-06	0.0905146
salt_75_mM_NaCl_LRL	8.429e-06	0.0910732
salt_75_mM_NaCl_MRL_vs_TRS	8.429e-06	0.0889276
salt_75_mM_NaCl_MRL	8.429e-06	0.14353
salt_75_mM_NaCl_MRVA	8.429e-06	0.11429
salt_75_mM_NaCl_MRVL	8.429e-06	0.190583
salt_75_mM_NaCl_noLRpMR	8.429e-06	0.129271
salt_75_mM_NaCl_PC1	8.43323e-06	0.147724
salt_75_mM_NaCl_PC2	8.43323e-06	0.111125
salt_75_mM_NaCl_PC3	8.43323e-06	0.135574
salt_75_mM_NaCl_Straightness	8.429e-06	0.154015
salt_75_mM_NaCl_TRS	8.429e-06	0.0976886
RR_stained_mucilage_area	0.737131	0.225513
Fruit_number	0.735524	0.0875291
Growth_rate	0.855213	0.0514644
RGR	0.493494	0.0890387
rosette_DM	0.899256	0.0516108
ABA_96h_low_water_potential	0.21479	0.249406
Oviposition_rate_eggs_female	8.40395e-06	0.101359
Survival	0.450647	0.224775
A0	0.600314	0.355656
drought_A0	0.428023	0.268221
drought_Fresh_Weight_28	0.363399	0.224538
drought_projected_leaf_area_day_11	8.44835e-06	0.115791
drought_projected_leaf_area_day_14	0.515011	0.301125
drought_projected_leaf_area_day_16	0.815771	0.203482
drought_projected_leaf_area_day_18	0.335209	0.308605
drought_projected_leaf_area_day_20	0.909434	0.144439
drought_projected_leaf_area_day_22	0.60381	0.259047
drought_projected_leaf_area_day_24	0.849659	0.1351
drought_projected_leaf_area_day_25	0.884248	0.18959
drought_projected_leaf_area_day_26	0.818555	0.156365
drought_projected_leaf_area_day_27	0.80035	0.141014
drought_projected_leaf_area_day_28	0.764163	0.17901
drought_projected_leaf_area_day_8	0.315731	0.259038
drought_r	0.0446805	0.122697
drought_Relative_Water_Content_24	8.44835e-06	1.12418
drought_Water_Content_24	8.44835e-06	0.122584
Fresh_Weight_28	0.82574	0.14538
projected_leaf_area_day_11	8.44835e-06	0.537904
projected_leaf_area_day_14	0.260285	0.278797
projected_leaf_area_day_16	0.0608875	0.262012
projected_leaf_area_day_18	0.0836073	0.396732
projected_leaf_area_day_20	0.739912	0.301823
projected_leaf_area_day_22	0.0650328	0.270882
projected_leaf_area_day_24	0.549749	0.204652
projected_leaf_area_day_25	0.158488	0.328904
projected_leaf_area_day_26	0.544388	0.225559
projected_leaf_area_day_27	0.444826	0.241476
projected_leaf_area_day_28	0.378386	0.285907
projected_leaf_area_day_8	0.339874	0.394626
r	8.48202e-06	0.146563
Relative_Water_Content_24	0.234203	0.253191
Water_Content_24	0.213964	0.366905
drought_index	0.192472	0.14322
Survival_insitu_Madrid	0.416346	0.152047
Survival_insitu_Tubingen	1.5591e-05	0.524102
Pi_uptake_under_Pi_deficient_conditions	0.628994	0.230366
Pi_uptake_under_Pi_sufficient_conditions	0.781921	0.24322
base_perc	0.799283	0.0548621
d11_10C_perc	0.8345	0.049884
d11_4C_perc	0.779748	0.0594969
d15_10C_perc	0.803621	0.0556088
d15_4C_perc	0.754362	0.0610687
d22_10C_perc	0.806558	0.0574647
d22_4C_perc	0.717205	0.0708453
d32_10C_perc	0.806494	0.0584187
d32_4C_perc	0.687609	0.0762973
d4_10C_perc	0.89026	0.0411544
d4_4C_perc	0.811376	0.0480891
d8_10C_perc	0.80735	0.0492504
d8_4C_perc	0.813959	0.0546369
DSDS50	0.951923	0.0273638
DTbolt	0.87944	0.0333508
DTflower	0.843491	0.0430729
DTfruit	0.773944	0.0480452
DTgerm	0.703085	0.0415655
DTharvest	0.819427	0.042965
