name	pve	se_pve
Lesion_Bredblu_m_theta_Supersteak	7.99197e-06	0.23786
Lesion_Bredblu_m_theta_UKRazz	7.99197e-06	0.231274
Lesion_Bredgrn_m_eccentricity_Apple517	0.157756	0.238383
Lesion_Bredgrn_m_eccentricity_B05_10	0.998354	0.163925
Lesion_Bredgrn_m_eccentricity_Ctrl	0.759281	0.407482
Lesion_Bredgrn_m_eccentricity_Supersteak	7.99197e-06	0.177617
Lesion_Bredgrn_m_eccentricity_UKRazz	0.0412888	0.191091
Lesion_Bredgrn_m_majoraxis_B05_10	7.99197e-06	0.200197
Lesion_Bredgrn_m_majoraxis_Ctrl	7.99197e-06	0.239981
Lesion_Bredgrn_m_majoraxis_Supersteak	0.435781	0.673439
Lesion_Bredgrn_m_majoraxis_UKRazz	0.999987	0.00110668
Lesion_Bredgrn_m_theta_Apple517	0.024928	0.259885
Lesion_Bredgrn_m_theta_B05_10	7.99197e-06	0.16341
Lesion_Bredgrn_m_theta_Ctrl	7.99197e-06	0.179987
Lesion_Bredgrn_m_theta_Supersteak	0.168775	0.350465
Lesion_Bredgrn_m_theta_UKRazz	7.99197e-06	0.25944
Lesion_Grn_Apple517	0.233567	0.342441
Lesion_Grn_B05_10	7.99197e-06	0.188173
Lesion_Grn_Ctrl	0.648297	0.325081
Lesion_Grn_Supersteak	0.27839	0.508321
Lesion_Grn_UKRazz	7.99197e-06	0.925548
Lesion_grnblu_m_eccentricity_Ctrl	7.99197e-06	0.225814
Lesion_grnblu_m_majoraxis_Apple517	7.99197e-06	0.254912
Lesion_grnblu_m_majoraxis_B05_10	7.99197e-06	0.193684
Lesion_grnblu_m_majoraxis_Ctrl	0.291725	0.29543
Lesion_grnblu_m_majoraxis_Supersteak	7.99197e-06	0.174509
Lesion_grnblu_m_majoraxis_UKRazz	7.99197e-06	0.296055
Lesion_grnblu_m_theta_Ctrl	7.99197e-06	0.354664
Lesion_Prop_Apple517	0.620996	0.312622
Lesion_Prop_UKRazz	0.285822	0.321674
Lesion_redblu_m_eccentricity_Apple517	0.376511	0.337424
Lesion_redblu_m_eccentricity_B05_10	0.144588	0.167759
Lesion_redblu_m_eccentricity_Ctrl	7.99197e-06	0.291271
Lesion_redblu_m_eccentricity_Supersteak	0.0782142	0.201534
Lesion_redblu_m_eccentricity_UKRazz	0.786695	0.277927
Lesion_redblu_m_majoraxis_Apple517	7.99197e-06	0.223979
Lesion_redblu_m_majoraxis_B05_10	7.99197e-06	0.216814
Lesion_redblu_m_majoraxis_Ctrl	0.316768	0.328198
Lesion_redblu_m_majoraxis_Supersteak	7.99197e-06	0.165989
Lesion_redblu_m_majoraxis_UKRazz	0.0236768	0.215322
Lesion_redblu_m_theta_Apple517	0.433647	0.391304
Lesion_redblu_m_theta_B05_10	0.0031936	0.202398
Lesion_redblu_m_theta_Ctrl	7.99197e-06	0.237907
Lesion_redblu_m_theta_Supersteak	0.160653	0.372266
Lesion_redblu_m_theta_UKRazz	0.30564	0.324591
Lesion_redgrn_m_eccentricity_B05_10	7.99197e-06	0.257766
Lesion_redgrn_m_eccentricity_Ctrl	7.99197e-06	0.172524
Lesion_redgrn_m_eccentricity_UKRazz	0.600219	0.342656
Lesion_redgrn_m_majoraxis_Ctrl	7.99197e-06	0.543495
Lesion_redgrn_m_theta_Ctrl	7.99197e-06	0.215189
Lesion_redgrn_m_theta_Supersteak	7.99197e-06	0.222457
Lesion_redgrn_m_theta_UKRazz	0.10021	0.154354
Lesion_Size_Apple517	7.99197e-06	0.735267
Lesion_Size_B05_10	7.99197e-06	0.902416
Lesion_Size_Ctrl	0.589957	0.325278
Lesion_Size_Supersteak	0.278744	0.423145
Lesion_Size_UKRazz	0.318162	0.259388
Lesion_Ylw_B05_10	0.237071	0.249995
Lesion_Ylw_Ctrl	0.220484	0.210883
Lesion_Ylw_Supersteak	7.99197e-06	0.310172
Remaining_Leaf_Apple517	0.859527	0.263144
Ylw_Lesion_Proportion_Apple517	0.581435	0.379459
Ylw_Lesion_Proportion_Ctrl	0.145274	0.174518
Ylw_Lesion_Proportion_Supersteak	0.363223	0.301355
Allyl_MS_and_allyl	0.31503	0.245569
Allyl_MS	0.374124	0.253921
I3M_MS_and_allyl	0.25445	0.262251
I3M_MS	0.924831	0.104824
Long_chain_GLS_MS_and_allyl	0.64328	0.206674
Long_chain_GLS_MS	7.85491e-06	0.183902
NMOI3M_MS_and_allyl	0.999987	0.00120652
NMOI3M_MS	0.408654	0.517605
Short_chain_GLS_MS_and_allyl	0.0755232	0.155928
Short_chain_GLS_MS	7.85491e-06	0.195984
total_Aliphatics_MS_and_allyl	0.194699	0.259745
total_Aliphatics_MS	0.322333	0.365026
total_alkyl_MS_and_allyl	0.096801	0.274571
total_alkyl_MS	0.345055	0.276471
total_C3_GLS_MS_and_allyl	0.999987	0.00054595
total_C3_GLS_MS	0.844699	0.218775
total_C4_GLS_MS_and_allyl	0.524713	0.321864
total_C4_GLS_MS	0.533725	0.262031
total_C7_GLS_MS_and_allyl	0.760785	0.146953
total_C7_GLS_MS	0.999987	0.000752855
Total_C8_GLS_MS_and_allyl	0.375512	0.338888
Total_C8_GLS_MS	7.85491e-06	0.181275
total_GLS_MS_and_allyl	0.236071	0.24119
total_GLS_MS	0.241534	0.521543
total_Indolics_MS_and_allyl	0.452056	0.336955
total_Indolics_MS	0.791646	0.268798
total_methylsulphinyl_MS_and_allyl	7.85491e-06	0.175406
total_methylsulphinyl_MS	7.85491e-06	0.421819
Weight_MS_and_allyl	0.425491	0.487464
Weight_MS	0.307789	0.255443
X2OH_Butenyl_MS_and_allyl	0.648871	0.222893
X2OH_Butenyl_MS	0.739551	0.145657
X3_butenyl_MS_and_allyl	0.585972	0.223266
X3_butenyl_MS	0.878361	0.107811
X3MSP_MS_and_allyl	0.239043	0.589459
X3MSP_MS	0.64932	0.287574
X3MTP_MS_and_allyl	7.85491e-06	0.699441
X3MTP_MS	7.85491e-06	0.274368
X3OHP_MS_and_allyl	0.784743	0.228914
X3OHP_MS	0.999987	0.00106731
X4MOI3M_MS_and_allyl	0.353667	0.385827
X4MOI3M_MS	0.574131	0.332169
X4MSB_MS_and_allyl	7.85491e-06	0.285691
X4MSB_MS	7.85491e-06	0.380787
X4MTB_MS_and_allyl	0.2819	0.256196
X4MTB_MS	7.85491e-06	1.48081
X4OHB_MS_and_allyl	7.85491e-06	0.200311
X4OHB_MS	7.85491e-06	0.208793
X5MSP_MS_and_allyl	0.999987	0.000572248
X5MSP_MS	7.85491e-06	0.285732
X7MSH_MS_and_allyl	0.540633	0.248488
X7MSH_MS	7.85491e-06	0.243491
X7MTH_MS_and_allyl	0.812491	0.123017
X7MTH_MS	0.708805	0.205439
X8MSO_MS_and_allyl	0.62834	0.406968
X8MSO_MS	0.506628	0.323856
X8MTO_MS_and_allyl	0.170983	0.193609
X8MTO_MS	0.0199274	0.13546
ozone_sensetivity	0.999988	0.00143047
Relative_NIP1_expression	7.18364e-06	0.597213
Relative_root_length	8.59378e-06	0.105137
Average_leaf_surface_area_eaten_cm2	7.7562e-06	0.124439
Average_weight_gain_by_larvae_mg	7.7562e-06	0.11653
Proline_mmol_g	0.423561	0.323662
As_V_tolerance	0.0357947	0.129638
144_M216T665	0.746981	0.187968
145_M130T666	0.999988	0.00144008
146_M172T666	0.978976	0.199533
BC160	0.828506	0.153063
BC180	0.510886	0.191626
BC181	8.45579e-06	0.141298
BC182	0.94641	0.0864047
BC183	0.41932	0.224817
BC200	0.361456	0.219959
BC201	0.884318	0.117246
BC202	0.414263	0.196908
BC221	0.00443137	0.103236
BCpl	0.368927	0.225507
BCpufa	0.713224	0.109876
BCsat	0.989888	0.0278712
BCvlcfa	0.764186	0.232186
MPboxcox	0.804445	0.0942348
k_light_0_nutrient_0	9.2049e-06	0.123291
k_light_0_nutrient_1	0.999989	0.00288709
k_light_1_nutrient_0	9.19362e-06	0.107801
k_light_1_nutrient_1	0.13123	0.247113
tmax_light_0_nutrient_0	9.2049e-06	0.17882
tmax_light_0_nutrient_1	0.229982	0.329265
tmax_light_1_nutrient_0	0.999989	0.00114444
tmax_light_1_nutrient_1	0.078401	0.178065
Fe_minus	6.69195e-06	0.428672
Fe_plus	9.41036e-06	0.0903785
Fe_response	6.84771e-06	0.508259
Mn_minus	6.71657e-06	0.612177
Mn_plus	0.460922	0.521891
Mn_response	0.12626	0.398937
Zn_minus	6.7656e-06	0.513627
Zn_plus	0.197119	0.386675
Zn_response	6.85839e-06	0.365209
density_deficiency	0.21764	0.255198
denstiy_control	0.282895	0.236804
length_control	0.0779701	0.106377
length_deficiency	0.0345611	0.0780675
high_RFR	0.714691	0.308746
low_RFR_response	0.442147	0.206326
low_RFR	0.346438	0.281619
resid	7.6801e-06	0.163779
slope	0.545226	0.202181
AA_NH4_fed	0.301767	0.396416
AA_NO3_fed	1.64797e-05	0.277003
GDH_animating_NH4_fed	1.64797e-05	0.178939
GDH_animating_NO3_fed	1.64797e-05	0.485028
GDH_deaminating_NH4_fed	1.64797e-05	0.187132
GDH_deaminating_NO3_fed	1.64797e-05	0.412634
GS_activity_NH4_fed	1.64797e-05	0.306166
GS_activity_NO3_fed	0.08134	0.295373
NH4_content_NH4_fed	0.380132	0.417924
NH4_content_NO3_fed	1.64797e-05	0.180707
NR_activity_NH4_fed	0.999994	0.00249611
NR_activity_NO3_fed	0.568773	0.501993
root_hydraulic_conductivity	0.436994	0.395324
Delta_13C	0.464699	0.129774
leafsize	0.0121329	0.179002
stomata_density	0.331739	0.134839
stomatasize	0.205566	0.108801
Cotyledon_area	1.56066e-05	0.168038
First_leaf_area	1.56066e-05	0.16682
LA_vs_CA	1.56066e-05	0.40277
Pavement_cell_density_in_cotyledon	0.0387356	0.147803
Pavement_cell_density_in_first_leaf	1.2504e-05	0.41267
PDL_vs_PDC	0.00109242	0.0932823
SDL_vs_SDC	0.0333634	0.112032
SIL_vs_SIC	1.2504e-05	0.201434
Stomatal_density_in_cotyledon	0.140318	0.229405
Stomatal_density_in_first_leaf	0.327972	0.298096
Stomatal_index_in_cotyledon	0.277874	0.319758
Stomatal_index_in_first_leaf	0.460991	0.370879
avrB	0.0971826	0.249756
avrPph3	0.999987	0.000238966
avrRpm1	0.104018	0.236491
avrRpt2	0.999987	0.000235342
FT	0.998934	0.00658583
1_FT_Diameter_Field	0.614989	0.13161
10_Bs	7.69595e-06	0.229041
100_4W	0.999987	0.000797511
101_Li7	0.397804	0.261017
102_FT22	0.971715	0.0231108
103_As2	0.11121	0.208378
104_SDV	0.939233	0.0555733
105_Mg25	0.981857	0.0274263
106_Secondary_Dormancy	0.938414	0.0722068
107_As	7.69595e-06	0.197557
11_2W	0.999987	0.00034917
12_Rosette_Erect_22	0.441589	0.214333
13_Cd114	0.770795	0.223208
14_Width_16	0.890648	0.0714311
15_Storage_28_days	0.998961	0.00927906
16_LY	0.999987	0.000230964
17_avrRpm1	0.101429	0.242817
18_Width_10	0.786278	0.137317
19_Chlorosis_22	0.338038	0.25111
2_At2_CFU2	0.226893	0.236545
20_Storage_7_days	0.999987	0.000233037
21_As2_CFU2	0.0206428	0.117378
22_Co59	0.553251	0.265312
23_FW	0.812044	0.115433
24_Cu65	0.213671	0.488926
25_Bacterial_titer	0.868451	0.119938
26_Width_22	0.682733	0.147309
27_Storage_56_days	0.910466	0.0632343
28_YEL	0.999987	0.000208652
29_FLC	0.995034	0.0095862
3_Leaf_serr_16	0.429043	0.247268
30_FT16	0.957836	0.0342985
31_FT10	0.798325	0.0864669
32_FT_Duration_GH	8.31307e-06	0.160244
33_Se82	7.49537e-06	0.0988769
34_LDV	0.876812	0.0596854
35_Noco2	0.0276752	0.138681
36_8W_GH_LN	0.525389	0.139177
37_0W	0.938324	0.092092
38_MT_GH	0.428362	0.549316
39_After_Vern_Growth	7.68141e-06	0.0907276
4_Seed_bank_133_91	0.999987	0.000229808
40_Aphid_number	0.260518	0.221459
41_LN22	0.951064	0.0310747
42_Bs_CFU2	0.418624	0.188172
43_avrRpt2	0.999987	0.000236514
44_Hypocotyl_length	0.999987	0.000267082
45_Germ_22	0.050875	0.110906
46_Leaf_roll_22	7.70989e-06	0.12767
47_SD	0.999987	0.000523986
48_8W	0.885997	0.092053
49_FT_GH	0.96491	0.0627228
5_Na23	0.265726	0.249447
50_DSDS50	0.999987	0.000231106
51_Ca43	0.807077	0.181228
52_LC_Duration_GH	0.904825	0.131062
53_0W_GH_FT	0.876007	0.0605435
54_B11	0.513518	0.211926
55_Chlorosis_10	7.69216e-06	0.115511
56_RP_GH	0.753599	0.159718
57_Chlorosis_16	7.72464e-06	0.0861656
58_LFS_GH	0.939657	0.0799953
59_Germ_10	0.471372	0.307667
6_Leaf_serr_10	0.800871	0.113075
60_Germ_16	7.72464e-06	0.120229
61_Anthocyanin_16	7.72464e-06	0.149159
62_Anthocyanin_10	0.156552	0.172427
63_At1_CFU2	0.197333	0.228598
64_Ni60	0.191456	0.502275
65_P31	0.635256	0.223784
66_Emwa1	0.315511	0.42808
67_As75	7.49537e-06	0.123442
68_Germ_in_dark	7.75366e-06	0.516902
69_FRI	0.54443	0.234678
7_Emco5	0.999987	0.000238993
70_As_CFU2	7.69595e-06	0.122252
71_Trichome_avg_C	0.880351	0.100802
72_Vern_Growth	7.68141e-06	0.0924136
73_Mo98	0.489188	0.361246
74_Hiks1	0.999982	0.000338983
75_Anthocyanin_22	0.471112	0.26284
76_Zn66	0.999987	0.000410323
77_Trichome_avg_JA	0.940844	0.0541094
78_LES	0.999987	0.000232911
79_Silique_16	0.686767	0.198653
8_Leaf_roll_16	7.72464e-06	0.121526
80_Emoy	0.0278981	0.154086
81_K39	7.49537e-06	0.0985591
82_0W_GH_LN	0.470609	0.351011
83_At2	0.668272	0.239148
84_At1	7.69595e-06	0.103638
85_LN10	0.74639	0.0906695
86_FT_Field	0.91857	0.045122
87_LN16	0.995302	0.00800526
88_avrB	0.0818841	0.216763
89_LD	0.997052	0.0105651
9_Leaf_roll_10	0.999987	0.000188546
90_Seedling_Growth	0.171763	0.299489
91_S34	7.49537e-06	0.0933354
92_Leaf_serr_22	0.783307	0.139327
93_DW	0.848321	0.112164
94_Seed_Dormancy	0.999983	0.000804005
95_Mn55	0.254887	0.347983
96_Silique_22	0.999987	0.00022988
97_avrPphB	0.999987	0.000239886
98_Fe56	7.49537e-06	0.163718
99_8W_GH_FT	0.834485	0.09002
freezing_survival	0.656634	0.083192
294_Germination_rate_21C	0.768861	0.0796045
315_GR21_warm	0.923278	0.119155
316_GR21_cold	0.999982	0.000707102
320_GR63_warm	0.950227	0.103064
325_GR105_cold	0.999982	0.000899986
326_GR63_cold	0.999982	0.00071974
DNA_content_mean	0.72732	0.124925
BiomassUV	8.43832e-06	0.130564
LeafareaUV	8.43832e-06	0.127783
LeaflengthUV	8.43832e-06	0.0736731
Fitness	0.553893	0.150493
Flowering_time	0.785403	0.0861812
Fruit_production	0.541135	0.144689
Germination_10C	0.323225	0.16209
Germination_22C	0.240161	0.152202
Germination_30C	0.0115845	0.101682
Number_of_adults	0.556129	0.239467
Number_of_rosettes	0.692041	0.196193
Seed_Weight	0.747449	0.17413
Bc	0.408435	0.245924
Dr_plus_Bc_residuals	8.48799e-06	0.106719
Dr_plus_Bc	0.32297	0.316256
Pr_plus_Bc_residuals	0.203221	0.157821
Pr_plus_Bc	0.417172	0.241997
log2_PDF1_2_MeJA_and_ABA_vs_PDF1_2_MeJA	0.360782	0.359563
log2_PDF1_2_MeJA_and_SA_vs_PDF1_2_MeJA	8.41101e-06	0.101233
log2_PDF1_2_vs_PPA2_MeJA_and_ABA	0.488126	0.246539
delta_Lateral_root_formation	0.0132788	0.0981245
delta_Primary_root_length	8.72284e-06	0.0827154
delta_Shoot_fresh_weight	0.0586638	0.215837
post_S_sclerotiorum_infection	0.697189	0.585153
Telomere_Terminal_restriction_fragments	0.709222	0.161764
Xcc12824	0.801443	0.143239
Xcc6943	0.430642	0.370462
Xanthomonas_campestris_10dpi	0.70568	0.134833
Xanthomonas_campestris_5dpi	0.330768	0.1579
Xanthomonas_campestris_7dpi	0.56742	0.161349
grown_on_zinc_deficiency_mean_Total_length_day001	8.18581e-06	0.098418
grown_on_zinc_deficiency_mean_Total_length_day002	8.09828e-06	0.266499
grown_on_zinc_deficiency_mean_Total_length_day003	0.126094	0.272163
grown_on_zinc_deficiency_mean_Total_length_day004	0.0250551	0.10075
grown_on_zinc_deficiency_mean_Total_length_day005	0.0468653	0.192477
grown_on_zinc_deficiency_mean_Total_length_day006	0.0224471	0.0993815
grown_on_zinc_deficiency_mean_Total_length_day007	0.0422198	0.111444
mean_Total_length_day001	0.314135	0.332429
mean_Total_length_day002	8.13298e-06	0.13695
mean_Total_length_day003	0.500517	0.267934
mean_Total_length_day004	0.478019	0.293812
mean_Total_length_day005	0.999988	0.000501593
mean_Total_length_day006	0.392198	0.326424
mean_Total_length_day007	0.36156	0.303707
271_Na23	0.165615	0.206651
269_Li7	8.00568e-06	0.100377
270_B11	8.00568e-06	0.21216
272_Mg25	0.0665125	0.0985285
273_P31	8.00568e-06	0.317423
274_S34	0.999988	0.00130988
276_Ca43	0.0712476	0.0981961
277_Mn55	0.620992	0.243845
278_Fe57	0.161752	0.156105
279_Co59	0.384397	0.411283
280_Ni60	0.228419	0.18653
281_Cu65	8.00568e-06	0.130623
284_Se82	0.257145	0.189138
285_Rb85	0.367892	0.230865
Sodium	0.582593	0.0609949
283_As75	8.00568e-06	0.316937
275_K39	0.179062	0.25473
Weib_all_LT50control	0.279135	0.365243
Weib_all_LT50submerged	0.245763	0.297663
germination_3days	0.268692	0.623991
germination_7days	0.35063	0.56491
sex_ratio	7.65168e-06	0.57026
number_of_egg_masses	0.219093	0.195968
Cala2_cotyledons	0.999988	0.00023454
Cala2_true_leaves	0.0676234	0.161468
Emco5_cotyledons	0.999988	0.000233264
Emco5_true_leaves	0.999988	0.000220764
Emoy2_cotyledons	8.27861e-06	0.133567
Emoy2_true_leaves	8.3568e-06	0.103362
Emwa1_cotyledons	0.999988	0.000234499
Emwa1_true_leaves	0.999988	0.000234938
Maks9_cotyledons	0.0197128	0.143106
Maks9_true_leaves	0.0985399	0.398518
F3GG7R	0.999987	0.000244304
salt_survival_days	0.234186	0.271931
ANGc_2013	0.346732	0.603539
ANGLEr_2013	0.0189553	0.122219
ANGs_2013	0.0842128	0.244687
AREAc_2013	9.30051e-06	0.121963
AREAr_2013	0.0133897	0.174813
AREAs_2013	9.30051e-06	0.217683
CHLc_2013	9.4021e-06	0.214256
CHLr_2013	9.4021e-06	0.115185
CHLs_2013	9.4021e-06	0.378194
Dry0_2012	9.73151e-06	0.158192
Dry500_2012	9.73151e-06	0.136064
Dry500p0_2012	9.73151e-06	0.12249
DWc_2013	0.806632	0.345531
DWr_2013	0.121786	0.167835
DWs_2013	0.999989	0.00606899
Elc_2013	0.166378	0.244923
Elr_2013	0.212862	0.216654
Els_2013	0.137316	0.406426
Fresh_min_Dry0_2012	9.73151e-06	0.175971
Fresh_min_Dry500_2012	9.73151e-06	0.10809
Fresh_per_Dry0_2012	9.73151e-06	0.178004
Fresh_per_dry500_2012	9.76449e-06	0.12113
Fresh0_2012	9.73151e-06	0.170205
Fresh500_2012	9.73151e-06	0.112332
Fresh500p0_2012	9.73151e-06	0.120138
FWc_2013	9.30051e-06	0.175922
FWr_2013	9.30051e-06	0.0973015
FWs_2013	9.30051e-06	0.140902
Surf0_2012	9.73151e-06	0.134978
Surf500_2012	0.000912957	0.105647
Surf500p0_2012	9.73151e-06	0.238823
WC500p0_2012	9.73151e-06	0.114025
WCc_2013	9.30051e-06	0.366458
WCr_2013	9.30051e-06	0.118936
WCs_2013	9.30051e-06	0.113188
salt_0_mM_NaCl_aLRL_vs_MRL	8.429e-06	0.143354
salt_0_mM_NaCl_Apical	8.429e-06	0.195022
salt_0_mM_NaCl_Basal	0.353835	0.254234
salt_0_mM_NaCl_Branched	8.429e-06	0.104432
salt_0_mM_NaCl_Depth	8.429e-06	0.221498
salt_0_mM_NaCl_LRD_vs_BZ	8.429e-06	0.0952136
salt_0_mM_NaCl_LRD_vs_MR	8.429e-06	0.101755
salt_0_mM_NaCl_LRL_vs_MRL	0.373321	0.300608
salt_0_mM_NaCl_LRL_vs_noLR	0.331623	0.273494
salt_0_mM_NaCl_LRL	8.429e-06	0.113894
salt_0_mM_NaCl_MRL_vs_TRS	0.378129	0.289273
salt_0_mM_NaCl_MRL	8.429e-06	0.229576
salt_0_mM_NaCl_MRVA	8.429e-06	0.171439
salt_0_mM_NaCl_MRVL	8.429e-06	0.24212
salt_0_mM_NaCl_noLRpMR	8.429e-06	0.0938085
salt_0_mM_NaCl_PC1	0.407267	0.234008
salt_0_mM_NaCl_PC2	8.43323e-06	0.118735
salt_0_mM_NaCl_PC3	8.43323e-06	0.109017
salt_0_mM_NaCl_Straightness	8.429e-06	0.108818
salt_0_mM_NaCl_TRS	0.418647	0.276201
salt_125_mM_NaCl_aLRL_vs_MRL	8.429e-06	0.114288
salt_125_mM_NaCl_Apical	0.0140021	0.0658082
salt_125_mM_NaCl_Basal	0.0505876	0.14935
salt_125_mM_NaCl_Branched	8.429e-06	0.162681
salt_125_mM_NaCl_Depth	8.429e-06	0.101181
salt_125_mM_NaCl_LRD_vs_BZ	8.429e-06	0.0928486
salt_125_mM_NaCl_LRD_vs_MR	8.429e-06	0.0932797
salt_125_mM_NaCl_LRL_vs_MRL	0.356283	0.337898
salt_125_mM_NaCl_LRL_vs_noLR	8.429e-06	0.0935012
salt_125_mM_NaCl_LRL	8.429e-06	0.104088
salt_125_mM_NaCl_MRL_vs_TRS	0.393598	0.309492
salt_125_mM_NaCl_MRL	8.429e-06	0.0837774
salt_125_mM_NaCl_MRVA	8.429e-06	0.193637
salt_125_mM_NaCl_MRVL	8.429e-06	0.0954212
salt_125_mM_NaCl_noLRpMR	8.429e-06	0.114238
salt_125_mM_NaCl_PC1	8.43323e-06	0.147769
salt_125_mM_NaCl_PC2	8.43323e-06	0.365516
salt_125_mM_NaCl_PC3	8.43323e-06	0.0925467
salt_125_mM_NaCl_Straightness	8.429e-06	0.389456
salt_125_mM_NaCl_TRS	0.0919443	0.328452
salt_75_mM_NaCl_aLRL_vs_MRL	8.429e-06	0.0912657
salt_75_mM_NaCl_Apical	8.429e-06	0.150504
salt_75_mM_NaCl_Basal	0.105845	0.125964
salt_75_mM_NaCl_Branched	0.0205421	0.0982507
salt_75_mM_NaCl_Depth	0.532243	0.382666
salt_75_mM_NaCl_LRD_vs_BZ	0.014464	0.0732097
salt_75_mM_NaCl_LRD_vs_MR	8.429e-06	0.0926621
salt_75_mM_NaCl_LRL_vs_MRL	8.429e-06	0.0933271
salt_75_mM_NaCl_LRL_vs_noLR	8.429e-06	0.0900515
salt_75_mM_NaCl_LRL	8.429e-06	0.0884401
salt_75_mM_NaCl_MRL_vs_TRS	8.429e-06	0.0892251
salt_75_mM_NaCl_MRL	8.429e-06	0.142635
salt_75_mM_NaCl_MRVA	8.429e-06	0.117193
salt_75_mM_NaCl_MRVL	8.429e-06	0.178851
salt_75_mM_NaCl_noLRpMR	8.429e-06	0.120007
salt_75_mM_NaCl_PC1	8.43323e-06	0.118413
salt_75_mM_NaCl_PC2	8.43323e-06	0.129698
salt_75_mM_NaCl_PC3	8.43323e-06	0.253738
salt_75_mM_NaCl_Straightness	8.429e-06	0.137982
salt_75_mM_NaCl_TRS	8.429e-06	0.0894102
RR_stained_mucilage_area	0.897531	0.191121
Fruit_number	0.724012	0.0883254
Growth_rate	0.832045	0.0507303
RGR	0.450325	0.0845156
rosette_DM	0.865917	0.044641
ABA_96h_low_water_potential	0.274411	0.242679
Oviposition_rate_eggs_female	8.40395e-06	0.126144
Survival	0.288087	0.259365
A0	0.064536	0.16836
drought_A0	8.44835e-06	0.135635
drought_Fresh_Weight_28	0.479186	0.211751
drought_projected_leaf_area_day_11	8.44835e-06	0.132131
drought_projected_leaf_area_day_14	0.227948	0.264503
drought_projected_leaf_area_day_16	0.682158	0.202888
drought_projected_leaf_area_day_18	0.471372	0.28369
drought_projected_leaf_area_day_20	8.44835e-06	0.882151
drought_projected_leaf_area_day_22	0.518222	0.237516
drought_projected_leaf_area_day_24	0.714914	0.189911
drought_projected_leaf_area_day_25	0.693971	0.156759
drought_projected_leaf_area_day_26	0.918752	0.196196
drought_projected_leaf_area_day_27	0.643215	0.223947
drought_projected_leaf_area_day_28	0.90764	0.153866
drought_projected_leaf_area_day_8	0.0882051	0.328027
drought_r	0.011274	0.071415
drought_Relative_Water_Content_24	0.0870532	0.15643
drought_Water_Content_24	8.44835e-06	0.110864
Fresh_Weight_28	0.454797	0.228105
projected_leaf_area_day_11	8.44835e-06	0.11344
projected_leaf_area_day_14	0.41953	0.253831
projected_leaf_area_day_16	0.449694	0.354886
projected_leaf_area_day_18	0.26275	0.281942
projected_leaf_area_day_20	8.44835e-06	0.153396
projected_leaf_area_day_22	0.440299	0.219335
projected_leaf_area_day_24	8.44835e-06	0.124366
projected_leaf_area_day_25	0.625122	0.240901
projected_leaf_area_day_26	0.62648	0.249049
projected_leaf_area_day_27	0.52934	0.227965
projected_leaf_area_day_28	0.676232	0.206592
projected_leaf_area_day_8	0.240063	0.234929
r	0.0340918	0.0990971
Relative_Water_Content_24	0.225431	0.292954
Water_Content_24	8.44835e-06	0.140853
drought_index	0.236535	0.152534
Survival_insitu_Madrid	0.366024	0.154693
Survival_insitu_Tubingen	1.5591e-05	0.191361
Pi_uptake_under_Pi_deficient_conditions	0.338834	0.285422
Pi_uptake_under_Pi_sufficient_conditions	0.630971	0.345172
base_perc	0.787421	0.051107
d11_10C_perc	0.773342	0.0548387
d11_4C_perc	0.691265	0.066979
d15_10C_perc	0.753407	0.0583622
d15_4C_perc	0.716847	0.0683878
d22_10C_perc	0.807009	0.0541385
d22_4C_perc	0.686366	0.0815995
d32_10C_perc	0.770438	0.0566534
d32_4C_perc	0.612051	0.0836668
d4_10C_perc	0.81133	0.0486774
d4_4C_perc	0.717538	0.0562626
d8_10C_perc	0.770794	0.0518602
d8_4C_perc	0.760167	0.0621819
DSDS50	0.783615	0.0519946
DTbolt	0.947339	0.0232555
DTflower	0.948249	0.0219263
DTfruit	0.923657	0.0258233
DTgerm	0.324887	0.0727904
DTharvest	0.843246	0.0395501
