id,FT_variance,FT_Manzano.Piedras_2014,FT16_1001GC_2016,FT10_1001GC_2016,FT_Vidigal_2016,FT_Kooke_2016,FT_Aranzana_2005,FT10_Atwell_2010,FT16_Atwell_2010,FT_mhi,FT_mhp,FT_mli,FT_mlp,FT_thi,FT_thp,FT_tli,FT_tlp
6106,1620.12842659336,102,94.75,178.491776415562,122,126,134,133.507275641026,166.8333333,170.75,162,166.441823413665,31.041666667,123.625,87.44,84.77,159.03242567839
6107,1456.02563987781,119,105.25,176.064898212198,109.6,107.2,115,127.75,162.1428571,163.6,164.6666667,165,31.6983333336,151.39,105.3475,91.92,162.866416779744
6108,2235.68835295599,78.75,52.75,125.156764855808,118.1428571,121.6,128.163308914582,129.560116162227,164.2857143,168.8,165.6666667,166.700520834417,24.8883333339,51.493,65.9475,68.395,143.052630688584
6109,1569.57032106035,100.75,99,195.37541672182,127,122.25,137.5,136.687883599643,166.4285714,167.2,169.4,172,42.66666667,173.45,122.34,97.33,168.515371902896
6111,1625.81423342924,111.75,93.66666667,193.527673025325,124.2857143,133.6,143.5,129.684107143143,167.5714286,169.4,167,167.74186620647,33.93,168.243,117.2375,96.32,167.59611234042
6112,1668.97064357601,94.5,76.75,163.777909593699,121.8571429,125,133.5,134,165.2,168.8,168.8,165,31,154.564,98.9525,89.22,164.769400532887
6113,1517.73427650156,132.6666666667,107.360182091162,191.697175908382,121.120991196279,120.066110226811,128.424669692641,133.284916667667,163.490125801612,165.249539583971,166.517726960518,167.559682195335,33.5433333337,173.395,126.62,94.29,168.403139156769
6114,1762.70453571396,97,92,194.992933832243,127.8333333,117,126,132.106527778167,168,170.75,169.25,167.075891025597,33.5566666669,161.726,104.58,92.32,164.486085320715
6115,1765.03468751421,97.5,74.75,181.298608958083,119,117.6666667,135.25,134,164.8,166,167.6666667,167.737974359824,31.2850000006,136.837,91.875,86.96,163.072918678679
6118,1565.80844664865,98.25,99.25,176.116301753882,118.121383858414,118.828692049419,126.925741075595,136.14212202481,163.150438048897,164.148821109584,166.452911999223,166.752694013522,30.3950000005,125.756,93.15,85.06,161.447238536503
6119,1594.17047556729,102.501789837599,100.277646634883,179.546434397646,119.719185565259,119.406431746037,127.913249072103,134.242603836099,163.487407947945,164.850756560724,165.99837277963,166.941999998667,28.66666667,163.345,110.1225,90.985,166.341686069563
6122,1613.21133065681,101.5,90,177.530591412635,124.1428571,121.6666667,109.6666667,143,164.3333333,169.2,166.5,154,30.8433333339,126.907,88.775,86.5,162.15310384381
6123,1593.32237946662,100.430892458571,98.149689605651,179.408495189756,117.500077050519,117.31129637513,126.242740475664,134.131109308056,162.774889335731,164.635038479863,166.443527599177,168.005049020377,30.7733333337,142.26,94.85,87.51,164.31957821242
6124,1456.42954721516,129.5,106,185.37879095809,120.326023357649,121.573616047762,129.450931216287,137.258979378977,163.818659454754,165.140221218187,166.235435098267,168.347083332,36.9516666665,180.069,126.3675,96.94,168.476271090089
6125,1565.00893823501,106.25,100,187.138505405759,131.625,136.75,132.840559523093,129.545274927317,168.8571429,173.3333333,165,168.5,32.1350000003,146.017,103.94,93.07,160.129637862871
6126,1737.38124410301,103.25,89,192.507452037831,130.7142857,136.75,145,135.078423161537,169.6666667,171,169.3333333,172,34.2233333335,170.982,121.55,94.07,170.889944073175
6128,1524.53182725728,122.3333333333,113,193.777492865227,123,133,135.072615077476,133.588716117502,166.5,170.5,167,172,34.4433333336,171.425,122.65,95.32,167.236480673753
6131,1379.49580631268,119,137,182.230366102119,132.3333333,140,147,128.045301585143,171.6,167,172,167.692048684313,34.4683333336,159.798,117.21,95.43,165.61191106312
6132,1624.50927193941,106,102.5,192.572684104682,130.8571429,138.75,136,136.199905272026,169.3333333,165.5,169,172,33.2933333337,162.761,111.2725,93.155,168.260752613077
6133,1575.60539304713,111.75,91.75,187.423199621572,126,134.5,138.3333333,134.296153846821,168.1428571,163.5,171,167.976947903271,32.663333334,161.816,116.0625,93.68,163.815375328131
6134,1591.52464924344,110,100.3333333,180.225867256037,121.625,129,108.5,137,168.1666667,169,169,167.719329059827,32.4733333337,156.582,103.6,91.14,164.545864998135
6136,1662.97446834312,96.5,84.5,172.344284312068,117.5,126.2,131.6,135,161.1428571,165.8,170,167,30.6483333338,107.066,87.6975,85.51,158.395159944371
6137,1726.97064576944,92.5,87.75,180.162808195971,124.5,129.6,147,138.842850815881,165.8,170.25,167,168.5,30.853333334,129.046,91.6125,87.58,160.766741889787
6138,1606.3652688353,97,90.75,171.156529577993,121.8571429,117,133,146.5,166.3333333,166,167.6,168.012947909007,31.2700000001,148.086,102.6125,89.025,165.737073777098
6140,1613.16616354439,98.75,103.25,184.627171873906,126.8571429,130.6666667,131.5,158,165.7142857,168.8,167.6666667,167.682242331643,31.9783333334,148.368,102.2,89.65,160.970851879855
6141,1646.41548401003,101.020057308945,104.125244742235,190.217085403859,118.402541977066,117.966518079244,127.973041636676,136.22660856881,163.018312506925,164.384426576396,165.83510841476,167.667753704706,31.501666667,153.132,99.26,87.64,166.052324164801
6142,1576.38205739948,98.5,107.5,167.857503282752,122.1428571,132.6,137.6666667,137.434000001333,164.4,161.4,168.75,167.376166668,28.8366666675,102.191,89.2275,82.22,156.508570420562
6145,1573.71628046754,116,111.5,198.08602625639,129.875,139.3333333,132,136.741919193061,170.5,169.5,167.36959134023,167,33.4766666669,163.687,118.2125,93.8,170.043485312683
6148,1678.35470800151,105,105.6666667,197.85056893856,127,130.3333333,98.5,132.634846154513,165.6666667,167.6666667,168.3333333,167.242458142203,33.8350000004,163.894,118.94,93.99,164.921591958646
6149,1695.64709776353,106,99,197.031951049706,127.1428571,135,136.75,137.858123404848,167.1428571,166.8,167.6666667,166.818407576207,32.4133333338,152.615,95.89,89.45,163.906217018908
6150,1527.25207837813,111.3333333333,101.6666667,171.137549869894,121.8333333,126.6,132.75,136,165.3333333,166.25,167.5,166.056906748178,30.3416666674,109.615,90.35,83.38,156.447256592903
6151,1664.73726763046,99.5,103.3333333,198.342784248094,126.2857143,127.6666667,140,113,166,166.7142857,167.25,167,34.1050000003,162.763,109.1625,95.06,163.939202956362
6153,1555.22166009989,149.25,116,178.157310591058,116.252958514354,115.782474659798,124.64498535101,134.885523310776,161.098764052606,161.408396312619,165.176430216187,167.364591150232,29.3933333342,105.079,87.5425,83.53,157.432921036746
6154,1464.24486880326,149.3333333333,107.687370457753,184.810205417659,118.668157117797,120.960775793242,128.457872622029,134.955437506083,163.018562781552,165.127991991347,166.960358330186,167.965060606697,31.5983333333,161.673,122.5525,94.74,167.990831399559
6163,1494.02167965698,157.5,111.563386602396,188.562252308032,117.223129340516,119.798956350645,126.354056396587,133.713333338167,162.84997797501,163.863705939279,165.732945514838,167.606183502283,32.4766666668,159.836,115.89,93.37,167.486137427892
6166,1507.88583392009,144,104.343081656606,183.743521335206,117.147693145449,117.10470113514,126.200041454652,133.406351595433,162.031208439106,164.068567324977,165.870237041362,167.750287037489,31.1783333339,148.824,100.8375,89.25,162.89358227156
6169,1456.00840537918,116,113.5,182.30300489109,116.8333333,114.25,130,126.5,163.1428571,166.2,165.2,167,34.3283333337,159.831,104.2825,91.11,162.180164668
6172,1618.92462305104,110.5,114,153.512497695618,112.5714286,109.6666667,114.25,133,157.7142857,164,161.7142857,169.5,26.2650000005,82.015,77.91,73.68,151.304851868906
6173,1749.90639703976,91.75,101,128.260656284395,113,118.2,117.4,133,158.5714286,162.8,161.25,169,23.9516666673,70.077,65.5275,69.23,145.202522374422
6174,1502.96930878284,100,128,176.537328000097,115.5,117.25,123.75,137,161.4285714,167.5,165.5,168,31.1150000001,153.754,105.895,88.99,166.824335474325
6177,1483.20912582375,99,105.5,176.384753626332,108.4,124.6,115.5,133,155.7142857,164.4,160.8,166.733993147197,30.0150000004,120.472,96.125,83.44,156.614223854477
6180,2570.73282526155,71,41.25,103.710672493185,124.3333333,117.6,132.2,119,166.4,163.2,168,167.2,20.35333333397,43.305,54.1525,61.64,143.157315784662
6184,1568.59074917099,93.6666666667,103.6666667,182.519613153177,120.4,122.5,137,133.151865081476,163.125,165,165.5,167.878775132341,30.8700000001,136.829,103.26,87.635,163.907494640992
6188,2310.69410187763,73.25,53.5,89.4859070163612,105,107.6666667,109,123,159.1666667,156.8333333,159.8,165,19,38.314,46.775,56.455,136.760634277405
6189,2103.77934966991,74,56.66666667,130.99192121097,112.2857143,112.75,118,131.938888890833,160.25,163.8333333,165,172,24.968333334,60.86,72.2125,70.025,148.298366711616
6191,2002.35023660735,78.3333333333,58.5,151.031074005991,116.3333333,114.3333333,132.3333333,133.508527236713,163.7142857,160.25,166.6666667,167.300850001267,27.790000001,74.802,77.615,75.63,154.632325025974
6192,1938.40461305537,95,63,148.228107635118,122.4285714,122.25,112,133,166.1666667,157.8,164.2,166.562788891361,26.4266666672,69.448,71.1975,71.46,149.111013847019
6193,2241.18698303051,83,54.5,116.426671144055,117.7142857,119.8,130,139,163.8333333,166,168.8,167,24.0216666672,55.256,62.49,68.78,146.298785854337
6194,1521.5063926275,110.5,91.5,181.008138886678,128.6666667,133.6666667,130.5,134.397617726571,167.5,172.8333333,166.357104365133,167,36.33333333,154.142,106.49,94.285,168.184398892144
6195,2200.35801586256,83.75,59,121.036295616918,113.3333333,116.25,134.5,133,160.1666667,163,166.3333333,167,22.7066666676,49.988,60.0125,67.085,143.225611030335
6198,1632.03669219821,88.25,92.5,166.185403049464,117.3333333,123.8,127.3333333,134.462993008049,162.2857143,168.25,168,166.924718539887,29.6483333339,109.207,90.9275,84.26,159.645666557274
6201,1614.26161958434,94.25,103,179.459203686573,122.2,125.3333333,135,137.975892858143,164.4285714,166.8,166.3333333,172,30.3166666669,141.91,97.995,88.86,164.303982484276
6202,1392.8160482054,109.75,128,182.333022663844,128.1666667,131.75,141,140,165,170.8,165.730058910019,168.178166666,35.6033333335,166.303,117.0325,96.23,168.454651110792
6203,1333.65693710975,108,119.6666667,174.9986933283,129.8571429,131.75,132,135,167,169.4,169.25,167.880814813111,39,163.861,114.595,95.06,165.06765897204
6209,1614.47191086987,94,107,144.24758689262,115.2857143,120,117.3333333,131.656764654383,159.4285714,162.2,161.7142857,165.6666667,26.5433333336,75.88,76.3325,74,149.188895303752
6210,1582.58571075871,100.75,125,165.767277326767,122.8333333,123.5,127.6666667,140,164.5714286,167.25,166,172,28.5516666672,97.755,91.3825,82.045,157.482908008034
6214,1680.02485505021,103.455921255073,105.54529256394,198.882788263888,118.971072757753,118.434104684077,129.164886901527,134.906446971783,163.201332998964,164.516260512619,165.722001919711,167.814870370239,32.0166666672,163.175,109.22,90.59,166.862845831468
6216,1544.79716432251,134.5,112.798270760158,187.988214319967,122.6666667,113,130,126.6666667,164.8333333,169.4,169.5,167.892157407833,33.9233333336,175.794,125.6125,95.49,172.097866507086
6217,1406.05884678373,111.25,127,173.738565503058,115,120,116.3333333,116.5,163.2857143,164.2,163.4285714,162.5,30.3033333336,135.588,103.2375,86.7,163.99303510725
6218,1390.19651900409,124,137,185.289334426388,118.1666667,122.25,130.6666667,121.5,166.2857143,158.25,164.6,167,32.2400000002,158.922,121.5975,93.19,167.828386161464
6220,1520.012445954,103,117.3333333,182.271814621531,117.814365716413,116.733327016801,127.943464816911,134.524927350842,162.724347336541,164.264310179692,166.111107632545,167.903175926822,30.5666666672,131.15,97.1125,87.14,162.317493807658
6221,1575.41340075967,108,110,189.676109769516,117.070513939042,115.843433562593,128.40135347542,135.863571429294,162.33550609785,163.648157840413,165.472729260825,167.616307691874,31.2166666671,144.037,96.1425,87.58,162.108572974325
6231,1522.86375340413,109.25,99.3364662215524,182.102812128611,117.706672029145,120.077041667533,127.018867655913,134.610333335583,162.433943995871,163.792509719938,165.6379821406,168.127873834229,30.5916666668,149.249,106.0825,90.63,164.543499458646
6235,1657.38178692741,119.5,96.3606699264328,192.820120531623,124.625,130.5,118.5,143,164.6,161.1666667,167.6,169,30.5183333341,138.512,91.8025,87.39,161.856085783097
6237,1599.40924826987,106,109,189.565005412797,118.315266936792,117.549897155776,128.775755923319,136.581117726016,162.675166946181,164.311148437831,165.894852835921,168.006809524476,31.4033333335,159.243,101.8825,90.49,165.514933296906
6238,1494.05187292063,104.5,124,181.627484492264,117.572358177439,118.688908119727,127.447213103906,134.216092263321,162.221789237681,164.177115328029,165.813910664574,167.797678452086,30.6850000003,141.682,100.4725,88.35,165.233688118003
6240,1609.32497528378,98.25,125.6666667,149.112469614119,116.459796821464,117.757672009449,124.525356082162,133.00220909704,161.506311215399,162.706534564431,165.763415749473,167.509172897753,26.7233333339,82.791,81.7575,75.49,154.464977488626
6241,1595.40503783449,96.25,117.5,155.56439582332,117.639005744301,119.743524191597,126.897446017341,133.795982907342,162.381297551334,164.103923906925,166.063050782792,167.636367804493,27.8433333338,86.468,85.03,76.93,153.33569496325
6242,1617.18884326889,83.6666666667,86.5,171.06187667759,120.554542864833,122.797991269821,130.65622222275,136.196636905512,163.465057589105,165.970298386883,166.547888888238,168.305611110417,31.33333333,136.708,102.9225,90.44,163.946783938227
6243,2390.26875518217,66.75,43.75,91.9423615162308,107.1666667,107,116.6666667,119,155.6,156,164.7142857,162.5,19,44.601,41,56,137.667252029251
6244,1525.62478992784,90.75,108.25,147.282850140344,110,114,117.5,129.966316241806,158.625,159,159.8333333,167,27.536666667,85.434,85.885,74.67,154.478555145022
6252,1519.3373706393,122.75,100.957193468353,177.735616613024,117.386780592112,116.986848376428,127.333555619563,135.447629370988,162.066682731411,163.803040907617,166.080881989907,167.057487587606,30.3350000007,116.637,92.95,85.34,161.681898788457
6255,1555.36188781011,134,114.085152784588,201.502433820624,121.0380952426,123.471072001918,129.887666548467,133.456683049159,164.321909106883,166.484567303469,167.184226189083,165.975766026058,33.6983333334,171.461,123.6575,95.225,168.899200074588
6258,1493.93275689611,119.25,126.6666667,191.817092800184,120.12357519444,121.705449387593,131.752033333978,136.761421300083,164.183930100443,165.498550346373,166.847834127333,168.823200673752,32.9483333333,168.403,124.5525,93.915,171.155837708385
6268,1452.0322240123,115,128.6666667,189.965285451906,120.417721840227,123.762091944526,129.148035994564,135.192891383609,164.150324691602,166.208065902321,167.403305551729,167.208750000333,33.66,166.136,123.1,94.015,167.173836184506
6276,1483.47426461774,131,143,198.130327964133,120.280690765357,122.991748483965,131.093910450237,132.922169161109,164.190226325776,165.986654208178,167.143845238917,166.710041024474,34.3650000001,171.879,125.92,95.82,170.657393467114
6284,1467.82969462019,117.5,131.5,190.691953757977,120.374442455137,122.37851190275,128.743750003221,136.097405305811,164.431375705859,166.361570897365,167.036317462286,168.673333333,33.0716666666,167.83,128.2925,95.2,169.964019602324
6296,2434.98368264113,75,47,86.1414389355071,110.622480366991,112.69419971373,120.815829669044,128.6469967171,159.565681821566,160.246953147452,163.749559265762,167.046990414344,20.3333333337,37.868,50.3975,61.55,139.950400995241
6390,2398.41492481388,71.75,61.33333333,76.00535975737,109.308488838395,110.834233134465,116.432097680926,122.327700000627,159.087313405197,159.220223107837,162.362210222923,166.039606685907,18.6900000006,33.411,49.486667,55.99,136.843327882496
6396,2149.60083137728,82.75,70.75,96.9089739785002,111.422752060104,113.124154129571,119.895413068076,128.36453571646,160.16385427567,160.397880323839,164.126318756305,167.058685748704,21.453333334,40.546,58.66,63.37,139.387690161908
6413,1346.2707665247,104.25,95,180.18972998413,120.057703988894,120.002648613332,130.596282537148,136.40933796375,163.537869044508,165.93492052924,166.234196794934,168.029398146889,49.33333333,165.81,112.06,95.33,165.659415396144
6424,2456.09734955939,77,53,93.5663252004045,109.677735841452,112.572030983527,120.116048773932,127.672186507054,159.528482761581,161.062342957939,162.934658537291,167.029666668467,17.6200000006,34.261,49.41,58.34,140.411375747314
6434,2635.80958779005,62.75,40,79.387733044465,109.89529751352,111.685102280276,118.247246222678,127.553334018556,158.981604690293,159.97847699686,163.593514412152,166.66286078295,17.36166666723,33.872,47.539167,56.075,136.823773273911
6445,2551.49109345048,67,50,89.2563643716875,109.146459199692,111.462232144902,117.750326330925,126.389147906578,159.406236020992,160.326506755948,163.486182132737,166.856793562914,16.88166666703,31.945,46.801667,56.31,137.423525955037
6680,1697.93957897973,99.25,92.33333333,161.982202212163,115.5,123,124.5,130.881698121382,164.2857143,165.6,166.3333333,168,28.8916666675,87.158,78.815,81.17,156.102956134516
6739,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6740,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6744,2618.4414283153,63.25,47.25,75.5528005723887,111.683191209675,113.462235800012,120.380579665766,127.509596824543,158.98107458237,159.005799029548,162.266624813703,167.69778409093,20,35.715,39.583334,53.645,136.162374117074
6749,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6750,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6805,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6806,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6814,2056.81478832508,80.1750621455258,78.3863311185436,101.216137621183,112.078224289953,112.646743977204,120.059541625589,129.811028861644,160.337161047714,160.243516944128,164.061963305985,167.367916436831,22.6833333339,46.051,60.735,63.84,140.597346817942
6830,2641.60827670063,69.75,41.25,82.4159663374847,110.606708285503,112.878792906914,119.090454107321,126.669665366193,159.518089674095,161.186946465285,162.915773400455,166.940777780472,17.14000000023,33.639,43.745834,56.02,138.737190189525
6897,2176.38078693626,68,66.25,97.7902401171004,118.3333333,114.75,124,142,158.5714286,155.4,164.2,168,25,45.2,58,62,133.82715883146
6898,2662.17391817609,57.5,34.25,85.5308480532974,100.5714286,101.8,106.4,111,154.25,148.8,147.75,160.25,9,26.3,26,41,132.621848083173
6900,1671.79978132833,116,121.5,172.799726017378,115.180392016441,116.63879337069,122.748482682949,131.653952382036,159.942050575098,159.949435638685,163.629859523702,167.155762133797,30.0433333338,200,171,90,160.4369787938
6901,1726.29039334716,95.5,117,160.036187782144,114.732980341839,115.829492063188,124.045243252091,129.233260685453,160.034571045872,158.907333163536,163.007106338424,166.428388888667,28.7516666671,200,169,86,155.647667015222
6903,2213.33283921978,81.5,56.25,90.7715993397559,111.747508289763,113.684222222167,116.971424868869,120.893866666972,159.070292610921,156.916272514121,161.386784128808,165.806999998333,23.66666667,38.5,52,57,136.507482133838
6904,1593.30125732689,72.25,65.33333333,105.460232574511,105.556691903672,108.255184391597,111.648644860278,119.557056367051,153.099124004417,149.537527639696,154.54913729634,165.269385434783,19,92.5,77,66,132.638363959003
6907,2145.88943777105,72,60.25,120.207630134229,111.66739329007,114.174482143208,117.248938097333,125.005404762571,158.900885413914,156.966658729,161.510371881315,165.964110425357,24.66666667,46.8,57,58,141.410485448006
6908,2393.65669233165,66,59,82.2129787728765,111.209616168754,112.522243275948,116.828252328681,118.237533333105,159.544630230737,156.646487060681,159.807345586744,166.047956377396,19.6316666668,35.5,49,49,136.586394464718
6909,2699.50256988331,70.5,38,78.2408588909067,108.674559525,112.262547622,116.767734127917,120.389000000333,157.6483293674,157.474078571333,160.233485059686,165.617333332,20.33333333,27.3,32,51,136.132346271675
6911,1730.72910039888,62.75,47.25,78.7913751321359,83.625,89.5,87,85,135.3333333,112.25,136.25,160,11.66666667,31.7,53,46,126.189884055395
6913,2434.86206933082,120.6666666667,97.2766797901913,166.791005329233,116.983894982244,119.574261907933,125.508009520833,130.881222225333,160.268304987659,158.083678160041,163.423364927,167.152952380286,30.66666667,200,252,99,165.166575867619
6915,2486.39283730293,76.5,56.75,100.65160116042,112.6,123.2,123.456394697892,130.5,160.5714286,166.6,165.5,168,22.34666666747,41.2,48,53,142.385863240231
6917,1874.94565358384,144,113.66256209616,184.768144919328,119.466624054906,121.361452380238,127.536056975785,131.672337967917,163.305872817843,164.212906591249,165.367037697167,167.859099087229,34.9816666668,200,222,121,170.567856699748
6918,1495.74739382604,123,103.338192611914,183.00111147314,119.370440621332,119.16467063751,126.608565473877,134.372059164448,160.440696295778,161.79529553099,163.9662142843,168.0296388885,38.66666667,200,135,108,167.582983828184
6919,2185.57056879524,76.75,94,112.893514525458,111.450240213122,114.469805556833,118.325553572333,128.234833333667,159.399848216575,158.149611905667,161.997604760075,166.773333335,19,34.7,46,71,139.589913662191
6920,1512.02725570263,86.75,93.75,121.569469499192,110.591285091865,113.252730783315,115.713377818736,123.763182541097,159.989950014763,157.959337510158,161.742319636755,166.149751442644,24.9116666671,157.7,98,71,141.708101329456
6922,2777.19362967275,71,44.5,81.0242709230975,110.277546746945,112.028822864222,117.060520493728,120.576326983258,158.428847364566,158.380935726685,163.051756989799,166.131971126985,16.05500000024,27.5,31,48,139.392182691759
6923,2742.8324664702,57,41.5,69.8901371895307,108.395846919893,112.017560864076,114.201115180985,117.553325000239,156.878268229101,157.06982620224,160.191316267332,165.501636658216,15.93500000018,25.2,42,44,132.736780439495
6924,2617.70652249045,61.5,47,75.8984854834067,111.004415777,112.312782342178,118.938696456107,117.783186110605,157.482816469395,156.898440887142,160.931691723228,166.267222222222,19.5,28.8,40,49,134.099355755582
6926,2451.53391038484,66.25,45.75,76.9232798173833,109.403754788288,110.397853274038,111.811993057371,118.202291666667,156.114318117233,154.207011670233,158.515733331718,164.974988886622,19.33333333,31.3,45,49,132.599123409091
6927,2048.71550375988,73.5,63,104.409192419274,109.664082139064,112.827246213797,114.932783787472,120.873333332967,158.50992759077,158.02796759168,161.423521578716,165.672503803253,22.57833333407,57.4,61,51,138.053457108396
6929,2157.26281870094,78.5,61.75,104.053174178831,108.8571429,105.8,108,123,161.1428571,163.4,166.3333333,168.5,23.11333333407,45,56,71,139.91232845104
6931,2364.46368188074,59.75,48.5,66.9040256833048,103.204370279556,105.87746117993,108.232851957837,111.980653671922,152.032213441126,148.122321524623,154.190246320178,162.368898345907,16.30166666688,31,37,46,119.546581761972
6932,2657.82569038359,63.5,40.33333333,73.7414521790921,107.015302086499,109.002339285726,113.7549107165,119.281499999933,157.365728171033,154.783092856167,159.502532311708,165.363072338801,16,26.8,36,51,130.633580696809
6933,2270.66249350508,63.75,54.5,84.868739756695,111.574663472704,112.992999094241,115.650114586225,119.689791666833,157.620335835177,156.12701363487,160.548404618153,166.076555557333,17.66666667,46,52,56,132.830140075758
6938,2054.11996840299,72,70.75,117.279314727705,103.1666667,107.3333333,109.2,135,158,154,159,162.25,21.64833333403,42,61.1775,60.2,140.043059540182
6940,3068.79467608825,64.25,39.25,89.2914212173642,114.6,119.6,126.6666667,123.016785714286,164.6666667,166.5,166,165.214499999,12.33333333,26.8,32,49,140.358239529251
6943,2707.50075119942,60.75,42.5,82.4061228964388,109.758396023544,112.227487433952,116.16426065274,119.642833332,158.704144336426,157.031733694144,160.378449743511,166.177909721683,12.33333333,31.7,37,49,132.93215125
6944,2693.94447860317,63.75,44.5,75.20586735424,110.150636766042,110.160812772562,115.868759363231,118.185624999967,157.33301077607,154.153946427804,158.597279760476,165.1332250004,8.666666667,28,37,49,130.923559583333
6945,2546.69359605185,76.5,56,128.133461969798,117.1666667,122,123,142,163.8571429,167.4,169,167.508120371711,27.0750000005,40.2,53,55,147.946651026903
6951,2194.7011390025,79.5,59,114.655226911611,111.490768804759,112.824411509833,119.144232144333,121.889000001,158.800021684993,157.8706999976,161.861432542667,166.44133333125,19.66666667,44,50,68,142.160981714771
6956,1926.48046487329,84.5,72.5,119.06710324667,114.320039269813,113.74872308469,121.110667406526,122.60655555575,160.620073808555,159.432016664948,162.64682504777,166.6737434661,24.84833333397,51.2,67,69,144.896515303605
6957,1758.56820862175,81.25,84.66666667,124.423274695725,112.082318785801,114.314232353408,120.251023073174,124.3605277785,160.568471387715,160.222910109142,163.361408917063,167.044345118586,27.1066666676,56.744,70.7575,84,146.788311673061
6958,2597.64534964078,68.75,41.66666667,88.1457235628141,105.75,108,111.25,118.385887083713,159.1666667,150,161.25,165.647546523068,19.66666667,27.2,31,49,131.028213989605
6959,2374.75099577828,71.75,53.25,88.7763803039762,110.089093923516,113.605885172913,117.847834088614,124.474199999543,158.876789873505,157.338801993567,162.048130480745,165.59908333355,20,38.648,48,51,133.838853273911
6960,2808.5189233651,55,39.75,86.2809983916785,110.664148596167,112.821879391693,116.419216849393,120.632338888972,158.57340859537,159.272585222878,160.932459014125,166.015748905413,16.12000000032,32.99,31,47,136.803628596712
6961,1779.02103702285,59,50.33333333,76.7664179663027,90.28571429,93.5,105.6666667,88,139.375,130.2,146,159.5,19,46.5,47,46,121.679779070213
6963,1980.3509633907,78.75,64.25,103.857115815473,105.6666667,111.4,112.75,114,160.1428571,162,160.8,164.396832856144,21.17166666697,50,66,60,130.592208770601
6966,2294.05330399071,62.25,55.125,85.8541305301958,109.633352930121,111.800176221493,114.575854745995,120.372571428238,158.755236169679,158.122430408911,161.368037227329,165.84895307208,19.73666666664,42.7,58,53,135.944672092974
6967,2680.05482150393,62.75,42,69.8787182406111,106.800800131781,107.31088089366,113.260134524912,117.342908333655,155.5455218246,154.246931371132,158.614746988598,165.322443769861,16.66666667,26.8,32,44,128.094901325758
6968,1841.02530478411,92.5,91.33333333,138.031843889506,113.993805308618,114.15352579395,121.244497619667,128.403777778333,159.927663691567,160.596928569667,161.758273808517,167.093794872462,23.33333333,200,126,71,147.839529955772
6969,1792.80964140909,91.25,96,150.953398888317,115.30197049099,115.028504217386,120.110422465808,127.331027778811,159.950557586803,159.341953805675,162.496856746728,166.332083334667,29.1233333337,200,122,70,152.134631477143
6970,2197.5981774641,62.5,50.25,75.5748612377081,104.06366118646,105.276162355671,108.886164333405,112.124651502447,153.251755953517,146.811757095359,153.15675708413,163.812673131498,14,43.2,45,48,121.742639928799
6971,2029.79670217208,66.25,63.66666667,102.430992681774,110.703340933783,112.47009272832,117.676062537574,120.369158333972,158.233056292504,156.922977603676,161.53223809281,166.407219491645,22.3433333335,71.3,57,51,137.586283367484
6973,2766.36786151229,77.25,46.25,93.6888516756304,113.323738096518,114.369791667544,123.116679838215,125.672644444472,158.70577437795,160.452638528258,163.195726190125,167.374722221667,12,29.6,35,53,141.430636419914
6974,1541.71278893311,108.75,125.25,190.34186090149,120.045753430427,120.68740833288,128.621038280764,128.040516955519,161.686180275276,162.156208786758,163.51585062425,167.557602384664,37.4416666662,200,151,103,161.865273867236
6975,2534.18427650785,67.25,47.25,81.5918382028511,108.122413362861,110.721612153182,114.4795059554,121.3826527765,158.364797614167,158.131985316603,161.051765874967,165.666122265651,17.2000000001,31,44,51,132.399343358586
6976,2040.52767110973,71.25,69.5,112.747274744848,113.797695548207,113.56313724863,122.705577116028,127.005770202803,159.359729956748,158.454027610279,162.614522672374,166.601277775167,24.33333333,54.4,67,56,143.410458104291
6979,3180.22575369466,54.75,36,88.7337390408553,102.4285714,106.75,122.5,133,158.7142857,161.6,162.6,167,3.666666667,23.3,28,44,131.735417001634
