perc_miss	id
0.031132581857219538	8227
0.2791196994095545	8230
0.5072463768115942	8231
0.3521202361782072	8233
0.21309715512614064	8234
0.5528717122920022	8235
0.5577026301663983	8236
0.19108964036500267	8237
0.13258185721953838	8238
0.5185185185185185	8239
0.5013419216317767	8240
0.6301663982823403	8241
0.39989264626945786	8242
0.22168545356951155	8243
0.23295759527643586	8244
0.21148684916800858	8246
0.3789586688137413	8247
0.3671497584541063	8249
0.3596349973161567	8256
0.2909286097691895	8258
0.273215244229737	8259
0.4836285560923242	8264
0.5169082125603864	8283
0.2882447665056361	8284
0.2555018786902845	8285
0.23939881910896404	8290
0.6060118089103597	8297
0.5265700483091788	8306
0.023617820719269995	8307
0.5861513687600645	8311
0.40365002683843265	8312
0.5308641975308642	8326
0.40311325818572197	8334
0.3612453032742888	8335
0.3258185721953838	8337
0.5770263016639828	8343
0.6242619431025228	8351
0.6156736446591519	8354
0.22168545356951155	8357
0.6376811594202898	8365
0.18357487922705315	8366
0.35104669887278583	8369
0.5254965110037574	8376
0.14492753623188406	8386
0.6666666666666666	8387
0.12130971551261406	8419
0.5689747718733226	8420
0.3784219001610306	8422
0.5727321524422974	8424
0.19108964036500267	8426
0.014492753623188406	8427
0	8464
0	8483
0	8699
0	8723
0	9027
0.35319377348362857	9057
0.19699409554482017	9058
0.001610305958132045	9067
0.001610305958132045	9069
0.001610305958132045	9070
0.001610305958132045	9075
0.001610305958132045	9078
0.001610305958132045	9079
0.001610305958132045	9081
0.001610305958132045	9084
0.0021470746108427268	9085
0.001610305958132045	9089
0.001610305958132045	9091
0.001610305958132045	9095
0.001610305958132045	9099
0.001610305958132045	9100
0.005367686527106817	9102
0.001610305958132045	9103
0.09232420826623725	9104
0.0021470746108427268	9105
0.0021470746108427268	9106
0.0021470746108427268	9111
0.00322061191626409	9113
0.001610305958132045	9114
0.017713365539452495	9115
0.01825013419216318	9121
0.03274288781535158	9125
0.0042941492216854536	9128
0.005367686527106817	9130
0.005367686527106817	9131
0.005367686527106817	9133
0.00322061191626409	9134
0.017713365539452495	9298
0.004830917874396135	9312
0.017713365539452495	9314
0.03435319377348363	9321
0.024691358024691357	9323
0.03166935050993022	9332
0.0322061191626409	9336
0.0322061191626409	9339
0.030595813204508857	9343
0.013419216317767043	9352
0.01610305958132045	9353
0.030595813204508857	9363
0.017713365539452495	9369
0	9370
0.03542673107890499	9371
0.03166935050993022	9380
0.015029522275899088	9381
0.013955984970477724	9382
0.013419216317767043	9383
0.023617820719269995	9386
0.01825013419216318	9388
0.016639828234031134	9390
