paper	phenotype	numaccessions	phenotypecategory	stressstrategy	1	2	3	4	5	6
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSLm10t0_t	274	Development	Avoidance	0.9976103	0.994599	0.5676719	0	1.160664e-05	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSLm10t20	274	Development	Avoidance	0.999992	0.9999734	0.8129239	0	0.000154064	2
Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092	Redness_control	344	Development	Avoidance	0.9446414	0.4444162	0.9996302	0.9919999	0.0001742829	16
Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092	Redness_PEG	344	Development	Avoidance	0.9983762	0.9876818	0.9692496	0	0.002430445	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AA_1	326	Metabolite	Tolerance	0.8781421	0.6441455	0.9988872	0.995853	0.0008042827	37
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AA_2	349	Metabolite	Tolerance	0.9811583	0.8849855	0.987254	0	0.0006874758	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AGP_1	326	Metabolite	Tolerance	0.9999935	0.9999911	0.0005992382	0	7.762798e-06	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AGP_2	344	Metabolite	Tolerance	0.6905548	0.3750289	0.9381099	0	0.001392105	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	aINV_1	322	Metabolite	Tolerance	0.9944991	0.9874135	0.6919831	0	0.0003238772	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	aINV_2	344	Metabolite	Tolerance	0.9869048	0.9020439	0.9812096	0	0.0006540955	6
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlA_1	326	Metabolite	Tolerance	0.9999119	0.9996802	0.8173816	0	0.000189189	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlA_2	349	Metabolite	Tolerance	0.9999846	0.9999594	0.8684648	0.5914172	0.001042792	140
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlB_1	326	Metabolite	Tolerance	0.9997096	0.9987533	0.8872836	0	0.001624552	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlB_2	349	Metabolite	Tolerance	0.9543869	0.7485739	0.9971782	0	0.001560393	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	cPGI_1	326	Metabolite	Tolerance	0.8551996	0.6201738	0.9669862	0	0.001898066	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	cPGI_2	346	Metabolite	Tolerance	0.9172283	0.7005991	0.999968	0	0.0006284142	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FBP_1	324	Metabolite	Tolerance	0.9999303	0.999036	0.9699708	0.6124285	0.0002879546	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FBP_2	288	Metabolite	Tolerance	0.6776811	0.3675463	0.9323481	0	0.0004257162	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FK_1	326	Metabolite	Tolerance	0.9691935	0.6619872	0.9977113	0.9692636	7.367862e-05	8
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FK_2	321	Metabolite	Tolerance	0.9998881	0.999687	0.828833	0	0.0003386561	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fru_1	326	Metabolite	Tolerance	0.7913126	0.2371642	0.9967816	0	4.039543e-05	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fru_2	349	Metabolite	Tolerance	0.948934	0.5914731	0.992038	0	0.0002966306	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fum_1	326	Metabolite	Tolerance	0.9133947	0.697476	0.992372	0	0.0004215567	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fum_2	349	Metabolite	Tolerance	0.8705935	0.3134253	0.9602123	0	0.0001023955	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FUMARASE_1	325	Metabolite	Tolerance	0.5710083	0.3510245	0.9888913	0	0.0001102957	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FUMARASE_2	332	Metabolite	Tolerance	0.9171602	0.3173441	0.9933854	0	4.699043e-05	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FW_1	328	Metabolite	Tolerance	0.9999995	0.9999986	0.7965936	0	0.001200467	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6P_1	326	Metabolite	Tolerance	0.9998733	0.9993526	0.9695816	0.8740599	0.001790003	250
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6P_2	349	Metabolite	Tolerance	0.9988696	0.9964011	0.7879913	0	0.0003765757	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6PDH_1	326	Metabolite	Tolerance	0.968228	0.6014533	0.9992582	0.9847328	7.503157e-05	4
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6PDH_2	252	Metabolite	Tolerance	0.9889005	0.9195052	0.9789309	0.8487892	0.0001497927	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GDH_2	346	Metabolite	Tolerance	0.9176545	0.5278427	0.9730833	0	0.0001247192	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GK_1	321	Metabolite	Tolerance	0.9753819	0.7012384	0.9998942	0	0.0001073021	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GK_2	341	Metabolite	Tolerance	0.7679093	0.3171344	0.9692069	0	0.0008924043	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Glc_1	326	Metabolite	Tolerance	0.9717571	0.787438	0.9982577	0.9848988	7.420224e-05	15
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Glc_2	349	Metabolite	Tolerance	0.9796833	0.7799323	0.9854255	0.836012	0.000188721	4
Keurentjes_Fusari_PlantCell_2017_PID_28954812	iRub_1	324	Metabolite	Tolerance	0.9174033	0.6996927	0.9845018	0	0.001244652	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	iRub_2	349	Metabolite	Tolerance	0.8429043	0.1274133	0.9990456	0	9.298848e-06	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Mal_1	326	Metabolite	Tolerance	0.9998183	0.9994387	0.7289756	0	0.0009555749	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Mal_2	349	Metabolite	Tolerance	0.9999605	0.9998347	0.833096	0.3028809	8.791338e-05	14
Keurentjes_Fusari_PlantCell_2017_PID_28954812	MDH_2	346	Metabolite	Tolerance	0.9286287	0.6858572	0.9810902	0	0.000267118	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	mRub_1	326	Metabolite	Tolerance	0.9929303	0.9686229	0.9091309	0	0.000362427	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	mRub_2	349	Metabolite	Tolerance	0.8452672	0.2660258	0.9872654	0	1.934723e-05	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	nINV_1	325	Metabolite	Tolerance	0.9420234	0.320972	0.9990222	0.9667523	1.098777e-05	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	nINV_2	283	Metabolite	Tolerance	0.8241444	0.4354626	0.9850339	0	0.0001765821	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NO3_1	326	Metabolite	Tolerance	0.8181389	0.5546704	0.9397855	0	0.0004191763	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NO3_2	349	Metabolite	Tolerance	0.4602467	0.1817557	0.9342651	0	1.022614e-05	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVm_1	326	Metabolite	Tolerance	0.9989121	0.9942694	0.9550518	0	0.0007195214	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVm_2	344	Metabolite	Tolerance	0.8336755	0.4934631	0.9642607	0	0.0004761479	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVs_1	326	Metabolite	Tolerance	0.8759513	0.5489127	0.9848388	0	0.000397283	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVs_2	344	Metabolite	Tolerance	0.9135854	0.6608332	0.9777404	0	0.0004158097	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PEPC_2	344	Metabolite	Tolerance	0.7014833	0.1895702	0.9676927	0	1.212868e-05	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PGM_1	326	Metabolite	Tolerance	0.9603603	0.8069151	0.9424174	0	0.0003846573	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PGM_2	344	Metabolite	Tolerance	0.982679	0.8951167	0.9851174	0.9023535	0.000943366	47
Keurentjes_Fusari_PlantCell_2017_PID_28954812	pPGI_1	321	Metabolite	Tolerance	0.9966983	0.9755044	0.9467817	0	0.0001969586	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	pPGI_2	346	Metabolite	Tolerance	0.9163839	0.6996739	0.9791972	0	0.0002426557	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Prot_1	326	Metabolite	Tolerance	0.9224137	0.6788469	0.9976338	0	0.001725267	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Prot_2	349	Metabolite	Tolerance	0.9999573	0.99978	0.9380885	0	0.001158564	133
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SKDH_2	346	Metabolite	Tolerance	0.8986233	0.580199	0.9705769	0	0.0001966107	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SPS_1	218	Metabolite	Tolerance	0.9797971	0.5503555	0.9981166	0.9484578	3.459247e-05	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SPS_2	346	Metabolite	Tolerance	0.999936	0.9997206	0.9244597	0	0.001457048	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	starch_1	326	Metabolite	Tolerance	0.9998507	0.9999676	0.8070022	0	2.909234e-05	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	starch_2	349	Metabolite	Tolerance	0.9530176	0.6839804	0.9907272	0.920035	6.95578e-05	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Suc_1	326	Metabolite	Tolerance	0.6506597	0.1904816	0.9931859	0	0.0006359682	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Suc_2	349	Metabolite	Tolerance	0.8820268	0.4226389	0.9967945	0	4.187852e-05	3
Keurentjes_Fusari_PlantCell_2017_PID_28954812	TK_2	344	Metabolite	Tolerance	0.9753243	0.6530961	0.9971476	0	0.0002394684	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	tPGI_1	326	Metabolite	Tolerance	0.9999087	0.9996233	0.8635163	0	0.001084755	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	tPGI_2	346	Metabolite	Tolerance	0.9992785	0.9977378	0.8925382	0	0.0008004127	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	TPI_2	344	Metabolite	Tolerance	0.8051197	0.4775564	0.9983889	0	0.001771405	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	UGP_1	326	Metabolite	Tolerance	0.9999991	0.9999977	0.6042167	0	4.060004e-05	2
Keurentjes_Fusari_PlantCell_2017_PID_28954812	UGP_2	344	Metabolite	Tolerance	0.9427906	0.6601733	0.9965326	0	0.001534683	3
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	FT	337	Reproduction	Escape	0.9974657	0.9913837	0.9266935	0.7447546	0.0004338767	41
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	LL	336	Metabolite	Avoidance	0.9938928	0.9611373	0.9560229	0.7412089	0.000590332	3
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	MSB	336	Metabolite	Avoidance	0.9997885	0.9993252	0.7241077	0	0.001406782	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PH1S	335	Metabolite	Avoidance	0.9998455	0.9990834	0.9434622	0.7345517	0.003101737	3
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PL_div_LL	336	Metabolite	Avoidance	0.9812842	0.8651831	0.9697603	0	0.001578977	2
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PL	336	Metabolite	Avoidance	0.9997925	0.9989613	0.93511	0	0.00304871	3
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RB	334	Metabolite	Avoidance	0.9847424	0.9449453	0.8987296	0	0.002174026	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RGRav	336	Metabolite	Escape	0.821931	0.4352285	0.9684059	0	0.001003257	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RGRbv	337	Metabolite	Escape	0.9752935	0.7191703	0.9969832	0	0.000201362	3
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	TPH	333	Metabolite	Avoidance	0.9817714	0.77559	0.9747319	0.6306234	0.0001610266	4
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_2	259	Metabolite	NA	0.9806918	0.8975964	0.9905093	0.9456704	0.0001519221	8
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_3	259	Metabolite	NA	0.9970409	0.9740709	0.9816414	0.8063653	5.380518e-05	15
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_4	259	Metabolite	NA	0.9749718	0.8205332	0.9785419	0	0.0001713245	2
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_5	259	Metabolite	NA	0.9999541	0.9997784	0.9111801	0	0.0007660451	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_6	259	Metabolite	NA	0.9999957	0.9999899	0.6555097	0	0.0003683868	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_7	259	Metabolite	NA	0.9999757	0.9999445	0.7909849	0	0.0001842916	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Alllyl_2008	90	Metabolite	Tolerance	0.9021367	0.8050151	0.9908169	0.9823126	8.998111e-05	4
Kliebenstein_Chan_Genetics_2010_PID_19737743	But_3_enyl_2008	90	Metabolite	Tolerance	0.9990029	0.9947377	0.9998191	0.9993719	9.01776e-05	21
Kliebenstein_Chan_Genetics_2010_PID_19737743	Indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.9999999	0.9999999	0.06046912	0.01173072	0.0003813607	54
Kliebenstein_Chan_Genetics_2010_PID_19737743	N_methoxy_indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.9999995	0.999995	0.01632589	0	4.682537e-06	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Pent_4_enyl_2008	90	Metabolite	Tolerance	0.9999456	0.9998748	0.9970591	0.9946155	0.0002949642	73
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C3_methylthio_to_total_C3_2008	90	Metabolite	Tolerance	0.999898	0.9999588	0.9985662	0.9995127	0.0005708313	155
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C3_to_SC_Aliphatic_2008	90	Metabolite	Tolerance	0.9982138	0.9922832	0.999858	0.9991799	6.540985e-05	20
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C4_methylthio_to_total_C4_2008	90	Metabolite	Tolerance	0.9999928	0.9999912	0.9942699	0.9930233	0.0003266551	104
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C7_methylthio_to_total_C7_2008	90	Metabolite	Tolerance	0.6263912	0.4715373	0.9469029	0	0.0007491282	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C7_to_LC_Aliphatic_2008	90	Metabolite	Tolerance	0.9901153	0.9786703	0.9964284	0.9933616	5.266869e-05	14
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C8_methylthio_to_total_C8_2008	90	Metabolite	Tolerance	0.8956342	0.668646	0.9899409	0	5.331722e-05	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_NMOI3M_to_TIND_2008	90	Metabolite	Tolerance	0.9776864	0.9457404	0.9782496	0	0.0001522761	3
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_TOH4_to_TIND_2008	90	Metabolite	Tolerance	0.9999958	0.9999945	0.204636	0	0.0001369677	3
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Alkenyl_Aliphatic_2008	90	Metabolite	Tolerance	0.9530799	0.8852991	0.997912	0	0.000291733	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C3_Aliphatic_2008	90	Metabolite	Tolerance	0.8770896	0.838764	0.9936059	0	3.664031e-05	5
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C3_and_C4_Aliphatic_2008	90	Metabolite	Tolerance	0.9659269	0.9544821	0.823341	0	5.243761e-05	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C4_Aliphatic_2008	90	Metabolite	Tolerance	0.9988201	0.9970368	0.9904782	0.9821085	5.96433e-05	14
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C5_Aliphatic_2008	90	Metabolite	Tolerance	0.9999628	0.9999553	0.9988642	0.9989596	0.0002527827	105
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C7_Aliphatic_2008	90	Metabolite	Tolerance	0.9988475	0.9959675	0.9988354	0.9967883	0.0001879702	60
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C7_and_C8_Aliphatic_2008	90	Metabolite	Tolerance	0.9771854	0.9525848	0.9539521	0	8.794156e-05	4
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C8_Aliphatic_2008	90	Metabolite	Tolerance	0.9272142	0.8368461	0.9980117	0.9929092	5.625702e-05	279
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Hydroxyalkenyl_Aliphatic_2008	90	Metabolite	Tolerance	0.9997395	0.9996855	0.9976423	0.9978563	0.0002575109	68
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Hydroxyalkyl_Aliphatic_2008	90	Metabolite	Tolerance	0.9997075	0.9996749	0.9992712	0.9993554	0.0002238099	80
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Indolic_Glucosinolate_2008	90	Metabolite	Tolerance	0.9999955	0.9999919	0.6715656	0	4.667302e-05	2
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Indolic_Glucosinolate_with_4_hydroxylation_2008	90	Metabolite	Tolerance	0.9999805	0.9999801	0.6598444	0.6299079	4.469432e-06	3
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Methylsulfinyl_Aliphatic_2008	90	Metabolite	Tolerance	0.9953015	0.9874514	0.9470565	0	3.738533e-05	4
Kliebenstein_Chan_Genetics_2010_PID_19737743	Unknown_Alkenyl_2008	90	Metabolite	Tolerance	0.9991898	0.9992239	0.9986592	0.9985873	0.0001994839	63
Kliebenstein_Chan_Genetics_2010_PID_19737743	X_R_2_hydroxy_but_3_enyl_2008	90	Metabolite	Tolerance	0.9999932	0.9999905	0.999829	0.9997132	0.0003339883	112
Kliebenstein_Chan_Genetics_2010_PID_19737743	X_S_2_hydroxy_but_3_enyl_2008	90	Metabolite	Tolerance	0.9999681	0.9999182	0.9994377	0.9980811	0.0002936613	73
Kliebenstein_Chan_Genetics_2010_PID_19737743	X3_hydroxypropyl_2008	90	Metabolite	Tolerance	0.9999479	0.9998925	0.9936631	0.9837295	0.0002400295	77
Kliebenstein_Chan_Genetics_2010_PID_19737743	X3_methylsulfinylpropyl_2008	90	Metabolite	Tolerance	0.9999857	0.9999617	0.9976949	0.9940952	0.000221872	60
Kliebenstein_Chan_Genetics_2010_PID_19737743	X3_methylthiopropyl_2008	90	Metabolite	Tolerance	0.9953421	0.991567	0.999651	0.9994943	0.0001756845	55
Kliebenstein_Chan_Genetics_2010_PID_19737743	X4_hydroxy_indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.9924571	0.976968	0.999091	0.9969179	7.00715e-05	19
Kliebenstein_Chan_Genetics_2010_PID_19737743	X4_methoxy_indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.9999989	0.9999649	0.6598761	0.5549725	3.796051e-05	3
Kliebenstein_Chan_Genetics_2010_PID_19737743	X4_methylsulfinylbutyl_2008	90	Metabolite	Tolerance	0.999937	0.9998695	0.9988312	0.997173	0.0004462881	119
Kliebenstein_Chan_Genetics_2010_PID_19737743	X4_methylthiobutyl_2008	90	Metabolite	Tolerance	0.9999552	0.9999752	0.9973081	0.998052	0.0003445111	111
Kliebenstein_Chan_Genetics_2010_PID_19737743	X5_methylsulfinylpentyl_2008	90	Metabolite	Tolerance	0.9999179	0.9999289	0.9986905	0.9986398	0.0004122566	119
Kliebenstein_Chan_Genetics_2010_PID_19737743	X7_methylsulfinylheptyl_2008	90	Metabolite	Tolerance	0.9998635	0.9998185	0.9903716	0.9901619	0.000128057	37
Kliebenstein_Chan_Genetics_2010_PID_19737743	X7_methylthioheptyl_2008	90	Metabolite	Tolerance	0.9922675	0.9868435	0.9985979	0.997507	6.821012e-05	24
Kliebenstein_Chan_Genetics_2010_PID_19737743	X8_methylsulfinyloctyl_2008	90	Metabolite	Tolerance	0.9699792	0.9297249	0.9776423	0	0.0004581444	3
Kliebenstein_Chan_Genetics_2010_PID_19737743	X8_methylthiooctyl_2008	90	Metabolite	Tolerance	0.9649524	0.9116434	0.9922564	0.9794972	0.0001621135	3
Kliebenstein_Chan_PlosBio_2011_PID_21857804	AgNO3_Camalexin_1	91	Metabolite	Tolerance	0.9807202	0.7999435	0.9945848	0.929875	2.569758e-05	2
Kliebenstein_Chan_PlosBio_2011_PID_21857804	AgNO3_Camalexin	91	Metabolite	Tolerance	0.9759449	0.9203393	0.9561351	0	0.0001475114	1
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Alllyl_1	90	Metabolite	Tolerance	0.9770307	0.9305137	0.9981299	0.9952053	3.271595e-05	14
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Alllyl	92	Metabolite	Tolerance	0.9796827	0.9748811	0.9991523	0.9988341	7.181256e-05	26
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Benzyl	92	Metabolite	Tolerance	0.9816588	0.9540263	0.988686	0.9788019	0.0001857433	52
Kliebenstein_Chan_PlosBio_2011_PID_21857804	But_3_enyl_1	90	Metabolite	Tolerance	0.9995513	0.9990059	0.9980714	0.9964145	9.861417e-05	42
Kliebenstein_Chan_PlosBio_2011_PID_21857804	But_3_enyl	92	Metabolite	Tolerance	0.9999622	0.9999773	0.01242302	0.002045408	0.000509981	139
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Control_Camalexin_1	92	Metabolite	Tolerance	0.991254	0.9318032	0.9997832	0.9983314	0.0001192078	31
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Control_Camalexin	92	Metabolite	Tolerance	0.9873896	0.9459677	0.9995104	0.9961871	8.042239e-05	27
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Fresh_Weight	91	Metabolite	Tolerance	0.9991077	0.9995469	0.9996722	0.9999232	2.093394e-05	14
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Indol_3_ylmethyl	90	Metabolite	Tolerance	0.9346337	0.7641817	0.9981998	0	5.17555e-05	2
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Leaf_Area	91	Metabolite	Tolerance	0.998503	0.9971703	0.998214	0.9955984	0.0003589686	108
Kliebenstein_Chan_PlosBio_2011_PID_21857804	N_methoxy_indol_3_ylmethyl	90	Metabolite	Tolerance	0.9999744	0.9999516	0.9110545	0.8303924	1.580793e-05	8
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Pent_4_enyl	90	Metabolite	Tolerance	0.9999458	0.999843	0.996308	0.9873405	0.0001466205	61
Kliebenstein_Chan_PlosBio_2011_PID_21857804	R_2_hydroxy_but_3_enyl_1	90	Metabolite	Tolerance	0.999933	0.9999187	0.9912131	0.9889444	0.0002910922	65
Kliebenstein_Chan_PlosBio_2011_PID_21857804	R_2_hydroxy_but_3_enyl	92	Metabolite	Tolerance	0.99949	0.9978596	0.9991525	0.9967485	0.0001595054	58
Kliebenstein_Chan_PlosBio_2011_PID_21857804	S_2_hydroxy_but_3_enyl_1	90	Metabolite	Tolerance	0.9998262	0.9998544	0.9993865	0.9995081	0.0002411086	90
Kliebenstein_Chan_PlosBio_2011_PID_21857804	S_2_hydroxy_but_3_enyl	92	Metabolite	Tolerance	0.9995231	0.9992791	0.9995764	0.9993476	0.0002440521	85
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Unknown_Alkenyl_1	88	Metabolite	Tolerance	0.9999835	0.999996	1	1	0.0009551615	300
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Unknown_Alkenyl	92	Metabolite	Tolerance	7.675618e-06	NA	NA	NA	3.070998e-05	10
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Unknown_Glucosinolate_Like_1	92	Metabolite	Tolerance	0.9870485	0.9366653	0.9986298	0.994123	1.866035e-05	11
Kliebenstein_Chan_PlosBio_2011_PID_21857804	Unknown_Glucosinolate_Like_2	92	Metabolite	Tolerance	0.9876305	0.9212866	0.8855578	0	8.974413e-06	3
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_benzoyloxypropyl	92	Metabolite	Tolerance	0.9999902	0.9999703	0.9891162	0.9788173	8.184066e-05	19
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_hydroxypropyl_1	90	Metabolite	Tolerance	0.9999834	0.9999933	1	1	0.00069388	216
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_hydroxypropyl	92	Metabolite	Tolerance	0.9820911	0.9388492	0.9555143	0.8569306	3.714783e-05	5
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_methylsulfinylpropyl_1	90	Metabolite	Tolerance	0.9997852	0.9994278	0.9963064	0.9893235	0.0002512879	82
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_methylsulfinylpropyl	92	Metabolite	Tolerance	0.9919165	0.9691267	0.9993269	0.9979569	0.0001358029	42
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_methylthiopropyl_1	90	Metabolite	Tolerance	0.9999945	0.9997489	0.998279	0.9951564	0.0003155593	101
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X3_methylthiopropyl	92	Metabolite	Tolerance	0.9891481	0.9484664	0.9990047	0.9963963	0.0001046399	27
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_benzoyloxybutyl_plus_2_benzoyloxy_but_3_enyl	92	Metabolite	Tolerance	0.9634706	0.9309794	0.9958324	0.9884054	0.000216831	9
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_hydroxy_indol_3_ylmethyl	90	Metabolite	Tolerance	0.9870134	0.9402513	0.999348	0.996895	1.698514e-05	8
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_hydroxybutyl	92	Metabolite	Tolerance	0.9987031	0.9960581	0.9987133	0.9956392	3.532688e-05	17
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_methoxy_indol_3_ylmethyl	90	Metabolite	Tolerance	0.8520617	0.6883743	0.9846024	0	2.285386e-05	2
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_methylsulfinylbutyl_1	90	Metabolite	Tolerance	0.9999834	0.9999679	0.9999816	0.9999745	0.0009637223	300
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_methylsulfinylbutyl	92	Metabolite	Tolerance	0.9998877	0.9998858	0.9766972	0.9805842	3.281909e-05	16
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X4_methylthiobutyl	90	Metabolite	Tolerance	0.999902	0.9999464	0.9986572	0.9993184	0.0003852862	116
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X5_methylsulfinylpentyl_1	90	Metabolite	Tolerance	0.9999834	0.9999799	1	1	0.0005461093	170
Kliebenstein_Chan_PlosBio_2011_PID_21857804	X5_methylsulfinylpentyl	92	Metabolite	Tolerance	0.9999671	0.9999582	0.9897793	0.9925198	6.033856e-05	23
