"paper"	"phenotype"	"numaccessions"	"phenotypecategory"	"stressstrategy"	"name"	"pve"	"se_pve"	"raw_var"	"imp_var"	"rawquant_var"	"impquant_var"	"n"
"758"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine05"	52	"Metabolite"	"Tolerance"	"Polyamine05"	1.37911e-05	0.205802	0.6347341657041	0.0273641686318554	0.991138784257366	0.999092350997388	28
"759"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine06"	52	"Metabolite"	"Tolerance"	"Polyamine06"	1.37911e-05	0.235836	0.708467828261772	0.029964854427082	0.991138784257366	0.995846625934315	28
"761"	"Fernie_Tohge_SciData_2018_PID_29611844"	"putative.HDX"	52	"Metabolite"	"Tolerance"	"putative.HDX"	1.37911e-05	0.160815	0.368546694766534	0.0133458453770792	0.991138784257366	0.999233473105693	28
"765"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Q3G7R"	52	"Metabolite"	"Tolerance"	"Q3G7R"	1.37911e-05	0.135636	0.175063858113624	0.00678612069442802	0.991138784257366	0.999254065350348	28
"766"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Q3GG7R"	52	"Metabolite"	"Tolerance"	"Q3GG7R"	1.37911e-05	0.172625	0.337001277033201	0.0159927964561108	0.991138784257366	0.998882730782979	28
"770"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Q3R7R"	52	"Metabolite"	"Tolerance"	"Q3R7R"	1.37911e-05	0.143934	0.11027957972209	0.0045028466536002	0.991138784257366	0.998917641233865	28
"789"	"Fernie_Tohge_SciData_2018_PID_29611844"	"SinG1"	52	"Metabolite"	"Tolerance"	"SinG1"	1.37911e-05	0.126866	0.750997309740212	0.0225435990821813	0.991138784257366	0.998882730782979	28
"791"	"Fernie_Tohge_SciData_2018_PID_29611844"	"SinM"	52	"Metabolite"	"Tolerance"	"SinM"	0.000464253	0.123789	0.531462788772884	0.0204018419223879	0.991138784257366	0.99927954637717	28
"793"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X3MSOP"	52	"Metabolite"	"Tolerance"	"X3MSOP"	1.37911e-05	0.153117	12.4773806051508	0.772341934700718	0.991138784257366	0.999225118323925	28
"794"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X4MOI3M"	52	"Metabolite"	"Tolerance"	"X4MOI3M"	1.37911e-05	0.157972	0.881617432711508	0.0342592816121754	0.991138784257366	0.999214725571417	28
"795"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X4MSOB"	52	"Metabolite"	"Tolerance"	"X4MSOB"	1.37911e-05	0.19911	7.58766013059524	0.443445883912005	0.991138784257366	0.999264865050101	28
"796"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X4MTB"	52	"Metabolite"	"Tolerance"	"X4MTB"	1.37911e-05	0.337447	3.44650776171005	0.142263835429892	0.991138784257366	0.995846625934315	28
"797"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X5MSOP"	52	"Metabolite"	"Tolerance"	"X5MSOP"	1.37911e-05	0.697026	4.08157157864061	0.298103598061488	0.991138784257366	0.997929189628499	28
"799"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X6MTH"	52	"Metabolite"	"Tolerance"	"X6MTH"	1.37911e-05	0.157024	0.323645388661905	0.0127045142151973	0.991138784257366	0.999181455112696	28
"802"	"Fernie_Tohge_SciData_2018_PID_29611844"	"X8MSOO"	52	"Metabolite"	"Tolerance"	"X8MSOO"	1.37911e-05	0.194273	0.367785028542328	0.0175197579391031	0.991138784257366	0.997824501693609	28
"804"	"Grant_Iakovidis_Genetics_2016_PID_27412712"	"HopAM1.cell_death"	94	"Metabolite"	NA	"HopAM1-cell_death"	9.30655e-06	0.114655	1.32788461538462	0.11493715870685	0.83770067720217	0.985523871539104	65
"805"	"Grant_Iakovidis_Genetics_2016_PID_27412712"	"HopAM1.rosette_chlorosisis"	63	"Metabolite"	NA	"HopAM1-rosette_chlorosisis"	9.64664e-06	0.13754	0.150273224043716	0.0126576164836958	0.150273224043716	0.966923882874447	61
"807"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"AZL"	147	"Development"	"Avoidance"	"AZL"	8.80067e-06	0.573677	0.554161955004336	0.0534615102502036	0.997256059614301	0.998458663771349	99
"809"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"BZL"	147	"Development"	"Avoidance"	"BZL"	8.80067e-06	0.15704	0.58722499892516	0.0532054836427294	0.997256059614301	0.99869574209754	99
"813"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"LRL_0_25"	147	"Development"	"Avoidance"	"LRL_0_25"	8.80067e-06	0.116653	0.0718231307385398	0.00902308555706464	0.997256059614301	0.999277022912778	99
"816"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"LRS_0_25"	147	"Development"	"Avoidance"	"LRS_0_25"	8.80067e-06	0.200744	2.39652603546182	0.271120462331917	0.997256059614301	0.999280098670374	99
"819"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"MRL"	147	"Development"	"Avoidance"	"MRL"	8.80067e-06	0.32478	1.53310828946092	0.143374584245079	0.997256059614301	0.99886409337615	99
"820"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"MRV"	147	"Development"	"Avoidance"	"MRV"	8.80067e-06	0.21851	1.19670112587271	0.116129270999355	0.997256059614301	0.998913457210658	99
"821"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"OAD"	147	"Development"	"Avoidance"	"OAD"	8.80067e-06	0.125667	1.08226863200821	0.102734612985263	0.997256059614301	0.999221775284177	99
"822"	"Hills_Shahzad_PlantPhys_2018_PID_29895611"	"TRS"	147	"Development"	"Avoidance"	"TRS"	8.80067e-06	0.130562	9.58279570342866	0.967980761091098	0.997256059614301	0.999113479260699	99
"823"	"Horton_Bergelson_SciRep_2019_PID_30631088"	"alpha_bacterial_richness_1_tn2_ranef"	147	"Microbiome"	"Tolerance"	"alpha_bacterial_richness_1_tn2_ranef"	6.78594e-06	0.210607	0.0215134027461356	0.00254681277138313	0.997691509891293	0.998267890416425	119
"827"	"Horton_Bergelson_SciRep_2019_PID_30631088"	"beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC1"	147	"Microbiome"	"Tolerance"	"beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC1"	6.78594e-06	0.232933	24.7741060157979	2.80559120492606	0.997691509891293	0.999225118323925	119
"830"	"Horton_Bergelson_SciRep_2019_PID_30631088"	"beta_root_16S_1_raw_tn2_glmer_pca_n100_PC1"	147	"Microbiome"	"Tolerance"	"beta_root_16S_1_raw_tn2_glmer_pca_n100_PC1"	6.78594e-06	0.394849	16.5450420274296	2.17387517596275	0.997691509891293	0.999186079552887	119
"831"	"Horton_Bergelson_SciRep_2019_PID_30631088"	"beta_root_16S_1_raw_tn2_glmer_pca_n100_PC2"	147	"Microbiome"	"Tolerance"	"beta_root_16S_1_raw_tn2_glmer_pca_n100_PC2"	6.78594e-06	0.322023	12.6930237381907	1.49887728667277	0.997691509891293	0.99869574209754	119
"835"	"Horton_Bergelson_SciRep_2019_PID_30631088"	"beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC3"	147	"Microbiome"	"Tolerance"	"beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC3"	6.78594e-06	0.550366	9.73318687115579	1.178697623358	0.997691509891293	0.99851318191247	119
"839"	"Inze_Clauw_PlantCell_2016_PID_27729396"	"LeafAreaMaturityCell_mild_drought"	91	"Development"	"Avoidance"	"LeafAreaMaturityCell_mild_drought"	8.26377e-06	0.157172	293.669482321677	30.7662966552109	0.99554698803231	0.99460306830646	59
"849"	"Inze_Clauw_PlantCell_2016_PID_27729396"	"StomatalIndex_mild_drought"	91	"Development"	"Avoidance"	"StomatalIndex_mild_drought"	8.26377e-06	0.107282	19.0073319799416	1.81466773563898	0.99554698803231	0.999257563176634	59
"850"	"Inze_Clauw_PlantCell_2016_PID_27729396"	"StomatalIndex_well_watered"	92	"Development"	"Avoidance"	"StomatalIndex_well_watered"	8.31363e-06	0.134204	24.9961088386751	2.55453159550442	0.995614796688042	0.999238325277103	60
"851"	"Jones_Nemri_PNAS_2010_PID_20479233"	"Emco5"	91	"Defense"	NA	"Emco5"	7.70918e-06	0.180941	0.14268968456948	0.0113796895710479	0.466631565395223	0.962510528801529	69
"854"	"Jones_Nemri_PNAS_2010_PID_20479233"	"Hiks1"	85	"Defense"	NA	"Hiks1"	7.81581e-06	0.113562	0.231566820276498	0.0160908956638619	0.472184601545254	0.967580925599639	63
"857"	"Jongsma_Kloth_PlantCell_2017_PID_28970334"	"time_aphids_spent"	332	"Defense"	NA	"time_aphids_spent"	8.37315e-06	0.161756	3.69732453416149	0.5861546968947	0.997887424001095	0.998984674301552	162
"858"	"Kalladan_Verslues_PNAS_2017_PID_29073083"	"ABA"	281	"Defense"	"Avoidance"	"Normalized_disease_index"	7.86471e-06	0.133289	1410.1380601054	166.45730278482	0.997688404653174	0.999025603544285	119
"861"	"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493"	"FW_rosette"	319	"Development"	"Avoidance"	"PLA11"	8.44835e-06	0.11344	0.00941051031504963	0.00133581280022203	0.99819878366589	0.999228833571608	156
"865"	"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493"	"PLA18"	319	"Development"	"Avoidance"	"PLA20"	8.44835e-06	0.153396	1625.67048528281	225.110007999385	0.998213281126741	0.996391071364572	156
"867"	"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493"	"PLA22"	319	"Development"	"Avoidance"	"PLA24"	8.44835e-06	0.124366	13632.7353104173	1888.3222670143	0.998213281126741	0.999156035073361	156
"874"	"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493"	"r_Expo2"	318	"Development"	"Escape"	"WC"	8.44835e-06	0.140853	0.000507271149911664	7.23352779712967e-05	0.998202574975215	0.999082361668243	155
"875"	"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493"	"WC"	319	"Development"	"Tolerance"	"control_aantalSkld5m10t20_c"	8.48056e-06	0.352998	9.86470106585981e-05	1.4589066320209e-05	0.998213281126741	0.998882730782979	156
"876"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"control_aantalSkld5m10t20_c"	275	"Development"	"Avoidance"	"control_avgSL0t10_c"	8.48056e-06	0.119696	7.58596117158568	1.05722838698149	0.505164070924514	0.820823308087638	134
"881"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"control_avgSLm10t20"	275	"Development"	"Avoidance"	"treatment_aantalSkld5m10t20_t"	8.48056e-06	0.0986007	5.02385417759074	0.615004201572677	0.997764852466119	0.99925182791034	123
"882"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"treatment_aantalSkld5m10t20_t"	274	"Development"	"Avoidance"	"treatment_avgSL0t10_t"	8.48056e-06	0.111766	57.285658175289	10.954977356362	0.947980087706462	0.993222803149933	134
"883"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"treatment_avgSL0t10_t"	274	"Development"	"Avoidance"	"treatment_avgSL10t20_t"	8.48056e-06	0.131352	16.1229825723079	5.3221075201135	0.997920704018949	0.99927885576987	134
"884"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"treatment_avgSL10t20_t"	274	"Development"	"Avoidance"	"treatment_avgSL20t30_t"	7.58992e-06	0.520658	21.8548157223813	4.13534797118273	0.9730345030257	0.99623175676091	134
"887"	"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573"	"treatment_avgSLm10t20"	274	"Development"	"Avoidance"	"Redness_control"	8.31662e-06	0.380653	8.75967590171219	1.48766588629745	0.997449947199342	0.999278652858842	107
"888"	"Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092"	"Redness_control"	344	"Development"	"Avoidance"	"Redness_PEG"	7.63219e-06	0.463007	0.38234245794126	0.0750375075558042	0.527156811529721	0.915392036877161	168
"891"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"AA_2"	349	"Metabolite"	"Tolerance"	"AGP_1"	8.32917e-06	0.152272	13.7231416857271	2.73992830367393	0.998146128168099	0.999278646504017	150
"894"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"aINV_1"	322	"Metabolite"	"Tolerance"	"aINV_2"	8.05893e-06	0.119373	25961.4951965114	3223.78074287463	0.997907218079435	0.999223977419882	132
"901"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"cPGI_2"	346	"Metabolite"	"Tolerance"	"FBP_1"	8.31246e-06	0.218187	16333.6323779587	2379.09275287943	0.998111170485599	0.999261394732314	147
"902"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"FBP_1"	324	"Metabolite"	"Tolerance"	"FBP_2"	8.32844e-06	0.214149	9263.84303557546	1319.07903236488	0.997893479220768	0.998859239597089	131
"903"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"FBP_2"	288	"Metabolite"	"Tolerance"	"FK_1"	8.32917e-06	0.148405	3085.45099005484	375.179980803512	0.997797089031382	0.997419689438879	125
"909"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"Fum_2"	349	"Metabolite"	"Tolerance"	"FUMARASE_1"	8.32917e-06	0.134317	42.9129289731096	5.85181286758395	0.998146128168099	0.998504362798905	150
"914"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"G6P_2"	349	"Metabolite"	"Tolerance"	"G6PDH_1"	8.32917e-06	0.134992	1249.26807086465	172.615727562849	0.998146128168099	0.999280883839409	150
"915"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"G6PDH_1"	326	"Metabolite"	"Tolerance"	"G6PDH_2"	8.12201e-06	0.104158	71383.2016073025	10397.8341543544	0.997907218079435	0.998721499216959	132
"917"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"GDH_2"	346	"Metabolite"	"Tolerance"	"GK_1"	8.39254e-06	0.117172	16714.9429977169	2568.71887866463	0.998111170485599	0.99925686127394	147
"918"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"GK_1"	321	"Metabolite"	"Tolerance"	"GK_2"	8.02199e-06	0.114948	17626.5164063711	2360.22230963782	0.997863640106385	0.999258230475092	129
"921"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"Glc_2"	349	"Metabolite"	"Tolerance"	"iRub_1"	8.33683e-06	0.103739	4.4245331901566	0.757352856810779	0.99813780278035	0.999219537593106	150
"922"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"iRub_1"	324	"Metabolite"	"Tolerance"	"iRub_2"	8.02e-06	0.0947507	933639.264243139	125017.589132361	0.997893479220768	0.999275268966039	131
"926"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"MDH_2"	346	"Metabolite"	"Tolerance"	"mRub_1"	8.32917e-06	0.261366	150601838.92913	22114614.2299183	0.998111170485599	0.999221775284177	147
"928"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"mRub_2"	349	"Metabolite"	"Tolerance"	"nINV_1"	8.32917e-06	0.0971958	244974.034216538	33923.6052162113	0.998146128168099	0.999156042175286	150
"929"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"nINV_1"	325	"Metabolite"	"Tolerance"	"nINV_2"	8.31649e-06	0.101808	2689.08150622687	344.93354447451	0.997903473895964	0.999254997519889	132
"930"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"nINV_2"	283	"Metabolite"	"Tolerance"	"NO3_1"	8.32917e-06	0.126755	958.321431232493	123.557695369319	0.997710041283178	0.999026052709727	120
"931"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"NO3_1"	326	"Metabolite"	"Tolerance"	"NO3_2"	8.02e-06	0.108377	180.352624303204	25.7052970406037	0.997907218079435	0.998477313394072	132
"933"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"NRVm_1"	326	"Metabolite"	"Tolerance"	"NRVm_2"	8.05893e-06	0.106524	10794.4037474482	1470.9402096824	0.997907218079435	0.999176720755682	132
"936"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"NRVs_2"	344	"Metabolite"	"Tolerance"	"PEPC_2"	8.05893e-06	0.101768	2026.21003219687	304.554334887787	0.99811569405576	0.999217261732775	148
"939"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"PGM_2"	344	"Metabolite"	"Tolerance"	"pPGI_1"	8.32605e-06	0.206427	985111.973098111	141469.294190776	0.998123442642434	0.999263750833196	148
"941"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"pPGI_2"	346	"Metabolite"	"Tolerance"	"Prot_1"	8.32917e-06	0.100511	10954.4178577043	1549.26436771955	0.998111170485599	0.999280316760946	147
"944"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"SKDH_2"	346	"Metabolite"	"Tolerance"	"SPS_1"	7.5653e-06	0.519193	15710.5545715986	2102.18666608278	0.998111170485599	0.999193483917419	147
"948"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"starch_2"	349	"Metabolite"	"Tolerance"	"Suc_1"	8.32917e-06	0.0883058	376.891759964251	54.1431614839162	0.998146128168099	0.999277010381103	150
"949"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"Suc_1"	326	"Metabolite"	"Tolerance"	"Suc_2"	8.02e-06	0.109908	0.327066542447375	0.044662194612541	0.997893787415081	0.999219496690776	132
"955"	"Keurentjes_Fusari_PlantCell_2017_PID_28954812"	"UGP_1"	326	"Metabolite"	"Tolerance"	"UGP_2"	8.05893e-06	0.117693	2403833.54700033	422439.827707349	0.997907218079435	0.998953697200533	132
"964"	"Keurentjes_Kooke_PlantPhys_2016_PID_26869705"	"RGRav"	336	"Metabolite"	"Escape"	"RGRbv"	8.41955e-06	0.0783298	0.00147178542524669	0.000233761012243001	0.998276287833027	0.999074671626481	162
"970"	"Kim_Lyu_NewPyhtol_2018_PID_30266040"	"days_after_dark_treatment_5"	259	"Metabolite"	NA	"days_after_dark_treatment_6"	8.63192e-06	0.241513	0.040948315018315	0.00453833097152491	0.984816415639769	0.998082681039225	105
"971"	"Kim_Lyu_NewPyhtol_2018_PID_30266040"	"days_after_dark_treatment_6"	259	"Metabolite"	NA	"days_after_dark_treatment_7"	8.63192e-06	0.131343	0.059785347985348	0.00597068144919159	0.980882811704964	0.997688519013038	105
"1030"	"Kliebenstein_Chan_PlosBio_2011_PID_21857804"	"S_2_hydroxy_but_3_enyl_1"	90	"Metabolite"	"Tolerance"	"S_2_hydroxy_but_3_enyl"	7.67562e-06	0.0901954	0.968394120307553	0.074768143450155	0.505976887903895	0.973182198469067	67
"1032"	"Kliebenstein_Chan_PlosBio_2011_PID_21857804"	"Unknown_Alkenyl_1"	88	"Metabolite"	"Tolerance"	"Unknown_Alkenyl"	7.67562e-06	NA	0.00532033653846154	0.000375714537724635	0.477696925737406	0.973714162841063	65
"1046"	"Kliebenstein_Chan_PlosBio_2011_PID_21857804"	"X4_methoxy_indol_3_ylmethyl"	90	"Metabolite"	"Tolerance"	"X4_methoxy_indol_3_ylmethyl"	6.02452e-06	0.484155	0.0374150158299412	0.00288188681705242	0.995083691910459	0.999106189302238	67
"1058"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"adipic_acid_exp2"	92	"Metabolite"	"Tolerance"	"adipic_acid_exp2"	7.67562e-06	0.0792879	3.90307038385855	0.27502225128247	0.990379019978833	0.997484358074623	69
"1059"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"alanine_exp1"	92	"Metabolite"	"Tolerance"	"alanine_exp1"	7.67562e-06	0.42355	7.96660661997716	0.571704329928755	0.994348148658944	0.998914605190945	69
"1061"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"alpha_ketoglutaric_acid_exp2"	92	"Metabolite"	"Tolerance"	"alpha_ketoglutaric_acid_exp2"	7.67562e-06	0.0976133	3.3698093979008	0.22313714548913	0.974600131919332	0.997915828744834	69
"1065"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"arachidic_acid_exp2"	92	"Metabolite"	"Tolerance"	"arachidic_acid_exp2"	7.67562e-06	0.122698	3.72489784967259	0.267660088949369	0.975575981417651	0.997604991307712	69
"1067"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"asparagine_exp1"	92	"Metabolite"	"Tolerance"	"asparagine_exp1"	7.67562e-06	0.2784	3.61778058396066	0.446706866517495	0.993992129008615	0.999208764170836	69
"1068"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"asparagine_exp2"	92	"Metabolite"	"Tolerance"	"asparagine_exp2"	7.67562e-06	0.111658	6.62385816041663	0.452698410793664	0.995228144066111	0.999120732511861	69
"1069"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"aspartic_acid_exp1"	92	"Metabolite"	"Tolerance"	"aspartic_acid_exp1"	7.67562e-06	0.102574	2.22535791356843	0.160594850381223	0.992829954957074	0.998688986749546	69
"1070"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"aspartic_acid_exp2"	92	"Metabolite"	"Tolerance"	"aspartic_acid_exp2"	7.67562e-06	0.100333	2.26237916562257	0.16443206215633	0.977115085371087	0.99822100553542	69
"1073"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"benzoic_acid_exp2"	92	"Metabolite"	"Tolerance"	"benzoic_acid_exp2"	7.67562e-06	0.104737	8.18453406358517	0.605892607617347	0.984521219328285	0.998572527119571	69
"1077"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"beta_sitosterol_exp2"	92	"Metabolite"	"Tolerance"	"beta_sitosterol_exp2"	7.67562e-06	0.169577	2.25239120006809	0.190765455609354	0.99125246344623	0.998982351475569	69
"1082"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"cellobiotol_exp1"	92	"Metabolite"	"Tolerance"	"cellobiotol_exp1"	7.67562e-06	0.134986	0.751128315237003	0.0514131932012156	0.969549581046268	0.998037069848473	69
"1087"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"cis_sinapinic_acid_exp1"	92	"Metabolite"	"Tolerance"	"cis_sinapinic_acid_exp1"	7.67562e-06	0.108993	3.72459785010707	0.249638513337224	0.990198668263446	0.998886730941014	69
"1088"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"cis_sinapinic_acid_exp2"	92	"Metabolite"	"Tolerance"	"cis_sinapinic_acid_exp2"	7.67562e-06	0.0911734	6.05123215575609	0.458179765606302	0.991362709111641	0.998064418509115	69
"1089"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"citramalate_exp2"	92	"Metabolite"	"Tolerance"	"citramalate_exp2"	7.67562e-06	0.0929582	5.65000925809871	0.416517061320338	0.994044671237584	0.998328748614067	69
"1093"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"coniferin__ref_Tree_Physiol__exp1"	92	"Metabolite"	"Tolerance"	"coniferin__ref_Tree_Physiol__exp1"	7.67562e-06	0.105929	2.3241813609673	0.159671099235957	0.990585402597241	0.998943019989032	69
"1095"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"dehydroascorbate_1_exp1"	92	"Metabolite"	"Tolerance"	"dehydroascorbate_1_exp1"	7.67562e-06	0.212378	1.73659757946865	0.111649513963873	0.992973280551432	0.999052110849133	69
"1097"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"epsilon_caprolactam_2_exp2"	92	"Metabolite"	"Tolerance"	"epsilon_caprolactam_2_exp2"	7.67562e-06	0.0960833	4.00151554556215	0.318882959038693	0.984325539240621	0.998582014121211	69
"1099"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"erythronic_acid_exp2"	92	"Metabolite"	"Tolerance"	"erythronic_acid_exp2"	7.67562e-06	0.0967013	3.57576126809911	0.251677991933917	0.989318934409613	0.998850802580035	69
"1101"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"erythronic_acid_lactone_exp2"	92	"Metabolite"	"Tolerance"	"erythronic_acid_lactone_exp2"	7.67562e-06	0.246428	4.79622105923934	0.550479212301506	0.986296766537517	0.997743987913655	69
"1102"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"ethanolamine_exp1"	92	"Metabolite"	"Tolerance"	"ethanolamine_exp1"	7.67562e-06	0.13261	12.8551369731874	0.939513587569738	0.993038570306829	0.998657482295671	69
"1106"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"fucose_1___rhamnose_2_exp2"	92	"Metabolite"	"Tolerance"	"fucose_1___rhamnose_2_exp2"	7.67562e-06	0.353183	3.46040989245813	0.225268101336489	0.950801436455543	0.995558671137716	69
"1107"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"fumaric_acid_exp2"	92	"Metabolite"	"Tolerance"	"fumaric_acid_exp2"	7.67562e-06	0.104547	10.2886278181992	0.880147576909317	0.986245821185279	0.998536671424046	69
"1109"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"GABA_exp2"	92	"Metabolite"	"Tolerance"	"GABA_exp2"	7.67562e-06	0.0951161	6.53023543345723	0.564739459534668	0.992615820245794	0.999144370925072	69
"1110"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"galactinol_major_2_exp1"	92	"Metabolite"	"Tolerance"	"galactinol_major_2_exp1"	7.67562e-06	0.09122	3.39581492747052	0.241946435354245	0.994884969399612	0.999212254826	69
"1111"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"galactinol_major_2_exp2"	92	"Metabolite"	"Tolerance"	"galactinol_major_2_exp2"	7.67562e-06	0.0983829	3.6848253612395	0.296096490943381	0.99401159979252	0.999187095997566	69
"1113"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"galactose_exp2"	92	"Metabolite"	"Tolerance"	"galactose_exp2"	7.67562e-06	0.0961015	13.4314654500697	1.079834732978	0.98067532047126	0.998305136389244	69
"1114"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glucose_1_phosphate_exp1"	92	"Metabolite"	"Tolerance"	"glucose_1_phosphate_exp1"	7.67562e-06	0.0822827	7.47494782614782	0.522447132005804	0.995348242262972	0.998780178712629	69
"1115"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glucose_1_phosphate_exp2"	92	"Metabolite"	"Tolerance"	"glucose_1_phosphate_exp2"	7.67562e-06	0.0852708	13.6365938200549	0.956722832240746	0.995110363109653	0.997900392309334	69
"1119"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glutamic_acid_exp1"	92	"Metabolite"	"Tolerance"	"glutamic_acid_exp1"	7.67562e-06	0.0940911	3.72756301456831	0.262349850632986	0.994542077506211	0.999019270378638	69
"1120"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glutamic_acid_exp2"	92	"Metabolite"	"Tolerance"	"glutamic_acid_exp2"	7.67562e-06	0.122966	1.1266661665879	0.0756327115144772	0.970229874083719	0.997555514491543	69
"1122"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glyceric_acid_exp1"	92	"Metabolite"	"Tolerance"	"glyceric_acid_exp1"	7.67562e-06	0.115492	4.84244688021419	0.329872658739611	0.992435765629857	0.997562951734611	69
"1123"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glyceric_acid_exp2"	92	"Metabolite"	"Tolerance"	"glyceric_acid_exp2"	7.67562e-06	0.114012	2.03237635395692	0.136202652556794	0.992126514491766	0.998098006564616	69
"1127"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glycine_exp2"	92	"Metabolite"	"Tolerance"	"glycine_exp2"	7.67562e-06	0.10976	3.1165539309444	0.258918332121794	0.991280433918495	0.998896037460635	69
