paper	phenotype	numaccessions	phenotypecategory	stressstrategy	pve	rho
Fernie_Tohge_SciData_2018_PID_29611844	K3GR7R	52	Metabolite	Tolerance	0.0111479	1
Fernie_Tohge_SciData_2018_PID_29611844	K3R	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	K3R7R	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine01	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine02	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine03	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine04	52	Metabolite	Tolerance	1.37911e-05	0.52767
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine05	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine06	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Polyamine07	52	Metabolite	Tolerance	0.937561	0.788363
Fernie_Tohge_SciData_2018_PID_29611844	putative.HDX	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3A7R	52	Metabolite	Tolerance	0.163053	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3G	52	Metabolite	Tolerance	0.127909	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3G7G	52	Metabolite	Tolerance	0.0124912	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3G7R	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3GG7R	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3GH	52	Metabolite	Tolerance	0.0952139	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3GR7R	52	Metabolite	Tolerance	0.0547276	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3R	52	Metabolite	Tolerance	0.101924	1
Fernie_Tohge_SciData_2018_PID_29611844	Q3R7R	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.A	52	Metabolite	Tolerance	0.412493	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.B	52	Metabolite	Tolerance	0.457123	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.C	52	Metabolite	Tolerance	0.313274	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.D	52	Metabolite	Tolerance	0.493794	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.E	52	Metabolite	Tolerance	0.513354	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.F	52	Metabolite	Tolerance	0.515063	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.G	52	Metabolite	Tolerance	0.999993	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.H	52	Metabolite	Tolerance	0.329179	0.99189
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.I	52	Metabolite	Tolerance	0.035514	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.J	52	Metabolite	Tolerance	0.514623	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.K	52	Metabolite	Tolerance	0.0613142	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.L	52	Metabolite	Tolerance	0.421487	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.M	52	Metabolite	Tolerance	0.218463	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.N	52	Metabolite	Tolerance	0.428827	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.O	52	Metabolite	Tolerance	0.0479766	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.P	52	Metabolite	Tolerance	0.657608	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.Q	52	Metabolite	Tolerance	0.227993	1
Fernie_Tohge_SciData_2018_PID_29611844	saiginol.R	52	Metabolite	Tolerance	0.394023	1
Fernie_Tohge_SciData_2018_PID_29611844	SinG1	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	sinigrin	52	Metabolite	Tolerance	0.110904	1
Fernie_Tohge_SciData_2018_PID_29611844	SinM	52	Metabolite	Tolerance	0.000464253	1
Fernie_Tohge_SciData_2018_PID_29611844	X1MOI3M	52	Metabolite	Tolerance	0.380263	1
Fernie_Tohge_SciData_2018_PID_29611844	X3MSOP	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X4MOI3M	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X4MSOB	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X4MTB	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X5MSOP	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X6MSOH	52	Metabolite	Tolerance	0.0215018	1
Fernie_Tohge_SciData_2018_PID_29611844	X6MTH	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X7MSOH	52	Metabolite	Tolerance	0.0552568	1
Fernie_Tohge_SciData_2018_PID_29611844	X7MTH	52	Metabolite	Tolerance	0.282566	1
Fernie_Tohge_SciData_2018_PID_29611844	X8MSOO	52	Metabolite	Tolerance	1.37911e-05	1
Fernie_Tohge_SciData_2018_PID_29611844	X8MTO	52	Metabolite	Tolerance	0.311401	1
Grant_Iakovidis_Genetics_2016_PID_27412712	HopAM1-cell_death	94	Metabolite	NA	9.30655e-06	1
Grant_Iakovidis_Genetics_2016_PID_27412712	HopAM1-rosette_chlorosisis	63	Metabolite	NA	9.64664e-06	1
Grossniklaus_Mller_NatCommun_2016_PID_26964640	Pollen_Tube_OG_S	82	Reproduction	NA	0.36585	0.585411
Hills_Shahzad_PlantPhys_2018_PID_29895611	AZL	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	BsZL	147	Development	Avoidance	0.105632	0.676614
Hills_Shahzad_PlantPhys_2018_PID_29895611	BZL	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRA	147	Development	Avoidance	0.0388323	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRD.BZ	147	Development	Avoidance	0.292994	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRD.MR	147	Development	Avoidance	0.224577	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRL_0_25	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRL	147	Development	Avoidance	0.475295	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRN	147	Development	Avoidance	0.0607323	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRS_0_25	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	LRS	147	Development	Avoidance	0.223981	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	MRA	147	Development	Avoidance	0.456589	0.943155
Hills_Shahzad_PlantPhys_2018_PID_29895611	MRL	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	MRV	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	OAD	147	Development	Avoidance	8.80067e-06	1
Hills_Shahzad_PlantPhys_2018_PID_29895611	TRS	147	Development	Avoidance	8.80067e-06	1
Horton_Bergelson_SciRep_2019_PID_30631088	alpha_bacterial_richness_1_tn2_ranef	147	Microbiome	Tolerance	6.78594e-06	1
Horton_Bergelson_SciRep_2019_PID_30631088	alpha_fungal_richness_1_tn2_ranef	147	Microbiome	Tolerance	0.383821	0.853921
Horton_Bergelson_SciRep_2019_PID_30631088	alpha_slant_1_tn2_ranef_diff_exps	147	Microbiome	Tolerance	0.47148	0.566884
Horton_Bergelson_SciRep_2019_PID_30631088	alpha_total_1_tn2_ranef_glmer	147	Microbiome	Tolerance	0.218842	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC1	147	Microbiome	Tolerance	6.78594e-06	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC2	147	Microbiome	Tolerance	0.0164036	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC3	147	Microbiome	Tolerance	0.15319	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_16S_1_raw_tn2_glmer_pca_n100_PC1	147	Microbiome	Tolerance	6.78594e-06	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_16S_1_raw_tn2_glmer_pca_n100_PC2	147	Microbiome	Tolerance	6.78594e-06	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_16S_1_raw_tn2_glmer_pca_n100_PC3	147	Microbiome	Tolerance	0.197724	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC1	147	Microbiome	Tolerance	0.031627	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC2	147	Microbiome	Tolerance	0.121657	1
Horton_Bergelson_SciRep_2019_PID_30631088	beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC3	147	Microbiome	Tolerance	6.78594e-06	1
Iba_Takahashi_PlosOne_2015_PID_25706630	Relative_leaf_temperature	263	Development	Tolerance	0.00157608	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaMaturity_mild_drought	93	Development	Avoidance	0.209321	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaMaturity_well_watered	93	Development	Avoidance	0.333725	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaMaturityCell_mild_drought	91	Development	Avoidance	8.26377e-06	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaMaturityCell_well_watered	92	Development	Avoidance	0.481053	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaProliferation_mild_drought	72	Development	Avoidance	0.47614	1
Inze_Clauw_PlantCell_2016_PID_27729396	LeafAreaProliferation_well_watered	70	Development	Avoidance	0.970714	0.836312
Inze_Clauw_PlantCell_2016_PID_27729396	PavementCellArea_mild_drought	91	Development	Avoidance	0.719407	0.76874
Inze_Clauw_PlantCell_2016_PID_27729396	PavementCellArea_well_watered	92	Development	Avoidance	0.0543689	1
Inze_Clauw_PlantCell_2016_PID_27729396	PavementCellNumber_mild_drought	91	Development	Avoidance	0.402129	0.471863
Inze_Clauw_PlantCell_2016_PID_27729396	PavementCellNumber_well_watered	92	Development	Avoidance	0.958556	0.626682
Inze_Clauw_PlantCell_2016_PID_27729396	RosetteArea_mild_drought	93	Development	Avoidance	0.157039	1
Inze_Clauw_PlantCell_2016_PID_27729396	RosetteArea_well_watered	93	Development	Avoidance	0.12363	1
Inze_Clauw_PlantCell_2016_PID_27729396	StomatalIndex_mild_drought	91	Development	Avoidance	8.26377e-06	1
Inze_Clauw_PlantCell_2016_PID_27729396	StomatalIndex_well_watered	92	Development	Avoidance	8.31363e-06	1
Jones_Nemri_PNAS_2010_PID_20479233	Emco5	91	Defense	NA	7.70918e-06	1
Jones_Nemri_PNAS_2010_PID_20479233	Emoy2	75	Defense	NA	0.00743889	1
Jones_Nemri_PNAS_2010_PID_20479233	Emwa1	87	Defense	NA	0.132539	1
Jones_Nemri_PNAS_2010_PID_20479233	Hiks1	85	Defense	NA	7.81581e-06	1
Jones_Nemri_PNAS_2010_PID_20479233	Noco2	88	Defense	NA	0.0326211	1
Jongsma_Kloth_JExpBot_2016_PID_27107291	aphids_making_long_probes	327	Defense	NA	0.0273664	1
Jongsma_Kloth_PlantCell_2017_PID_28970334	time_aphids_spent	332	Defense	NA	8.37315e-06	1
Kalladan_Verslues_PNAS_2017_PID_29073083	ABA	281	Defense	Avoidance	NA	1
Kaur_Rajarammohan_MolPlaPath_2018_PID_29271603	Normalized_disease_index	75	Defense	NA	7.86471e-06	0.685323
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	A0_Expo2	318	Development	Avoidance	0.064536	0.647084
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	FW_rosette	319	Development	Avoidance	0.454797	0.642066
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA11	319	Development	Avoidance	8.44835e-06	1
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA14	319	Development	Avoidance	0.41953	0.775915
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA16	319	Development	Avoidance	0.449694	1
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA18	319	Development	Avoidance	0.26275	0.890078
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA20	319	Development	Avoidance	8.44835e-06	0.442381
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA22	319	Development	Avoidance	0.440299	1
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA24	319	Development	Avoidance	8.44835e-06	0.685192
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA25	319	Development	Avoidance	0.625122	1
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA26	319	Development	Avoidance	0.62648	0.438308
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA27	319	Development	Avoidance	0.52934	0.746573
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA28	318	Development	Avoidance	0.676232	0.556585
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	PLA8	318	Development	Avoidance	0.240063	0.794091
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	r_Expo2	318	Development	Escape	0.0340918	1
Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493	WC	319	Development	Tolerance	8.44835e-06	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_aantalSkld5m10t20_c	275	Development	Avoidance	8.48056e-06	0.51565
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_avgSL0t10_c	275	Development	Avoidance	8.48056e-06	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_avgSL10t20_c	273	Development	Avoidance	0.401834	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_avgSL20t30_c	249	Development	Avoidance	0.00546044	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_avgSLm10t0_c	275	Development	Avoidance	0.12724	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	control_avgSLm10t20	275	Development	Avoidance	0.0278793	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_aantalSkld5m10t20_t	274	Development	Avoidance	8.48056e-06	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSL0t10_t	274	Development	Avoidance	8.48056e-06	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSL10t20_t	274	Development	Avoidance	8.48056e-06	1
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSL20t30_t	268	Development	Avoidance	7.58992e-06	0.5923
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSLm10t0_t	274	Development	Avoidance	0.47504	0.527543
Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573	treatment_avgSLm10t20	274	Development	Avoidance	0.684459	0.532993
Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092	Redness_control	344	Development	Avoidance	8.31662e-06	1
Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092	Redness_PEG	344	Development	Avoidance	7.63219e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AA_1	326	Metabolite	Tolerance	0.296267	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AA_2	349	Metabolite	Tolerance	0.623299	0.486421
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AGP_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	AGP_2	344	Metabolite	Tolerance	0.120559	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	aINV_1	322	Metabolite	Tolerance	0.219915	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	aINV_2	344	Metabolite	Tolerance	8.05893e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlA_1	326	Metabolite	Tolerance	0.90609	0.264448
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlA_2	349	Metabolite	Tolerance	0.757805	0.471892
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlB_1	326	Metabolite	Tolerance	0.145711	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	ChlB_2	349	Metabolite	Tolerance	0.453938	0.35887
Keurentjes_Fusari_PlantCell_2017_PID_28954812	cPGI_1	326	Metabolite	Tolerance	0.101682	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	cPGI_2	346	Metabolite	Tolerance	0.0475669	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FBP_1	324	Metabolite	Tolerance	8.31246e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FBP_2	288	Metabolite	Tolerance	8.32844e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FK_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FK_2	321	Metabolite	Tolerance	0.216873	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fru_1	326	Metabolite	Tolerance	0.019676	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fru_2	349	Metabolite	Tolerance	0.438508	0.591926
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fum_1	326	Metabolite	Tolerance	0.20153	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Fum_2	349	Metabolite	Tolerance	0.109677	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FUMARASE_1	325	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FUMARASE_2	332	Metabolite	Tolerance	0.221491	0.536465
Keurentjes_Fusari_PlantCell_2017_PID_28954812	FW_1	328	Metabolite	Tolerance	0.407246	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6P_1	326	Metabolite	Tolerance	0.390286	0.784028
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6P_2	349	Metabolite	Tolerance	0.517846	0.589486
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6PDH_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	G6PDH_2	252	Metabolite	Tolerance	8.12201e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GDH_2	346	Metabolite	Tolerance	0.15623	0.826511
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GK_1	321	Metabolite	Tolerance	8.39254e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	GK_2	341	Metabolite	Tolerance	8.02199e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Glc_1	326	Metabolite	Tolerance	0.0223972	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Glc_2	349	Metabolite	Tolerance	0.366769	0.5007
Keurentjes_Fusari_PlantCell_2017_PID_28954812	iRub_1	324	Metabolite	Tolerance	8.33683e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	iRub_2	349	Metabolite	Tolerance	8.02e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Mal_1	326	Metabolite	Tolerance	0.561212	0.382864
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Mal_2	349	Metabolite	Tolerance	0.813159	0.545152
Keurentjes_Fusari_PlantCell_2017_PID_28954812	MDH_2	346	Metabolite	Tolerance	0.51587	0.646198
Keurentjes_Fusari_PlantCell_2017_PID_28954812	mRub_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	mRub_2	349	Metabolite	Tolerance	0.0181893	0.640335
Keurentjes_Fusari_PlantCell_2017_PID_28954812	nINV_1	325	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	nINV_2	283	Metabolite	Tolerance	8.31649e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NO3_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NO3_2	349	Metabolite	Tolerance	8.02e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVm_1	326	Metabolite	Tolerance	0.159805	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVm_2	344	Metabolite	Tolerance	8.05893e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVs_1	326	Metabolite	Tolerance	0.505079	0.7619
Keurentjes_Fusari_PlantCell_2017_PID_28954812	NRVs_2	344	Metabolite	Tolerance	0.0413905	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PEPC_2	344	Metabolite	Tolerance	8.05893e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PGM_1	326	Metabolite	Tolerance	0.0670718	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	PGM_2	344	Metabolite	Tolerance	0.119133	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	pPGI_1	321	Metabolite	Tolerance	8.32605e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	pPGI_2	346	Metabolite	Tolerance	0.0156609	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Prot_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Prot_2	349	Metabolite	Tolerance	0.26886	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SKDH_2	346	Metabolite	Tolerance	0.0876855	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SPS_1	218	Metabolite	Tolerance	7.5653e-06	0.661598
Keurentjes_Fusari_PlantCell_2017_PID_28954812	SPS_2	346	Metabolite	Tolerance	0.033442	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	starch_1	326	Metabolite	Tolerance	0.908217	0.338889
Keurentjes_Fusari_PlantCell_2017_PID_28954812	starch_2	349	Metabolite	Tolerance	0.349301	0.28491
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Suc_1	326	Metabolite	Tolerance	8.32917e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	Suc_2	349	Metabolite	Tolerance	8.02e-06	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	TK_2	344	Metabolite	Tolerance	0.0149525	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	tPGI_1	326	Metabolite	Tolerance	0.316897	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	tPGI_2	346	Metabolite	Tolerance	0.485895	0.715462
Keurentjes_Fusari_PlantCell_2017_PID_28954812	TPI_2	344	Metabolite	Tolerance	0.143735	1
Keurentjes_Fusari_PlantCell_2017_PID_28954812	UGP_1	326	Metabolite	Tolerance	0.397804	0.630016
Keurentjes_Fusari_PlantCell_2017_PID_28954812	UGP_2	344	Metabolite	Tolerance	8.05893e-06	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	FT	337	Reproduction	Escape	0.927189	0.627469
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	LL	336	Metabolite	Avoidance	0.686972	0.491657
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	MSB	336	Metabolite	Avoidance	0.519297	0.754106
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PH1S	335	Metabolite	Avoidance	0.694567	0.437411
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PL_div_LL	336	Metabolite	Avoidance	0.0407039	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	PL	336	Metabolite	Avoidance	0.329639	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RB	334	Metabolite	Avoidance	0.361532	0.879991
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RGRav	336	Metabolite	Escape	0.223599	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	RGRbv	337	Metabolite	Escape	8.41955e-06	1
Keurentjes_Kooke_PlantPhys_2016_PID_26869705	TPH	333	Metabolite	Avoidance	0.149988	0.902321
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_2	259	Metabolite	NA	0.0524505	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_3	259	Metabolite	NA	0.0581494	0.875366
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_4	259	Metabolite	NA	0.0659294	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_5	259	Metabolite	NA	0.0183372	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_6	259	Metabolite	NA	8.63192e-06	1
Kim_Lyu_NewPyhtol_2018_PID_30266040	days_after_dark_treatment_7	259	Metabolite	NA	8.63192e-06	1
Kliebenstein_Chan_Genetics_2010_PID_19737743	Alllyl_2008	90	Metabolite	Tolerance	0.968748	0.841578
Kliebenstein_Chan_Genetics_2010_PID_19737743	But_3_enyl_2008	90	Metabolite	Tolerance	0.999983	0.707538
Kliebenstein_Chan_Genetics_2010_PID_19737743	Indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.999983	0.637751
Kliebenstein_Chan_Genetics_2010_PID_19737743	N_methoxy_indol_3_ylmethyl_2008	90	Metabolite	Tolerance	0.864375	0.665603
Kliebenstein_Chan_Genetics_2010_PID_19737743	Pent_4_enyl_2008	90	Metabolite	Tolerance	0.999983	0.794011
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C3_methylthio_to_total_C3_2008	90	Metabolite	Tolerance	0.999983	0.949187
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C3_to_SC_Aliphatic_2008	90	Metabolite	Tolerance	0.999983	0.837157
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C4_methylthio_to_total_C4_2008	90	Metabolite	Tolerance	0.999983	0.961966
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C7_methylthio_to_total_C7_2008	90	Metabolite	Tolerance	0.162236	1
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C7_to_LC_Aliphatic_2008	90	Metabolite	Tolerance	0.846618	0.980508
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_C8_methylthio_to_total_C8_2008	90	Metabolite	Tolerance	0.608769	0.456107
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_NMOI3M_to_TIND_2008	90	Metabolite	Tolerance	0.996192	0.610197
Kliebenstein_Chan_Genetics_2010_PID_19737743	Ratio_of_TOH4_to_TIND_2008	90	Metabolite	Tolerance	0.993464	0.631424
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_Alkenyl_Aliphatic_2008	90	Metabolite	Tolerance	0.931497	0.738814
Kliebenstein_Chan_Genetics_2010_PID_19737743	Total_C3_Aliphatic_2008	90	Metabolite	Tolerance	0.900458	0.816845
