pheno	MSE	NRMSE
P_ABA	19.3543517155205	0.15045478525154
P_C	16.9865629947384	0.142045404728075
P_CK	14.0430375769758	0.13255668908528
P_IAA	6.66985433449211	0.130956493954195
P2_ABA	9.72281438473509	0.188352790617761
P2_C	7.0790379483303	0.16410471485461
P2_CK	4.04550579026593	0.194944926040797
P2_IAA	0.0478193008798534	0.217805026614245
R_ABA	5.04155926660928	0.224979627811464
R_C	8.55006643369205	0.190721694768436
R_CK	17.9479934822297	0.1817034687972
R_IAA	5.99370970844183	0.127510698212937
TLRL_ABA	1.58993404275598	0.132511440925652
TLRL_C	11.1577208193314	0.142380489454005
TLRL_CK	10.2205358094581	0.153103647987961
TLRL_IAA	8.03531888033125	0.168149472283616
TRL_ABA	18.7355184370325	0.158713649079592
TRL_C	29.4866029198312	0.175194605721898
TRL_CK	32.5792114648825	0.147297445505491
TRL_IAA	19.4248427030067	0.142507641475611
X289_Root_length_Day_1	0.363034805535969	0.187747946179077
X290_Root_length_Day_2	0.698086061811598	0.137083895808348
X291_Root_length_Day_3	0.98003663395244	0.140359410138038
X292_Root_length_Day_4	1.23947762694135	0.139212580347863
X293_Root_length_Day_5	1.17985538728482	0.131396274889522
Average_root_width_avg	0.0155001484623299	0.0865561447709034
Average_root_width_day001	0.0537866859659375	0.135999841397705
Average_root_width_day002	0.02875672769505	0.114000980631947
Average_root_width_day003	0.0209099539551931	0.101748129158398
Average_root_width_day004	0.0365954865640874	0.102208926480824
Average_root_width_day005	0.0423120413631892	0.132013620985205
Euclidian_length_day001	684.040726053698	0.126199097726555
Euclidian_length_day002	1162.0386381025	0.102637510833664
Euclidian_length_day003	2086.02198733621	0.109089020012513
Euclidian_length_day004	3166.19718281987	0.0998773832623829
Euclidian_length_day005	3910.67696762093	0.0935744338889706
Relative_root_growth_rate_avg	0.0428518319016681	0.147837466807195
Relative_root_growth_rate_day001.day002	0.754709693479059	0.163905223920783
Relative_root_growth_rate_day002.day003	0.024983209029806	0.11853386390858
Relative_root_growth_rate_day003.day004	0.00580192620067362	0.141397746514251
Relative_root_growth_rate_day004.day005	0.00331784980251868	0.128796793752927
Root_angle_avg	12.4568624388624	0.142385597652362
Root_angle_day001	27.6935453625736	0.179465366203077
Root_angle_day002	14.4475967100836	0.128019866008069
Root_angle_day003	16.0498378493775	0.121652027942395
Root_angle_day004	9.2094707808368	0.141301951561858
Root_angle_day005	10.2750597804021	0.14429482257135
Root_directional_equivalent_avg	0.00170308185884505	0.136364486621224
Root_directional_equivalent_day001	0.00313705141852311	0.15375090579767
Root_directional_equivalent_day002	0.00210827517817762	0.137692796061762
Root_directional_equivalent_day003	0.00187573739384907	0.142186779898338
Root_directional_equivalent_day004	0.00186402419265838	0.139350262215819
Root_directional_equivalent_day005	0.0023882813499032	0.157136932667369
Root_growth_rate_avg	346.375490673145	0.1145755856303
Root_growth_rate_day001.day002	497.617817002162	0.14005674772111
Root_growth_rate_day002.day003	407.559626768628	0.11429928906997
Root_growth_rate_day003.day004	430.7241420557	0.1215449334574
Root_growth_rate_day004.day005	436.938230017175	0.121377509291987
Root_horizontal_index_avg	21.8128034430636	0.134315027769824
Root_horizontal_index_day001	5.06360721098347	0.163357243782711
Root_horizontal_index_day002	11.6735555659862	0.143411345895208
Root_horizontal_index_day003	21.9312574230483	0.134601164389774
Root_horizontal_index_day004	40.3244259432198	0.12363788448026
Root_horizontal_index_day005	68.5761778788421	0.112421715129651
Root_linearity_avg	0.0034238999031791	0.160756842705439
Root_linearity_day001	0.00919822407064614	0.227061117762449
Root_linearity_day002	0.00615017797679957	0.170877045059532
Root_linearity_day003	0.0074768029289763	0.189125646571037
Root_linearity_day004	0.00804654007108273	0.186433562760775
Root_linearity_day005	0.00966740299470806	0.185845150272129
Root_tortuosity_avg	0.000388138189860591	0.143801478681888
Root_tortuosity_day001	0.000376833915466661	0.176579519270831
Root_tortuosity_day002	0.00077185600737674	0.162630027948955
Root_tortuosity_day003	0.00046289633891985	0.169952091554677
Root_tortuosity_day004	0.00111620752545447	0.139990765337075
Root_tortuosity_day005	0.000524134058760098	0.155314298240049
Root_vertical_index_avg	191.574565738251	0.113522703673187
Root_vertical_index_day001	51.387240334151	0.122851102050137
Root_vertical_index_day002	105.653369487619	0.109649686625372
Root_vertical_index_day003	152.189820237674	0.104310894653518
Root_vertical_index_day004	262.892711203586	0.101650451248432
Root_vertical_index_day005	404.845865036612	0.106881853841241
Root_width_100_avg	0.0178288323258195	0.108298929489744
Root_width_100_day001	0.0463123165778195	0.150206174925569
Root_width_100_day002	0.0269671161396638	0.131835643112423
Root_width_100_day003	0.0257116054173713	0.130997214288008
Root_width_100_day004	0.0644830276837158	0.137253077228946
Root_width_100_day005	0.0489531051809154	0.143004492438183
Root_width_20_avg	0.0931691187451908	0.144639949180662
Root_width_20_day001	0.287501134318643	0.185055436085534
Root_width_20_day002	0.183673400276763	0.158399197216577
Root_width_20_day003	0.119185026825288	0.172312119879789
Root_width_20_day004	0.0887887104295955	0.154632103462054
Root_width_20_day005	0.158750058049536	0.195281308424598
Root_width_40_avg	0.0299384268530032	0.100943176482842
Root_width_40_day001	0.132991533146694	0.17094466011507
Root_width_40_day002	0.0589549158749875	0.140124847596459
Root_width_40_day003	0.0419718452284575	0.11487947581496
Root_width_40_day004	0.049321234037103	0.111585472325247
Root_width_40_day005	0.0443507977470095	0.12322933387715
Root_width_60_avg	0.022145954644183	0.0965873558557859
Root_width_60_day001	0.0634230035800731	0.119623440340754
Root_width_60_day002	0.0414073705989202	0.104852893773584
Root_width_60_day003	0.0264726392822973	0.110682432364134
Root_width_60_day004	0.0425330602240791	0.0966396465976701
Root_width_60_day005	0.0453442563934444	0.137048412990793
Root_width_80_avg	0.023646072561242	0.0940726411945381
Root_width_80_day001	0.0576710204348708	0.113279438119751
Root_width_80_day002	0.0346727613782288	0.108806634210981
Root_width_80_day003	0.029372488062808	0.100134434164628
Root_width_80_day004	0.0425280468467566	0.107979588127439
Root_width_80_day005	0.040207497892624	0.118304733993763
Total_length_day001	842.321948934089	0.129380545189473
Total_length_day002	1362.73881179463	0.0996384125249483
Total_length_day003	2391.28544090377	0.105629447698021
Total_length_day004	3565.98570956346	0.0994032852093777
Total_length_day005	5076.40601805747	0.09935627854723
X286_Mo98	8.00245397189074	0.158337943962397
X282_Zn66	2110.98527323689	0.101790347223686
Xyloside_percentage	1462.91498549689	0.402068003108582
PC1	20211.0597541031	0.209767990658327
PC2	7397.42006636069	0.235749224804668
LD12_peak	0.203921953710882	0.217104415704814
LD12_period	0.996139095693707	0.226833563845077
LD14_peak	0.249540998053579	0.204729830810313
LD14_period	0.694940587474215	0.197542882938406
LD16_peak	0.327679050584809	0.261384736511098
LD16_period	0.547561242518075	0.179605294186609
SD10_peak	0.146223175393626	0.20339967570405
SD10_period	0.95488738525019	0.308259745699492
SD8_peak	0.154361850625838	0.159064415906215
SD8_period	0.701169169872448	0.18944761259342
Agro_PPV_infection	6079.55631865947	1
Mechnical_PPV_infection_Hampes_Rosettes	1551.5214010541	0.222156096477122
ile_ileleuval	0.000289047554235868	0.152982241963648
ile_t	0.00114299425859147	0.162654347994364
ile	0.00323821156193407	0.149964166735757
leu_ileleuval	0.000127737635377962	0.191979259703051
leu_t	0.000756172971300335	0.197372372255122
leu	0.00552355679352504	0.174050460266143
val_ileleuval	0.000471005646116482	0.173749682213045
val_t	0.000298089185126456	0.195950579954704
val	0.00313182165335246	0.164143904797675
beta_carotene	0.000127131244969767	0.192297334598728
Seed_size	0.000618809966964064	0.1522505856299
Aphid_reproduction	35.9311474590483	0.212186178484343
Thrips	82.0585771792649	0.160301166950418
Botrytis_and_Pieris	239.174384921048	0.130541603922762
Drought_and_Pieris	206.619078155032	0.170735841845647
Drought	184.238546868174	0.186218275105073
P_rapae	197.957686572734	0.165273624538541
P_xyllostella	996.25598136453	0.111768848992685
FT_mhi	21.3941537144816	0.0837443782561457
FT_mhp	33.6087338226449	0.0862052641383164
FT_mli	63.3036997450866	0.122092514849005
FT_mlp	108.847108814961	0.130821088146353
FT_thi	16.3024507514121	0.0646020695671701
FT_thp	28.8661625206886	0.0819012795522309
FT_tli	14.9182196117271	0.0686650864669144
FT_tlp	14.5710771153306	0.112270824300173
rFitness_mhi	0.0349116653376079	0.111268260524877
rFitness_mhp	0.0479623308897306	0.121271915303703
rFitness_mli	0.678247728137748	0.107868757379089
rFitness_mlp	1.89150271017424	0.108861931883645
rFitness_thi	0.0330648045242016	0.1316958498507
rFitness_thp	0.076351457465829	0.113854658111229
rFitness_tli	0.178166000861825	0.147680301177275
rFitness_tlp	0.54724348325652	0.174421385249409
rSeeds_mhi	0.0257416435509359	0.14769178839963
rSeeds_mhp	0.0295993527009636	0.135363938008053
rSeeds_mli	0.687624224751666	0.11247204027499
rSeeds_mlp	0.450127944514102	0.1340023125685
rSeeds_thi	0.0256882932931823	0.125719863313913
rSeeds_thp	0.0321498663683211	0.111063705066494
rSeeds_tli	0.0718220830913346	0.121846937023177
rSeeds_tlp	0.230582013475579	0.113337403891552
rSurvival_fruit_mhi	0.0165360363560388	0.117484267616715
rSurvival_fruit_mhp	0.0314575087136624	0.194265581049407
rSurvival_fruit_mli	0.310084009350986	0.188250980654503
rSurvival_fruit_mlp	1.28783083853878	0.149843995721396
rSurvival_fruit_thi	0.014939473783669	0.152474409540733
rSurvival_fruit_thp	0.0591749558304832	0.165719466041915
rSurvival_fruit_tli	0.121279343309865	0.151482800876777
rSurvival_fruit_tlp	0.383489393968318	0.181959159183797
Flavonol.glycoside01	0.474971971089976	0.207365113793806
Flavonol.glycoside02	4.30423499533812	0.281535359369127
GLS.1	27.6265216861839	0.211213219351831
GLS.2	3.59582089329977	0.260132927045403
I3M	0.270756018211041	0.265726110641803
Is3A7R	0.986802203327415	0.290427781564105
Is3G	0.776750574343093	0.259542760201482
Is3G7R	0.126837913159747	0.220692863018768
Is3R7R	0.257124050285019	0.20285232293462
K3A7R	20.5640825620957	0.217750744875612
K3G	0.842132722652796	0.198764519344257
K3G7G	0.529310392108302	0.236033289574314
K3G7R	0.111176252065808	0.190197270203464
K3GG7R	1.03305272494793	0.261184594362016
K3GH	0.139590351147377	0.246509980233485
K3GR7R	1.8244453183286	0.192075671033498
K3R	1.16327617761091	0.185718509697674
K3R7R	0.0720658563206964	0.187643883338779
Polyamine01	0.318437511305757	0.310515364485005
Polyamine02	0.184378724549153	0.250756800695957
Polyamine03	0.146092506632175	0.255356721817077
Polyamine04	1.88508846262128	0.27323904944091
Polyamine05	0.639557753694942	0.248580595398853
Polyamine06	0.684168188957916	0.237254354100506
Polyamine07	0.59150004745404	0.222936385855988
putative.HDX	0.395962024160758	0.228191898807153
Q3A7R	1.95830009260015	0.261167469517991
Q3G	0.601097982618525	0.234943072217294
Q3G7G	0.624688460109233	0.283510122768369
Q3G7R	0.155885093292198	0.265234561248454
Q3GG7R	0.329272961849825	0.226567553044112
Q3GH	0.587664603153613	0.328095927470643
Q3GR7R	2.4563679984175	0.205877891283765
Q3R	0.893323927685617	0.281657522890347
Q3R7R	0.0862093047241029	0.222786064934518
saiginol.A	72.4735356797803	0.358946250973612
saiginol.B	36.1229623824217	0.292139765124036
saiginol.C	61.9106072091779	0.347899398963016
saiginol.D	52.5881765401169	0.343208408193651
saiginol.E	35.3498880752476	0.315437826372044
saiginol.F	36.3200537514601	0.305881822072529
saiginol.G	53.4549125883641	0.32858268074105
saiginol.H	50.7909441113972	0.384429266641223
saiginol.I	41.1591843771576	0.309603080765021
saiginol.J	45.7071022845026	0.315388951485596
saiginol.K	33.3112902953928	0.316892771190274
saiginol.L	34.5617418281973	0.288505114115816
saiginol.M	29.2066775982392	0.280253575646332
saiginol.N	32.1955552605837	0.303075656250883
saiginol.O	37.020388419559	0.292135954297373
saiginol.P	46.9982724379168	0.309872887504653
saiginol.Q	36.8492402268972	0.312382670629293
saiginol.R	39.4018533456424	0.291214582702464
SinG1	0.744230973262541	0.27551361293794
sinigrin	29.028670784243	0.213692048439956
SinM	0.490257476244431	0.209259978317359
X1MOI3M	3.56537887367891	0.297520702223599
X3MSOP	10.526602256075	0.21505729075124
X4MOI3M	1.24022556698753	0.319091296052721
X4MSOB	5.74605337268074	0.222492158472569
X4MTB	3.35217460809068	0.240099360842216
X5MSOP	2.70780194427999	0.22026790458193
X6MSOH	1.23554208523602	0.241125376903559
X6MTH	0.41309763582139	0.300562903929914
X7MSOH	0.274285625660544	0.248067625653362
X7MTH	2.71267715898407	0.253346483762522
X8MSOO	0.350546501132232	0.293984297480102
X8MTO	3.43308213145958	0.254443186453074
Fitness_Finland	4597.4261164719	0.250398446632339
Fitness_Germany	134981.838467659	0.183231428073011
Fitness_Spain	170099.949775494	0.201399253688958
Fitness_UnitedKingdom	583201.158659122	0.172038726139591
Seeds_Finland	4694.18917019604	0.234946977021963
Seeds_Germany	173280.565794122	0.191635127200394
Seeds_Spain	199393.697214424	0.206576246232939
Seeds_UnitedKingdom	556152.188313742	0.169036701238156
Survival_Finland	0.0746897803799197	0.273294310917589
Survival_Germany	0.0311684032021595	0.208644981859641
Survival_Spain	0.00962461437805156	0.252270305980966
Survival_UnitedKingdom	0.0018494773176015	0.193524974502864
HopAM1.cell_death	1.5409753874489	0.248272059438746
HopAM1.rosette_chlorosisis	0.152803085455062	0.390900352334277
Pollen_Tube_OG_S	251.28987091206	0.21488579534905
AZL	0.461282167007141	0.175320001088764
BsZL	0.0174617731524935	0.198947750896669
BZL	0.409826399004656	0.160784565074991
LRA	121.666211772492	0.214586755086243
LRD.BZ	0.879226864464729	0.181908068505683
LRD.MR	0.112909919398936	0.186137457364155
LRL_0_25	0.0510607677581936	0.186044793568208
LRL	0.0219302163415034	0.178774559035521
LRN	4.14140746776648	0.169587069323435
LRS_0_25	1.34868475907548	0.177224768710817
LRS	2.9789858487938	0.176381107160416
MRA	64.6900732558638	0.219249076673394
MRL	0.928736306889803	0.151654739957231
MRV	0.66778985517283	0.146451022955862
OAD	0.631961518727643	0.154540073622065
TRS	4.70302638975988	0.150907315545023
alpha_bacterial_richness_1_tn2_ranef	0.0208484177424809	0.175404852215856
alpha_fungal_richness_1_tn2_ranef	0.0298002067136492	0.154780520979453
alpha_slant_1_tn2_ranef_diff_exps	0.0364840663938512	0.178286821823759
alpha_total_1_tn2_ranef_glmer	0.0160154787097084	0.153592165276196
beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC1	18.2231023418058	0.184469642208266
beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC2	15.78153682592	0.216914314669606
beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC3	10.6585207226093	0.18655787715983
beta_root_16S_1_raw_tn2_glmer_pca_n100_PC1	15.7286775604214	0.220561684994372
beta_root_16S_1_raw_tn2_glmer_pca_n100_PC2	9.11197700686052	0.20151206937702
beta_root_16S_1_raw_tn2_glmer_pca_n100_PC3	7.04520627547034	0.206742158899091
beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC1	12.0774256232031	0.19384253447473
beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC2	8.97880303955028	0.229604861633893
beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC3	8.84414012302387	0.212654297805092
Relative_leaf_temperature	0.0177818973108623	0.155056721729735
LeafAreaMaturity_mild_drought	142.950856682846	0.226513632974664
LeafAreaMaturity_well_watered	518.56541620738	0.221058610856143
LeafAreaMaturityCell_mild_drought	276.429043068549	0.236152555887707
LeafAreaMaturityCell_well_watered	703.356078217248	0.208251429437945
LeafAreaProliferation_mild_drought	0.000554129377966133	0.256658010561396
LeafAreaProliferation_well_watered	0.00100148970338749	0.261475373657049
PavementCellArea_mild_drought	208960.621657681	0.182256146227919
PavementCellArea_well_watered	569541.098942814	0.151157490417621
PavementCellNumber_mild_drought	37443385.6264483	0.168185692953113
PavementCellNumber_well_watered	199265739.104099	0.144998168643862
RosetteArea_mild_drought	5383.9623477012	0.220691708773588
RosetteArea_well_watered	20767.2288383594	0.201110845474396
StomatalIndex_mild_drought	18.4025075828564	0.195906983522161
StomatalIndex_well_watered	23.048018777523	0.160613007278519
Emco5	0.132656221769945	0.364220018354215
Emoy2	0.227616134201135	0.477091326897833
Emwa1	0.212017545112169	0.460453629708974
Hiks1	0.226867228109652	0.476305813642508
Noco2	0.232636573557234	0.482324137439994
aphids_making_long_probes	250.025573606795	0.316243939772319
time_aphids_spent	3.77360084446763	0.196021778729748
Normalized_disease_index	0.0703203712600958	0.234672464353954
A0_Expo2	5.10713156233597	0.0858354405808655
FW_rosette	0.00292052595811656	0.0955478974029522
PLA11	8.98547077165889	0.136877559228927
PLA14	44.3671521311491	0.110931624731059
PLA16	114.917234514665	0.101291526803071
PLA18	352.051573842843	0.0880948370344194
PLA20	806.479213896216	0.0777279147890348
PLA22	2614.39507245926	0.0791722231698804
PLA24	5779.12150679413	0.0830619980532409
PLA25	5668.92286597989	0.0736410696437055
PLA26	8399.1472887429	0.0756486791855955
PLA27	13319.0271995582	0.0752155679810113
PLA28	15709.0532711898	0.0888000039533427
PLA8	3.68276540017545	0.113537323469529
r_Expo2	0.000357450800323108	0.12518880790276
WC	8.31389639435172e-05	0.146047583196304
control_aantalSkld5m10t20_c	6.5523655624471	0.142208827086718
control_avgSL0t10_c	5.45818391072813	0.144133663172862
control_avgSL10t20_c	8.30672572139604	0.159183567742908
control_avgSL20t30_c	9.5487222724896	0.168752333751708
control_avgSLm10t0_c	4.85046239576683	0.145336504122942
control_avgSLm10t20	3.66317211189654	0.144923114329462
treatment_aantalSkld5m10t20_t	40.9705872836366	0.237067669558965
treatment_avgSL0t10_t	9.82857495322554	0.201587735666724
treatment_avgSL10t20_t	17.7143168103943	0.243387747629645
treatment_avgSL20t30_t	15.7642207542364	0.221541038364925
treatment_avgSLm10t0_t	5.97031170356574	0.189556839752166
treatment_avgSLm10t20	5.87226192329891	0.183491759301767
Redness_control	0.392943632055782	0.313426080621804
Redness_PEG	0.523701055209102	0.24122397504051
AA_1	17.9960843306204	0.165859138912233
AA_2	10.3180656854854	0.165082464992765
AGP_1	66113.3054142736	0.127194561181193
AGP_2	31201.3781074137	0.171075735367759
aINV_1	24973.9548523626	0.18471334177711
aINV_2	36544.0980980031	0.160098745780107
ChlA_1	0.012250571110155	0.141176400623107
ChlA_2	0.0084084941337033	0.121938619001051
ChlB_1	0.000529427568050191	0.213049010001782
ChlB_2	0.000295009905627054	0.177070643287105
cPGI_1	19249.8826039287	0.16065392902943
cPGI_2	14413.4637352995	0.167630443929863
FBP_1	10534.8601001996	0.180183039431598
FBP_2	3401.12261933733	0.231839175254898
FK_1	9404.70037568528	0.159992467838347
FK_2	5868.93132208051	0.206181910500525
Fru_1	1.02316330205074	0.177334388041653
Fru_2	0.295993204837882	0.163970034790654
Fum_1	17.8683481581762	0.194689429569711
Fum_2	29.076445007141	0.130635895935826
FUMARASE_1	1708419.4463623	0.212322230191933
FUMARASE_2	2241772.37409467	0.178594170764951
FW_1	0.010778185767025	0.168262628242855
G6P_1	1641.17267983405	0.162641476399809
G6P_2	1076.23008850469	0.166799434266869
G6PDH_1	63460.060717581	0.150505325549606
G6PDH_2	183590.0006442	0.178838600301649
GDH_2	14137.8869534525	0.134575510673397
GK_1	18210.0067346716	0.179995542225728
GK_2	3879.28092120228	0.21361184492822
Glc_1	3.1886249683121	0.176781717996933
Glc_2	2.71157134749814	0.139360609086494
iRub_1	680938.021756921	0.154426085898925
iRub_2	154752.084446538	0.125837145416934
Mal_1	5.09496104778783	0.169676166251769
Mal_2	8.23382097876141	0.129156210785058
MDH_2	111761726.194759	0.149762535465198
mRub_1	588177.796520336	0.163122789489791
mRub_2	249737.804414884	0.146509452512412
nINV_1	2318.90597953313	0.112541968739691
nINV_2	883.990305960338	0.208601518776899
NO3_1	174.073349718595	0.190947174644443
NO3_2	222.064361922382	0.145916065584923
NRVm_1	7133.03983253606	0.144735190155408
NRVm_2	3276.46027714362	0.17172541150543
NRVs_1	2706.24480946119	0.179986784169162
NRVs_2	1698.21460328996	0.166368185115697
PEPC_2	4834.81373453687	0.155644949793995
PGM_1	1851229.33910563	0.14756309638368
PGM_2	786529.426046874	0.152228625295538
pPGI_1	12090.1390000657	0.161376024623012
pPGI_2	10426.4440776575	0.156451997544124
Prot_1	1.57990825805897	0.146122298940151
Prot_2	0.997793427611133	0.165298048074291
SKDH_2	16454.5023614562	0.197274991680453
SPS_1	18295.5821102501	0.114340315146347
SPS_2	1812.74445830362	0.168585772461654
starch_1	322.317846275436	0.151660044101676
starch_2	216.873454703901	0.1182946880421
Suc_1	0.284124153865982	0.178930169969821
Suc_2	0.218842507365063	0.143719218871474
TK_2	582637.821009922	0.171808259983155
tPGI_1	31007.8421334249	0.153052247774501
tPGI_2	13527.611574892	0.160702260437455
TPI_2	129975482.914845	0.13351511060937
UGP_1	1803639.77134865	0.157944408149288
UGP_2	850973.9940341	0.15453042664205
FT.1	29.1965808072276	0.101313488441418
LL	0.791406643567165	0.1472458891531
MSB	7.17859916832109	0.174736356204368
PH1S	29.1947817696259	0.192972127658619
PL_div_LL	0.00216243584577549	0.141492531072461
PL	0.212267667698725	0.162102959797389
RB	4.20768204147966	0.14651882308343
RGRav	0.00121321014540582	0.183998274531571
RGRbv	0.00218082091125595	0.139513218796966
TPH	97.2613779429761	0.154902382128974
days_after_dark_treatment_2	0.000226983551073221	0.215228189808892
days_after_dark_treatment_3	0.00131845680177176	0.181552802358692
days_after_dark_treatment_4	0.00602931367195551	0.189386964178652
days_after_dark_treatment_5	0.0288631208939426	0.215052528373536
days_after_dark_treatment_6	0.0399219934039037	0.229660791193515
days_after_dark_treatment_7	0.0305231324364703	0.205539655748179
Alllyl_2008	25.0917709392468	0.164288904146991
But_3_enyl_2008	9.66434754433595	0.133652337688739
Indol_3_ylmethyl_2008	0.129365734821809	0.15570324005621
N_methoxy_indol_3_ylmethyl_2008	0.000132833375277584	0.192088937212242
Pent_4_enyl_2008	0.0988363141724751	0.151145400475781
Ratio_of_C3_methylthio_to_total_C3_2008	0.0183320493605723	0.135395898610601
Ratio_of_C3_to_SC_Aliphatic_2008	0.0599160062349607	0.247249962300765
Ratio_of_C4_methylthio_to_total_C4_2008	0.015603197436851	0.173489943477288
Ratio_of_C7_methylthio_to_total_C7_2008	0.105119882669124	0.324221965124394
Ratio_of_C7_to_LC_Aliphatic_2008	0.00139201944266052	0.133249202751593
Ratio_of_C8_methylthio_to_total_C8_2008	0.0140777903370482	0.194507974529231
Ratio_of_NMOI3M_to_TIND_2008	0.0085448672883762	0.205418780782464
Ratio_of_TOH4_to_TIND_2008	0.00821539284790063	0.184977151666055
Total_Alkenyl_Aliphatic_2008	29.4960244967818	0.175818201959654
Total_C3_Aliphatic_2008	23.8184837799587	0.160171263608179
Total_C3_and_C4_Aliphatic_2008	30.5231136650745	0.18185558674116
Total_C4_Aliphatic_2008	10.9699391762288	0.14239423259953
Total_C5_Aliphatic_2008	0.000270941904237291	0.205753912568089
Total_C7_Aliphatic_2008	0.0114349455195997	0.142579072920411
Total_C7_and_C8_Aliphatic_2008	0.35490619530359	0.181628060986968
Total_C8_Aliphatic_2008	0.283423307569969	0.169007986283372
Total_Hydroxyalkenyl_Aliphatic_2008	2.62839071186518	0.137392477399291
Total_Hydroxyalkyl_Aliphatic_2008	4.84693119652559	0.168187525467379
Total_Indolic_Glucosinolate_2008	0.161743893839266	0.159592841140181
Total_Indolic_Glucosinolate_with_4_hydroxylation_2008	0.0119437845066992	0.191732671654589
Total_Methylsulfinyl_Aliphatic_2008	0.961465079239086	0.188566010999873
Unknown_Alkenyl_2008	0.00175134904080769	0.174371343092265
X_R_2_hydroxy_but_3_enyl_2008	1.53050548455588	0.136549227464958
X_S_2_hydroxy_but_3_enyl_2008	0.148221151736542	0.140509124898836
X3_hydroxypropyl_2008	5.20676856538737	0.17431890555422
X3_methylsulfinylpropyl_2008	0.604594993919259	0.175917888676508
X3_methylthiopropyl_2008	0.00775657056456225	0.139795864604608
X4_hydroxy_indol_3_ylmethyl_2008	5.151109418333e-05	0.2392374324653
X4_methoxy_indol_3_ylmethyl_2008	0.0102182808726941	0.183791841226612
X4_methylsulfinylbutyl_2008	0.330252173426649	0.180715632557736
X4_methylthiobutyl_2008	0.423112119020061	0.123899179116578
X5_methylsulfinylpentyl_2008	0.000241901297991406	0.194414705748195
X7_methylsulfinylheptyl_2008	0.003245070206108	0.158237549149088
X7_methylthioheptyl_2008	0.00342162826254612	0.136034152937885
X8_methylsulfinyloctyl_2008	0.213772751929138	0.182749270844451
X8_methylthiooctyl_2008	0.0251945158678592	0.16363691168183
AgNO3_Camalexin_1	68019.8637964448	0.160251542580007
AgNO3_Camalexin	181451.897333485	0.192602709976187
Alllyl_1	38.7359268391601	0.194494353526953
Alllyl	0.0451117150338773	0.195575677711844
Benzyl	0.000360601809130094	0.159575784888587
But_3_enyl_1	9.53606972621474	0.150343366124304
But_3_enyl	0.00731183975199159	0.154070804125922
Control_Camalexin_1	2430.20272088818	0.176780772906276
Control_Camalexin	5271.60162360025	0.172149554425313
Fresh_Weight	4.31074521043277e-05	0.218854218613233
Indol_3_ylmethyl	0.67034051759837	0.177601573751436
Leaf_Area	0.105569518359715	0.166622888419796
N_methoxy_indol_3_ylmethyl	0.00162082987099886	0.251622071440271
Pent_4_enyl	0.175384957431644	0.198478612628884
R_2_hydroxy_but_3_enyl_1	2.45469127798788	0.123853394573044
R_2_hydroxy_but_3_enyl	0.00439408920887312	0.143791597764474
S_2_hydroxy_but_3_enyl_1	0.231897130366132	0.119197273659761
S_2_hydroxy_but_3_enyl	0.00151112757986302	0.125397498255802
Unknown_Alkenyl_1	0.00199324449585422	0.165354691963606
Unknown_Alkenyl	0	NA
Unknown_Glucosinolate_Like_1	7.08583157310129	0.281119709923382
Unknown_Glucosinolate_Like_2	33.4728964071889	0.17635726951823
X3_benzoyloxypropyl	0.00264086337302092	0.193922004962928
X3_hydroxypropyl_1	17.895626722678	0.17309011028506
X3_hydroxypropyl	0.104880684404809	0.216334585589836
X3_methylsulfinylpropyl_1	3.63919219321746	0.137045020703072
X3_methylsulfinylpropyl	0.031764983853318	0.161437805759832
X3_methylthiopropyl_1	0.0725876118087478	0.135387378030351
X3_methylthiopropyl	0.0327452273106015	0.190681163107765
X4_benzoyloxybutyl_plus_2_benzoyloxy_but_3_enyl	0.025758603526494	0.201373739921061
X4_hydroxy_indol_3_ylmethyl	0.00017940960003091	0.223239781420306
X4_hydroxybutyl	0.00756253642651944	0.210055181381979
X4_methoxy_indol_3_ylmethyl	0.0376254778816828	0.21552542138072
X4_methylsulfinylbutyl_1	1.08852863748908	0.174761433515512
X4_methylsulfinylbutyl	0.0139341506717677	0.194790434793785
X4_methylthiobutyl	1.78773740066099	0.125545819303081
X5_methylsulfinylpentyl_1	0.000669252042636761	0.215582550996641
X5_methylsulfinylpentyl	0.000153004232683602	0.171798444052271
X5_methylthiolpentyl	0.00014305292542082	0.217463153843611
X7_methylsulfinylheptyl	0.00227797014267239	0.162894489660161
X7_methylthioheptyl	0.018224871087906	0.221310692699928
X8_methylsulfinyloctyl	0.666336899117622	0.205099149595926
X8_methylthiooctyl	0.0414721066859328	0.207803076449245
aconitic_acid_exp2	3.68085186721916	0.239296063092812
adipic_acid_exp2	3.63846160345313	0.202217947970528
alanine_exp1	7.8879146752395	0.235167039621129
alanine_exp2	8.67053313730711	0.259414573914118
alpha_ketoglutaric_acid_exp2	3.58132399789248	0.239693276188082
arabinose_exp1	2.77198579482827	0.237846880723638
arabinose_exp2	2.85042737713325	0.28078658288638
arachidic_acid_exp1	4.06760674666743	0.211315795863594
arachidic_acid_exp2	3.60443262110106	0.237316791872602
